	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
21	151.07399999999998	3.0	154.07299999999998	1.0	Old73	Enc16	OLD	kitchen_cookie cutter.bmp	Old30	1	1	2.3609999999999998	9	490
22	155.07299999999998	3.0	158.07299999999998	1.5	Old01	Enc17	New	animal_gorilla.bmp	New15	1	2	3.188	9	490
23	159.57299999999998	3.0	162.57299999999998	4.0	False	CTL07	New	kitchen_spatula_old.bmp	New37	1	2	1.202	9	490
24	166.572	3.0	169.572	3.0	False	CTL08	New	sporting_windsurf.bmp	New31	1	2	3.2569999999999997	9	490
25	172.572	3.0	175.571	1.0	Old33	Enc18	OLD	animal_frog.bmp	Old06	0	2	2.101	9	490
26	176.571	3.0	179.571	1.0	Old24	Enc19	OLD	food_toast.bmp	Old26	1	1	2.278	6	427
27	180.571	3.0	183.57	0.5	Old14	Enc20	OLD	vegie_corn02.bmp	Old73	1	1	2.455	9	1604
28	184.07	3.0	187.07	3.5	Old77	Enc21	OLD	kitchen_plate.bmp	Old35	0	2	1.9769999999999999	9	1604
29	190.57	3.0	193.57	4.5	Old18	Enc22	New	sporting_basketball_new.bmp	New14	1	2	1.9369999999999998	9	1604
30	198.06900000000002	3.0	201.06900000000002	9.5	False	CTL09	New	kitchen_ramekin.bmp	New13	1	2	1.402	9	1604
31	210.56799999999998	3.0	213.56799999999998	3.5	Old06	Enc23	New	animal_dolphin_old.bmp	New09	1	2	1.2	9	1604
32	217.067	3.0	220.067	4.0	False	CTL10	OLD	food_rawchicken.bmp	Old23	1	1	3.542	8	1583
33	224.067	3.0	227.06599999999997	4.0	Old23	Enc24	OLD	kitchen_pitcher.bmp	Old34	1	1	2.733	9	3119
34	231.06599999999997	3.0	234.06599999999997	1.0	Old41	Enc25	New	animal_giraffe.bmp	New03	1	2	2.073	9	3119
35	235.065	3.0	238.065	6.0	Old17	Enc26	OLD	food_bottleofredwine01.bmp	Old15	1	1	1.78	9	1812
36	244.065	3.0	247.06400000000002	6.5	Old49	Enc27	New	musical_tambourine_new.bmp	New06	0	1	5.353	6	2114
37	253.56400000000002	3.0	256.563	2.0	Old39	Enc28	New	musical_zamponia windflute.bmp	New29	1	2	1.6030000000000002	6	2114
38	258.563	3.0	261.563	1.5	Old40	Enc29	OLD	sporting_rollerblade.bmp	Old62	1	1	5.2	9	1024
39	263.063	3.0	266.062	2.5	Old50	Enc30	OLD	musical_drums_old.bmp	Old46	1	1	1.757	9	566
40	268.562	3.0	271.562	4.5	Old35	Enc31	New	vegie_snowpea01.bmp	New27	1	2	1.62	9	566
41	276.061	3.0	279.061	0.5	Old09	Enc32	OLD	food_pecan02.bmp	Old21	1	1	2.8339999999999996	5	744
42	279.561	3.0	282.561	1.0	False	CTL11	New	vegie_pumpkin.bmp	New21	1	2	2.024	5	744
43	283.561	3.0	286.56	1.5	Old12	Enc33	New	animal_ostrich.bmp	New26	1	2	1.444	5	744
44	288.06	3.0	291.06	2.0	Old63	Enc34	OLD	musical_harmonica_new.bmp	Old47	1	1	1.328	5	1227
45	293.06	3.0	296.06	4.0	False	CTL12	OLD	animal_farm pig.bmp	Old05	0	2	1.68	5	1227
46	300.059	3.0	303.059	2.0	Old10	Enc35	OLD	food_softcheese.bmp	Old24	1	1	3.37	9	1666
47	305.059	3.0	308.058	2.5	Old59	Enc36	New	vegie_broccoli.bmp	New36	1	2	1.5490000000000002	9	1666
48	310.558	3.0	313.558	2.0	Old15	Enc37	OLD	food_baguette01.bmp	Old14	1	1	3.477	6	240
49	315.558	3.0	318.557	14.0	Old76	Enc38	OLD	kitchen_peppermill.bmp	Old33	1	1	2.309	5	2503
50	333.056	3.0	336.056	4.0	Old25	Enc39	OLD	food_chocolatemilk.bmp	Old17	0	2	1.817	5	2503
51	340.055	3.0	343.055	1.5	False	CTL13	New	food_bagel01.bmp	New17	1	2	0.9740000000000001	5	2503
52	344.555	3.0	347.555	1.0	Old22	Enc40	New	fruit_apricot_new.bmp	New04	1	2	1.599	5	2503
53	348.55400000000003	3.0	351.55400000000003	3.0	False	CTL14	OLD	musical_piano_old.bmp	Old48	1	1	3.7889999999999997	9	1829
54	354.55400000000003	3.0	357.55400000000003	5.5	False	CTL15	New	animal_seal.bmp	New38	1	2	1.4569999999999999	9	1829
55	363.05300000000017	3.0	366.05300000000017	2.0	False	CTL16	New	food_drink.bmp	New05	1	2	1.238	9	1829
56	368.05300000000017	3.0	371.05199999999996	2.5	Old45	Enc41	New	musical_french horn_old.bmp	New12	1	2	2.603	9	1829
57	373.55199999999996	3.0	376.55199999999996	3.0	Old29	Enc42	New	food_pizza.bmp	New22	1	2	1.514	9	1829
58	379.551	3.0	382.551	3.0	Old38	Enc43	New	kitchen_baking spatula.bmp	New01	1	2	3.3789999999999996	9	1829
59	385.551	3.0	388.551	2.0	Old68	Enc44	OLD	kitchen_tea cup and saucer.bmp	Old37	0	2	1.129	9	1829
60	390.55	3.0	393.55	5.0	Old56	Enc45	OLD	musical_clarinet_new.bmp	Old44	1	1	1.3219999999999998	5	2276
61	398.55	3.0	401.54900000000004	4.5	Old62	Enc46	New	animal_pigeon.bmp	New32	1	2	1.0390000000000001	5	2276
62	406.04900000000004	3.0	409.04900000000004	10.0	False	CTL17	OLD	vegie_mushroom.bmp	Old76	0	2	1.53	5	2276
63	419.548	3.0	422.54699999999997	2.5	Old74	Enc47	New	musical_uculele_new.bmp	New39	0	1	26.441999999999997	9	2609
64	425.04699999999997	3.0	428.04699999999997	2.5	Old30	Enc48	OLD	sporting_footballhelmet.bmp	Old57	0	2	2.207	9	2609
65	430.546	3.0	433.546	6.0	False	CTL18	OLD	musical_triangle.bmp	Old49	0	2	1.429	9	2609
66	439.546	3.0	442.545	3.5	False	CTL19	New	musical_bongo drum.bmp	New23	1	2	1.186	9	2609
67	446.045	3.0	449.045	1.5	Old26	Enc49	OLD	vegie_radish.bmp	Old77	1	1	4.802	8	953
68	450.545	3.0	453.54400000000004	2.5	False	CTL20	OLD	food_shellpasta.bmp	Old25	1	1	8.902999999999999	9	811
69	456.04400000000004	3.0	459.04400000000004	4.0	False	CTL21	OLD	sporting_karate clothing.bmp	Old60	1	1	3.593	5	528
70	463.043	3.0	466.043	2.0	Old02	Enc50	OLD	musical_harp_new.bmp	Old43	0	2	2.496	5	528
71	468.043	3.0	471.043	3.0	Old58	Enc51	OLD	hard_musical_recorder.bmp	Old40	1	1	2.01	9	1649
72	474.042	3.0	477.042	3.0	False	CTL22	OLD	musical_accordion_old.bmp	Old41	1	1	2.8289999999999997	8	692
73	480.042	3.0	483.041	4.0	Old48	Enc52	OLD	animal_lion_new.bmp	Old07	1	1	3.205	9	604
74	487.041	3.0	490.041	0.5	Old19	Enc53	OLD	sporting_skipping rope.bmp	Old63	1	1	4.114	5	701
75	490.541	3.0	493.54	8.0	False	CTL23	OLD	kitchen_ladle.bmp	Old31	1	1	2.1180000000000003	6	1088
76	501.54	3.0	504.539	3.0	False	CTL24	OLD	musical_xylophone_old.bmp	Old52	1	1	5.372000000000001	5	837
77	507.539	3.0	510.539	0.5	Old47	Enc54	OLD	kitchen_wooden spoon_old.bmp	Old39	0	2	3.049	5	837
78	511.039	3.0	514.038	1.5	Old34	Enc55	New	sporting_golf ball.bmp	New19	1	2	1.453	5	837
79	515.538	3.0	518.538	4.0	Old27	Enc56	OLD	vegie_garlic01a.bmp	Old74	0	2	5.361000000000001	5	837
80	522.538	3.0	525.5369999999998	5.0	False	CTL25	New	food_walnut01c.bmp	New34	1	2	1.146	5	837
81	530.5369999999998	3.0	533.536	7.5	Old72	Enc57	New	kitchen_fork_old.bmp	New18	1	2	1.1540000000000001	5	837
82	541.036	3.0	544.035	1.0	False	CTL26	OLD	fruit_green grapes.bmp	Old68	0	2	2.8489999999999998	5	837
83	545.035	3.0	548.035	1.5	False	CTL27	New	sporting_flippers.bmp	New02	1	2	1.893	5	837
84	549.535	3.0	552.535	0.5	Old20	Enc58	OLD	fruit_pineapple_old.bmp	Old70	1	1	1.545	9	1674
85	553.035	3.0	556.034	1.5	Old66	Enc59	OLD	animal_dalmation_old.bmp	Old04	0	2	1.6680000000000001	9	1674
86	557.534	3.0	560.534	2.0	Old52	Enc60	OLD	food_frenchfries.bmp	Old20	0	2	1.055	9	1674
87	562.534	3.0	565.533	1.0	False	CTL28	OLD	food_croissant01.bmp	Old19	1	1	9.427	6	674
88	566.533	3.0	569.533	5.0	False	CTL29	OLD	kitchen_white strainer.bmp	Old38	0	2	2.572	6	674
89	574.5319999999998	3.0	577.5319999999998	2.0	False	CTL30	OLD	animal_monarch_old.bmp	Old08	1	1	3.109	8	2975
90	579.5319999999998	3.0	582.5319999999998	5.5	False	CTL31	OLD	animal_penguin.bmp	Old10	0	2	2.31	8	2975
91	588.031	3.0	591.031	0.5	Old37	Enc61	New	vegie_cucumber.bmp	New33	1	2	1.5759999999999998	8	2975
92	591.531	3.0	594.531	8.0	False	CTL32	OLD	sporting_boxing_gloves.bmp	Old56	1	1	2.695	6	1162
93	602.53	3.0	605.529	1.0	Old55	Enc62	New	sporting_baseball bat_new.bmp	New08	1	2	9.025	6	1162
94	606.529	3.0	609.529	0.5	False	CTL33	New	food_bread.bmp	New28	1	2	4.678	6	1162
95	610.029	3.0	613.029	3.5	Old04	Enc63	OLD	vegie_green capsicum.bmp	Old75	0	2	2.4019999999999997	6	1162
96	616.528	3.0	619.528	1.5	Old07	Enc64	OLD	musical_tuba.bmp	Old50	1	1	2.3040000000000003	8	2499
97	621.028	3.0	624.028	2.5	Old53	Enc65	OLD	sporting_fishing rod.bmp	Old59	0	2	1.902	8	2499
98	626.5269999999998	3.0	629.5269999999998	9.5	Old75	Enc66	OLD	vegie_carrot.bmp	Old78	1	1	2.327	9	2442
99	639.026	3.0	642.026	0.5	Old61	Enc67	New	kitchen_garlic press.bmp	New07	1	2	1.3659999999999999	9	2442
100	642.526	3.0	645.526	1.0	False	CTL34	OLD	sporting_snow shoes_old.bmp	Old64	0	2	1.508	9	2442
101	646.525	3.0	649.525	3.0	Old28	Enc68	OLD	sporting_Badminton Racquet.bmp	Old54	0	2	10.662	9	2442
102	652.525	3.0	655.525	1.0	Old05	Enc69	OLD	vegie_cauliflower.bmp	Old72	0	2	2.6660000000000004	9	2442
103	656.525	3.0	659.5239999999999	2.0	False	CTL35	OLD	musical_acoustic guitar_new.bmp	Old42	1	1	6.933	9	5406
104	661.5239999999999	3.0	664.5239999999999	0.5	False	CTL36	OLD	kitchen_big cooking pot.bmp	Old28	0	2	1.9809999999999999	9	5406
105	665.0239999999999	3.0	668.023	2.0	Old65	Enc70	OLD	food_pickle01a.bmp	Old22	0	2	1.699	9	5406
106	670.023	3.0	673.023	8.5	False	CTL37	OLD	kitchen_scrubbing brush.bmp	Old36	1	1	3.117	6	312
107	681.5219999999998	3.0	684.5219999999998	1.5	Old44	Enc71	New	food_cookie01.bmp	New11	1	2	2.937	6	312
108	686.0219999999998	3.0	689.0210000000002	1.0	Old13	Enc72	OLD	fruit_blackberry_new.bmp	Old66	0	2	1.9380000000000002	6	312
109	690.0210000000002	3.0	693.0210000000002	1.0	Old43	Enc73	New	fruit_cherry.bmp	Old67	1	1	2.458	8	671
110	694.0210000000002	3.0	697.0210000000002	4.0	Old21	Enc74	New	kitchen_kettle_new.bmp	New24	1	2	1.7080000000000002	8	671
111	701.02	3.0	704.02	9.5	Old78	Enc75	OLD	food_cracker02.bmp	Old18	1	1	4.087	6	322
112	713.5189999999999	3.0	716.5189999999999	4.5	False	CTL38	New	animal_horse.bmp	New20	1	2	1.347	6	322
113	721.018	3.0	724.018	0.5	False	CTL39	New	fruit_rasberry.bmp	New10	1	2	2.131	6	322
114	724.518	3.0	727.518	4.0	Old54	Enc76	OLD	animal_camel_new.bmp	Old01	1	1	5.21	9	529
115	731.5169999999998	3.0	734.5169999999998	1.0	Old31	Enc77	New	sporting_weighlifting.bmp	New25	1	2	1.395	9	529
116	735.5169999999998	3.0	738.5169999999998	11.0	Old16	Enc78	OLD	musical_double bass.bmp	Old45	0	2	3.0410000000000004	9	529
