trialnumber	category	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	stim_onset	fix_onset	duration
67	ctl	ctl20	nan	8	1	652	0	412.696	415.704	3
68	ctl	ctl21	nan	9	1	640	0	418.697	421.706	5
69	enc	enc45	old62	6	1	1079	0	426.704	429.713	0.5
70	ctl	ctl22	nan	8	1	871	0	430.214	433.223	1.5
71	enc	enc46	old65	9	1	721	0	434.711	437.72	0.5
72	enc	enc47	old48	6	1	1144	0	438.221	441.23	2
73	enc	enc48	old34	9	1	1018	0	443.22	446.229	1.5
74	enc	enc49	old16	6	1	987	0	447.716	450.725	1
75	enc	enc50	old10	8	1	843	0	451.712	454.72	2.5
76	enc	enc51	old63	9	1	1062	0	457.211	460.22	5.5
77	enc	enc52	old66	8	1	787	0	465.72	468.729	2.5
78	ctl	ctl23	nan	9	1	854	0	471.22	474.228	1.5
79	enc	enc53	old15	9	1	562	0	475.716	478.725	0.5
80	ctl	ctl24	nan	6	1	697	0	479.227	482.236	3
81	enc	enc54	old74	5	1	602	0	485.228	488.237	3.5
82	enc	enc55	old31	8	1	1009	0	491.73	494.739	7.5
83	enc	enc56	old28	5	1	891	0	502.228	505.237	2.5
84	enc	enc57	old45	6	1	632	0	507.728	510.737	0.5
85	ctl	ctl25	nan	6	1	676	0	511.238	514.247	1
86	enc	enc58	old21	5	1	718	0	515.234	518.243	4
87	enc	enc59	old44	6	1	874	0	522.238	525.247	11.5
88	enc	enc60	old75	8	1	1030	0	536.748	539.757	0.5
89	ctl	ctl26	nan	6	1	639	0	540.258	543.267	4
90	ctl	ctl27	nan	9	1	769	0	547.262	550.271	0.5
91	ctl	ctl28	nan	5	1	477	0	550.773	553.782	2.5
92	enc	enc61	old33	5	1	229	0	556.272	559.281	3
93	enc	enc62	old56	5	1	1138	0	562.274	565.283	1
94	ctl	ctl29	nan	8	1	760	0	566.285	569.294	2
95	enc	enc63	old09	5	1	637	0	571.284	574.293	0.5
96	enc	enc64	old04	9	1	710	0	574.794	577.803	7
97	ctl	ctl30	nan	9	1	735	0	584.791	587.799	0.5
98	enc	enc65	old58	9	1	658	0	588.301	591.31	0.5
99	enc	enc66	old51	5	1	596	0	591.811	594.82	0.5
100	ctl	ctl31	nan	6	1	702	0	595.322	598.331	1.5
101	ctl	ctl32	nan	5	1	591	0	599.819	602.827	3
102	enc	enc67	old60	8	1	477	0	605.82	608.829	1.5
103	enc	enc68	old30	6	1	724	0	610.316	613.325	4.5
104	ctl	ctl33	nan	5	1	572	0	617.822	620.831	0.5
105	ctl	ctl34	nan	8	1	530	0	621.332	624.341	8
106	enc	enc69	old02	6	1	604	0	632.332	635.341	1
107	enc	enc70	old53	5	1	443	0	636.344	639.353	4.5
108	ctl	ctl35	nan	8	1	791	0	643.849	646.858	2
109	ctl	ctl36	nan	6	1	630	0	648.848	651.857	1
110	enc	enc71	old78	6	1	470	0	652.86	655.869	2
111	enc	enc72	old06	8	1	850	0	657.858	660.867	2
112	ctl	ctl37	nan	5	1	1140	0	662.856	665.865	10
113	ctl	ctl38	nan	8	1	478	0	675.861	678.87	3.5
114	enc	enc73	old67	9	1	472	0	682.364	685.373	9
115	enc	enc74	old18	8	1	697	0	694.366	697.375	0.5
116	ctl	ctl39	nan	9	1	663	0	697.877	700.886	7
117	enc	enc75	old43	9	1	592	0	707.873	710.882	12.5
118	enc	enc76	old55	6	1	971	0	723.369	726.378	2.5
119	enc	enc77	old27	5	1	754	0	728.869	731.878	18.5
120	enc	enc78	old19	6	1	726	0			
