	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
90	586.486	3.0	589.486	2.0	Old37	Enc62	New	animal_dolphin_old.bmp	New09	1	2	1.2409999999999999	6	310
91	591.486	3.0	594.486	1.0	Old77	Enc63	OLD	sporting_soccer ball_new.bmp	Old65	1	1	9.575	9	9815
92	595.486	3.0	598.485	4.0	False	CTL30	OLD	fruit_blackberry_new.bmp	Old66	1	1	2.822	9	301
93	602.485	3.0	605.485	0.5	Old75	Enc64	New	sporting_flippers.bmp	New02	1	2	2.7030000000000003	9	301
94	605.985	3.0	608.984	4.0	Old71	Enc65	OLD	musical_accordion_old.bmp	Old41	1	1	1.3940000000000001	6	1449
95	612.984	3.0	615.984	3.5	Old74	Enc66	OLD	kitchen_cookie cutter.bmp	Old30	1	1	1.59	9	326
96	619.4830000000002	3.0	622.4830000000002	1.0	False	CTL31	New	musical_zamponia windflute.bmp	New29	1	2	1.4880000000000002	9	326
97	623.4830000000002	3.0	626.4830000000002	0.5	False	CTL32	OLD	animal_camel_new.bmp	Old01	1	1	1.516	5	190
98	626.9830000000002	3.0	629.9830000000002	2.5	Old01	Enc67	New	musical_french horn_old.bmp	New12	1	2	6.006	5	190
99	632.482	3.0	635.482	0.5	False	CTL33	OLD	food_frenchfries.bmp	Old20	1	1	1.197	6	373
100	635.982	3.0	638.982	9.0	False	CTL34	New	animal_gorilla.bmp	New15	1	2	1.413	6	373
101	647.981	3.0	650.981	2.0	False	CTL35	OLD	food_chocolatemilk.bmp	Old17	0	2	1.291	6	373
102	652.98	3.0	655.98	0.5	Old07	Enc68	OLD	musical_harp_new.bmp	Old43	1	1	1.847	8	291
103	656.48	3.0	659.48	2.0	False	CTL36	OLD	food_pecan02.bmp	Old21	1	1	1.119	6	193
104	661.48	3.0	664.4789999999998	4.5	False	CTL37	New	kitchen_kettle_new.bmp	New24	0	1	6.841	5	4590
105	668.9789999999998	3.0	671.9789999999998	4.5	False	CTL38	OLD	sporting_karate clothing.bmp	Old60	1	1	2.862	5	267
106	676.4780000000002	3.0	679.4780000000002	3.5	Old31	Enc69	New	animal_horse.bmp	New20	1	2	1.311	5	267
107	682.9780000000002	3.0	685.9780000000002	1.5	Old49	Enc70	New	animal_pigeon.bmp	New32	1	2	1.082	5	267
108	687.477	3.0	690.477	4.5	Old35	Enc71	OLD	vegie_cauliflower.bmp	Old72	1	1	2.149	8	1415
109	694.977	3.0	697.9760000000001	0.5	Old21	Enc72	OLD	sporting_Badminton Racquet.bmp	Old54	1	1	2.3480000000000003	9	390
110	698.4760000000001	3.0	701.4760000000001	0.5	Old76	Enc73	OLD	animal_parrot.bmp	Old09	0	2	9.853	9	390
111	701.9760000000001	3.0	704.9760000000001	5.0	False	CTL39	OLD	animal_dalmation_old.bmp	Old04	1	1	1.955	8	300
112	709.975	3.0	712.975	4.5	Old51	Enc74	New	sporting_baseball bat_new.bmp	New08	0	1	9.318999999999999	5	282
113	717.475	3.0	720.4739999999998	5.5	Old44	Enc75	OLD	sporting_rollerblade.bmp	Old62	1	1	9.46	9	322
114	725.9739999999998	3.0	728.9739999999998	1.0	Old24	Enc76	OLD	animal_farm pig.bmp	Old05	1	1	4.748	6	390
115	729.9739999999998	3.0	732.9730000000002	0.5	Old39	Enc77	New	vegie_broccoli.bmp	New36	1	2	5.452999999999999	6	390
116	733.4730000000002	3.0	736.4730000000002	13.0	Old17	Enc78	OLD	animal_chimpanzee.bmp	Old03	1	1	3.051	5	288
