trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
71	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	71.0	452.189	3.0	455.198	6.0	CTL20	5.0	0.6729999999999999	7.019999999999925	3.510000000000048	3.509999999999877	459.209	0.0	3.510000000000048	3.509999999999877	455.198
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	480.206	3.0	483.215	5.5	CTL21	5.0	0.72	10.99799999999999	5.499000000000024	5.498999999999967	491.204	0.0	5.499000000000024	5.498999999999967	483.215
78	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	78.0	496.221	3.0	499.23	2.5	CTL22	8.0	0.7759999999999999	15.012000000000056	7.506000000000029	7.506000000000029	511.23300000000006	0.0	7.506000000000029	7.506000000000029	499.23
80	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	511.233	3.0	514.242	6.5	CTL23	9.0	0.644	19.023999999999944	9.512	9.511999999999944	530.257	0.0	9.512	9.511999999999944	514.242
81	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	81.0	520.744	3.0	523.753	1.5	CTL24	8.0	0.605	19.022000000000105	9.511000000000024	9.51100000000008	539.7660000000001	0.0	9.511000000000024	9.51100000000008	523.753
82	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	525.241	3.0	528.25	4.5	CTL25	9.0	0.628	8.993999999999915	4.496999999999957	4.496999999999957	534.2349999999999	0.0	4.496999999999957	4.496999999999957	528.25
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	532.747	3.0	535.756	1.5	CTL26	5.0	0.5539999999999999	15.011999999999944	7.505999999999972	7.505999999999972	547.7589999999999	0.0	7.505999999999972	7.505999999999972	535.756
85	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	85.0	540.754	3.0	543.763	10.0	CTL27	6.0	0.8420000000000001	7.019999999999982	3.509999999999991	3.509999999999991	547.774	0.0	3.509999999999991	3.509999999999991	543.763
86	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	86.0	554.261	3.0	557.27	4.5	CTL28	6.0	0.639	27.013999999999896	13.506999999999948	13.506999999999948	581.2749999999999	0.0	13.506999999999948	13.506999999999948	557.27
88	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	566.765	3.0	569.774	1.5	CTL29	9.0	0.631	9.996000000000208	4.998000000000161	4.998000000000047	576.7610000000002	0.0	4.998000000000161	4.998000000000047	569.774
92	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	595.769	3.0	598.778	4.0	CTL30	8.0	0.882	8.024000000000115	4.012000000000057	4.012000000000057	603.7930000000001	0.0	4.012000000000057	4.012000000000057	598.778
96	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	96.0	619.7909999999998	3.0	622.8	1.0	CTL31	8.0	1.3159999999999998	13.005999999999744	6.502999999999815	6.502999999999929	632.7969999999996	0.0	6.502999999999815	6.502999999999929	622.8
97	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	97.0	623.803	3.0	626.812	0.5	CTL32	5.0	0.6	8.024000000000228	4.012000000000171	4.012000000000057	631.8270000000002	0.0	4.012000000000171	4.012000000000057	626.812
99	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	99.0	632.813	3.0	635.822	0.5	CTL33	9.0	0.541	11.0	5.5	5.5	643.813	0.0	5.5	5.5	635.822
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	636.323	3.0	639.332	9.0	CTL34	9.0	0.5670000000000001	7.019999999999982	3.509999999999991	3.509999999999991	643.343	0.0	3.509999999999991	3.509999999999991	639.332
101	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	101.0	648.326	3.0	651.335	2.0	CTL35	6.0	0.532	24.006000000000085	12.003000000000045	12.003000000000045	672.3320000000001	0.0	12.003000000000045	12.003000000000045	651.335
103	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	656.835	3.0	659.8439999999998	2.0	CTL36	6.0	0.767	7.02199999999948	3.5109999999998536	3.510999999999626	663.8569999999995	0.0	3.5109999999998536	3.510999999999626	659.8439999999998
104	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	661.8330000000002	3.0	664.842	4.5	CTL37	5.0	0.6729999999999999	9.996000000000322	4.998000000000161	4.998000000000161	671.8290000000005	0.0	4.998000000000161	4.998000000000161	664.842
105	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	105.0	669.3389999999998	3.0	672.3480000000002	4.5	CTL38	6.0	0.0	15.01199999999983	7.505999999999631	7.506000000000199	684.3509999999997	0.0	7.505999999999631	7.506000000000199	672.3480000000002
111	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	111.0	702.3710000000002	3.0	705.38	5.0	CTL39	9.0	0.998	7.022000000000389	3.511000000000194	3.511000000000194	709.3930000000006	0.0	3.511000000000194	3.511000000000194	705.38
