	stimOnsetSec	stimDurSec	fixOnsetSec	fixDurSec	ImageID	tNumXcond	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT
20	127.564	3.0	130.564	8.5	Old22	Enc17	OLD	kitchen_tea cup and saucer.bmp	Old37	1	1	1.166	6	863
21	139.063	3.0	142.063	2.0	Old13	Enc18	OLD	animal_parrot.bmp	Old09	1	1	1.123	8	613
22	144.063	3.0	147.062	1.0	False	CTL05	OLD	food_toast.bmp	Old26	1	1	1.083	8	455
23	148.062	3.0	151.062	1.5	False	CTL06	OLD	kitchen_white strainer.bmp	Old38	1	1	1.42	5	522
24	152.562	3.0	155.562	6.5	Old52	Enc19	OLD	musical_drums_old.bmp	Old46	1	1	1.196	9	859
25	162.061	3.0	165.06099999999998	1.5	Old68	Enc20	OLD	sporting_bicycle_old.bmp	Old55	1	1	1.176	9	464
26	166.56099999999998	3.0	169.56	6.5	Old58	Enc21	OLD	vegie_green capsicum.bmp	Old75	1	1	3.373	5	485
27	176.06	3.0	179.05900000000003	3.5	False	CTL07	New	vegie_cucumber.bmp	New33	0	1	1.4969999999999999	5	412
28	182.55900000000003	3.0	185.55900000000003	8.0	Old72	Enc22	New	vegie_broccoli.bmp	New36	0	1	2.346	9	820
29	193.558	3.0	196.558	13.0	Old07	Enc23	OLD	musical_accordion_old.bmp	Old41	1	1	1.17	6	786
30	209.55700000000002	3.0	212.55599999999998	1.0	False	CTL08	OLD	sporting_americanfootball.bmp	Old53	1	1	0.905	8	572
31	213.55599999999998	3.0	216.55599999999998	2.5	Old09	Enc24	New	musical_french horn_old.bmp	New12	0	1	1.9240000000000002	5	814
32	219.05599999999998	3.0	222.055	1.5	Old40	Enc25	New	sporting_golf ball.bmp	New19	0	1	1.476	8	2528
33	223.555	3.0	226.555	3.5	Old62	Enc26	OLD	kitchen_wooden spoon_old.bmp	Old39	1	1	1.122	6	644
34	230.055	3.0	233.054	2.0	Old48	Enc27	New	food_pizza.bmp	New22	0	1	4.2010000000000005	6	1048
35	235.054	3.0	238.054	3.0	Old18	Enc28	OLD	food_croissant01.bmp	Old19	1	1	2.029	8	675
36	241.054	3.0	244.053	7.0	Old29	Enc29	OLD	animal_siamese cat.bmp	Old12	1	1	1.2790000000000001	9	2732
37	251.053	3.0	254.05200000000002	1.0	Old65	Enc30	OLD	animal_farm pig.bmp	Old05	1	1	2.653	5	1017
38	255.05200000000002	3.0	258.052	0.5	False	CTL09	New	kitchen_spatula_old.bmp	New37	0	1	1.048	6	653
39	258.552	3.0	261.552	1.0	False	CTL10	New	food_bread.bmp	New28	0	1	2.218	6	3312
40	262.552	3.0	265.551	0.5	Old01	Enc31	OLD	animal_cheetah.bmp	Old02	1	1	1.4669999999999999	9	3599
41	266.051	3.0	269.051	7.0	Old75	Enc32	OLD	food_pecan02.bmp	Old21	1	1	1.287	5	441
42	276.05	3.0	279.05	4.0	Old20	Enc33	OLD	animal_camel_new.bmp	Old01	1	1	1.055	9	573
43	283.05	3.0	286.04900000000004	2.0	Old17	Enc34	OLD	fruit_lemon_new.bmp	Old69	1	1	1.604	8	539
44	288.04900000000004	3.0	291.04900000000004	2.5	False	CTL11	OLD	sporting_rollerblade.bmp	Old62	1	1	1.444	6	714
45	293.54900000000004	3.0	296.548	4.5	Old70	Enc35	New	musical_bagpipes.bmp	New35	1	2	3.468	6	714
46	301.048	3.0	304.048	0.5	Old06	Enc36	OLD	vegie_radish.bmp	Old77	1	1	1.44	9	1318
47	304.548	3.0	307.547	3.0	False	CTL12	New	animal_seal.bmp	New38	0	1	2.008	6	959
48	310.547	3.0	313.547	2.0	Old04	Enc37	OLD	food_chocolatemilk.bmp	Old17	1	1	1.4	6	823
49	315.547	3.0	318.546	0.5	False	CTL13	OLD	sporting_boxing_gloves.bmp	Old56	1	1	5.797999999999999	6	989
50	319.046	3.0	322.046	1.0	False	CTL14	OLD	food_baguette01.bmp	Old14	1	1	3.228	8	1163
51	323.046	3.0	326.046	2.5	False	CTL15	New	fruit_cherry.bmp	Old67	1	1	2.475	5	1031
52	328.546	3.0	331.545	6.5	False	CTL16	OLD	kitchen_big cooking pot.bmp	Old28	1	1	3.165	6	846
53	338.045	3.0	341.04400000000004	9.5	Old47	Enc38	OLD	musical_triangle.bmp	Old49	1	1	1.611	8	569
54	350.543	3.0	353.543	3.0	Old57	Enc39	OLD	fruit_blackberry_new.bmp	Old66	1	1	3.889	8	540
55	356.543	3.0	359.543	3.0	Old63	Enc40	New	sporting_flippers.bmp	New02	0	1	4.158	8	895
56	362.542	3.0	365.542	1.0	Old71	Enc41	OLD	musical_acoustic guitar_new.bmp	Old42	1	1	1.242	9	815
57	366.542	3.0	369.542	2.0	Old59	Enc42	New	animal_giraffe.bmp	New03	0	1	3.654	8	971
58	371.541	3.0	374.541	1.0	Old25	Enc43	OLD	food_candy.bmp	Old16	1	1	3.339	6	1013
59	375.541	3.0	378.541	0.5	Old32	Enc44	New	food_drink.bmp	New05	0	1	3.955	8	532
60	379.041	3.0	382.041	2.5	Old26	Enc45	OLD	fruit_watermelon_old.bmp	Old71	1	1	1.8130000000000002	6	2162
61	384.54	3.0	387.54	8.5	Old37	Enc46	OLD	musical_violin_old.bmp	Old51	1	1	1.068	9	400
62	396.039	3.0	399.039	5.5	Old35	Enc47	OLD	food_frenchfries.bmp	Old20	1	1	1.775	8	511
63	404.538	3.0	407.538	2.0	Old08	Enc48	OLD	kitchen_peppermill.bmp	Old33	1	1	1.025	5	2479
64	409.538	3.0	412.538	6.0	Old41	Enc49	OLD	sporting_fishing rod.bmp	Old59	1	1	0.9229999999999999	9	709
65	418.537	3.0	421.537	6.0	Old45	Enc50	OLD	sporting_footballhelmet.bmp	Old57	1	1	1.0	6	799
66	427.536	3.0	430.536	1.5	Old02	Enc51	New	food_bagel01.bmp	New17	0	1	1.206	5	4645
67	432.036	3.0	435.036	2.0	False	CTL17	New	musical_uculele_new.bmp	New39	0	1	1.209	6	1080
68	437.035	3.0	440.035	1.5	Old43	Enc52	OLD	sporting_soccer ball_new.bmp	Old65	1	1	1.3880000000000001	8	1851
69	441.535	3.0	444.535	4.0	False	CTL18	OLD	musical_xylophone_old.bmp	Old52	1	1	1.736	8	730
70	448.534	3.0	451.534	0.5	False	CTL19	OLD	Kitchen_apron.bmp	Old27	1	1	1.4669999999999999	6	688
71	452.034	3.0	455.034	6.0	False	CTL20	New	sporting_windsurf.bmp	New31	0	1	3.699	8	759
72	461.033	3.0	464.033	0.5	Old55	Enc53	OLD	food_softcheese.bmp	Old24	0	2	2.115	8	759
73	464.533	3.0	467.533	2.5	Old46	Enc54	New	musical_zamponia windflute.bmp	New29	1	2	3.602	8	759
74	470.032	3.0	473.032	1.5	Old64	Enc55	New	kitchen_garlic press.bmp	New07	1	2	8.912	8	759
75	474.532	3.0	477.532	2.5	Old27	Enc56	OLD	kitchen_plate.bmp	Old35	1	1	1.8430000000000002	6	753
76	480.031	3.0	483.031	5.5	False	CTL21	OLD	musical_harmonica_new.bmp	Old47	1	1	2.274	9	486
77	488.531	3.0	491.53	4.5	Old56	Enc57	New	food_walnut01c.bmp	New34	0	1	1.746	5	755
78	496.03	3.0	499.03	2.5	False	CTL22	New	food_cookie01.bmp	New11	0	1	2.86	8	817
79	501.529	3.0	504.529	6.5	Old67	Enc58	OLD	animal_monarch_old.bmp	Old08	1	1	3.47	6	1115
80	511.028	3.0	514.028	6.5	False	CTL23	New	kitchen_fork_old.bmp	New18	0	1	1.925	8	696
81	520.528	3.0	523.5269999999998	1.5	False	CTL24	OLD	food_rawchicken.bmp	Old23	1	1	6.034	9	704
82	525.0269999999998	3.0	528.0269999999998	4.5	False	CTL25	New	sporting_weighlifting.bmp	New25	0	1	1.659	6	472
83	532.526	3.0	535.526	1.5	False	CTL26	OLD	animal_zebra_old.bmp	Old13	1	1	2.5	8	1103
84	537.026	3.0	540.026	0.5	Old60	Enc59	OLD	kitchen_coffee pot.bmp	Old29	1	1	1.4809999999999999	9	741
85	540.526	3.0	543.525	10.0	False	CTL27	New	animal_ostrich.bmp	New26	1	2	4.783	9	741
86	554.024	3.0	557.024	4.5	False	CTL28	New	sporting_basketball_new.bmp	New14	0	1	4.575	6	527
87	561.524	3.0	564.523	2.0	Old61	Enc60	OLD	sporting_Badminton Racquet.bmp	Old54	1	1	5.849	8	758
88	566.523	3.0	569.523	1.5	False	CTL29	OLD	food_pickle01a.bmp	Old22	1	1	2.504	5	3363
89	571.023	3.0	574.023	12.0	Old03	Enc61	OLD	sporting_skipping rope.bmp	Old63	1	1	2.0180000000000002	8	1376
90	586.521	3.0	589.521	2.0	Old33	Enc62	OLD	vegie_carrot.bmp	Old78	1	1	5.256	9	1101
91	591.521	3.0	594.521	1.0	Old78	Enc63	New	sporting_baseball bat_new.bmp	New08	1	2	2.864	9	1101
92	595.521	3.0	598.52	4.0	False	CTL30	OLD	food_shellpasta.bmp	Old25	1	1	1.285	8	568
93	602.52	3.0	605.52	0.5	Old66	Enc64	OLD	food_bottleofredwine01.bmp	Old15	1	1	4.144	5	1018
94	606.02	3.0	609.019	4.0	Old74	Enc65	OLD	animal_dalmation_old.bmp	Old04	1	1	3.048	6	701
95	613.019	3.0	616.019	3.5	Old77	Enc66	OLD	sporting_snow shoes_old.bmp	Old64	1	1	2.081	6	861
96	619.518	3.0	622.518	1.0	False	CTL31	OLD	vegie_corn02.bmp	Old73	1	1	4.113	5	8612
97	623.518	3.0	626.518	0.5	False	CTL32	OLD	vegie_mushroom.bmp	Old76	1	1	2.5869999999999997	8	2139
98	627.018	3.0	630.0169999999998	2.5	Old12	Enc67	OLD	animal_chimpanzee.bmp	Old03	1	1	2.356	6	773
99	632.5169999999998	3.0	635.5169999999998	0.5	False	CTL33	New	fruit_rasberry.bmp	New10	0	1	1.2930000000000001	8	552
100	636.0169999999998	3.0	639.0169999999998	9.0	False	CTL34	New	kitchen_kettle_new.bmp	New24	1	2	5.209	8	552
101	648.016	3.0	651.015	2.0	False	CTL35	New	kitchen_toaster_old.bmp	New30	1	2	6.968	8	552
102	653.015	3.0	656.015	0.5	Old10	Enc68	New	vegie_snowpea01.bmp	New27	1	2	5.272	8	552
103	656.515	3.0	659.515	2.0	False	CTL36	OLD	vegie_cauliflower.bmp	Old72	0	2	2.253	8	552
104	661.5139999999999	3.0	664.5139999999999	4.5	False	CTL37	New	musical_bongo drum.bmp	New23	1	2	9.833	8	552
105	669.0139999999999	3.0	672.013	4.5	False	CTL38	OLD	animal_frog.bmp	Old06	1	1	2.76	9	936
106	676.513	3.0	679.513	3.5	Old38	Enc69	New	musical_tambourine_new.bmp	New06	0	1	5.457999999999999	8	727
107	683.012	3.0	686.012	1.5	Old42	Enc70	OLD	animal_lion_new.bmp	Old07	0	2	6.61	8	727
108	687.512	3.0	690.512	4.5	Old30	Enc71	New	kitchen_baking spatula.bmp	New01	0	1	12.679	6	27132
109	695.0110000000002	3.0	698.0110000000002	0.5	Old14	Enc72	OLD	hard_musical_recorder.bmp	Old40	1	1	7.184	5	640
110	698.5110000000002	3.0	701.5110000000002	0.5	Old73	Enc73	OLD	musical_piano_old.bmp	Old48	1	1	5.132999999999999	8	4551
111	702.0110000000002	3.0	705.01	5.0	False	CTL39	New	animal_dolphin_old.bmp	New09	1	2	2.8569999999999998	8	4551
112	710.01	3.0	713.01	4.5	Old49	Enc74	OLD	musical_clarinet_new.bmp	Old44	1	1	9.965	6	5919
113	717.5089999999999	3.0	720.5089999999999	5.5	Old51	Enc75	OLD	musical_tuba.bmp	Old50	1	1	3.457	8	2806
114	726.008	3.0	729.008	1.0	Old15	Enc76	OLD	kitchen_martini glass.bmp	Old32	1	1	1.974	9	1646
115	730.008	3.0	733.008	0.5	Old28	Enc77	OLD	sporting_hockey stick_old.bmp	Old58	1	1	1.6340000000000001	9	463
116	733.508	3.0	736.508	13.0	Old24	Enc78	OLD	musical_harp_new.bmp	Old43	1	1	1.899	9	1671
