,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
30,31,enc,enc20,old23,5,1,1335,0,164.659,167.668,3.5
31,32,ctl,ctl09,,8,1,671,0,171.162,174.171,7
32,33,enc,enc21,old48,9,1,939,0,181.158,184.167,2.5
33,34,enc,enc22,old18,9,1,1047,0,186.658,189.667,5
34,35,enc,enc23,old04,6,1,951,0,194.665,197.674,1
35,36,enc,enc24,old15,8,1,915,0,198.677,201.686,10
36,37,enc,enc25,old71,8,1,1094,0,211.682,214.691,1.5
37,38,enc,enc26,old22,9,1,853,0,216.179,219.188,0.5
38,39,enc,enc27,old70,5,1,1157,0,219.69,222.698,2.5
39,40,enc,enc28,old39,6,1,1058,0,225.189,228.198,3.5
40,41,ctl,ctl10,,9,1,747,0,231.692,234.701,1
41,42,ctl,ctl11,,6,1,743,0,235.704,238.713,0.5
42,43,ctl,ctl12,,6,1,625,0,239.214,242.223,1.5
43,44,ctl,ctl13,,5,1,520,0,243.711,246.72,7
44,45,enc,enc29,old67,9,1,1107,0,253.707,256.716,7
45,46,enc,enc30,old69,8,1,1158,0,263.704,266.713,2
46,47,ctl,ctl14,,9,1,728,0,268.702,271.711,6.5
47,48,enc,enc31,old37,6,1,855,0,278.214,281.223,3.5
48,49,enc,enc32,old08,6,1,849,0,284.716,287.725,2.5
49,50,enc,enc33,old07,9,1,1261,0,290.216,293.225,4
50,51,enc,enc34,old57,8,1,1305,0,297.22,300.229,3.5
51,52,ctl,ctl15,,8,1,665,0,303.723,306.732,1
52,53,enc,enc35,old03,9,1,1317,0,307.735,310.744,6.5
53,54,ctl,ctl16,,9,1,717,0,317.247,320.255,7.5
54,55,ctl,ctl17,,8,1,619,0,327.744,330.753,2.5
55,56,enc,enc36,old59,8,1,1199,0,333.244,336.253,1.5
56,57,enc,enc37,old20,9,1,886,0,337.741,340.75,1
57,58,enc,enc38,old52,6,1,1346,0,341.753,344.762,3
58,59,ctl,ctl18,,5,1,929,0,347.754,350.763,2.5
59,60,enc,enc39,old16,5,1,1037,0,353.254,356.263,1
60,61,enc,enc40,old19,6,1,808,0,357.266,360.275,9
61,62,enc,enc41,old66,6,1,582,0,369.268,372.277,1.5
62,63,enc,enc42,old38,8,1,845,0,373.765,376.774,8.5
63,64,enc,enc43,old34,9,1,807,0,385.266,388.275,8
64,65,ctl,ctl19,,5,1,704,0,396.265,399.274,1.5
65,66,enc,enc44,old41,5,1,919,0,400.762,403.771,5
66,67,ctl,ctl20,,8,1,607,0,408.769,411.778,1
67,68,ctl,ctl21,,9,1,627,0,412.781,415.79,3
68,69,enc,enc45,old61,6,1,602,0,418.782,421.791,5
69,70,ctl,ctl22,,8,1,891,0,426.789,429.798,0.5
70,71,enc,enc46,old63,9,1,1220,0,430.3,433.309,1.5
71,72,enc,enc47,old50,6,1,963,0,434.796,437.805,0.5
72,73,enc,enc48,old32,9,1,1020,0,438.307,441.316,2
73,74,enc,enc49,old26,6,1,870,0,443.305,446.314,1.5
74,75,enc,enc50,old11,8,1,789,0,447.802,450.811,1
75,76,enc,enc51,old54,9,1,881,0,451.814,454.823,2.5
76,77,enc,enc52,old78,8,1,998,0,457.313,460.322,5.5
77,78,ctl,ctl23,,9,1,784,0,465.822,468.831,2.5
78,79,enc,enc53,old14,9,1,588,0,471.322,474.331,1.5
79,80,ctl,ctl24,,6,1,700,0,475.818,478.827,0.5
80,81,enc,enc54,old72,5,1,1221,0,479.329,482.338,3
81,82,enc,enc55,old35,8,1,1356,0,485.33,488.339,3.5
82,83,enc,enc56,old33,5,1,764,0,491.833,494.842,7.5
83,84,enc,enc57,old49,6,1,1194,0,502.331,505.34,2.5
84,85,ctl,ctl25,,6,1,791,0,507.83,510.839,0.5
85,86,enc,enc58,old25,5,1,1128,0,511.341,514.35,1
86,87,enc,enc59,old43,6,1,1027,0,515.353,518.362,4
87,88,enc,enc60,old75,8,1,1479,0,522.357,525.366,11.5
88,89,ctl,ctl26,,6,1,577,0,536.867,539.876,0.5
89,90,ctl,ctl27,,9,1,611,0,540.377,543.386,4
90,91,ctl,ctl28,,5,1,606,0,547.381,550.39,0.5
91,92,enc,enc61,old31,5,1,591,0,550.892,553.901,2.5
92,93,enc,enc62,old65,5,1,643,0,556.392,559.401,3
93,94,ctl,ctl29,,8,1,842,0,562.393,565.402,1
94,95,enc,enc63,old09,5,1,1438,0,566.405,569.414,2
95,96,enc,enc64,old12,9,1,1287,0,571.403,574.412,0.5
96,97,ctl,ctl30,,9,1,1385,0,574.913,577.922,7
97,98,enc,enc65,old62,9,1,1524,0,584.91,587.919,0.5
98,99,enc,enc66,old47,5,1,942,0,588.42,591.429,0.5
99,100,ctl,ctl31,,6,1,895,0,591.931,594.94,0.5
100,101,ctl,ctl32,,5,1,577,0,595.441,598.45,1.5
101,102,enc,enc67,old60,8,1,1135,0,599.938,602.947,3
102,103,enc,enc68,old30,6,1,630,0,605.939,608.948,1.5
103,104,ctl,ctl33,,5,1,533,0,610.436,613.445,4.5
104,105,ctl,ctl34,,8,1,516,0,617.941,620.95,0.5
105,106,enc,enc69,old01,6,1,933,0,621.452,624.461,8
106,107,enc,enc70,old55,5,1,829,0,632.451,635.46,1
107,108,ctl,ctl35,,8,1,978,0,636.446,639.455,4.5
108,109,ctl,ctl36,,6,1,480,0,643.952,646.961,2
109,110,enc,enc71,old77,6,1,474,0,648.95,651.959,1
110,111,enc,enc72,old05,8,1,621,0,652.946,655.955,2
111,112,ctl,ctl37,,5,1,863,0,657.944,660.953,2
112,113,ctl,ctl38,,8,1,833,0,662.942,665.951,10
113,114,enc,enc73,old74,9,1,644,0,675.947,678.956,3.5
114,115,enc,enc74,old24,8,1,732,0,682.45,685.459,9
115,116,ctl,ctl39,,9,1,866,0,694.452,697.461,0.5
116,117,enc,enc75,old42,9,1,891,0,697.963,700.972,7
117,118,enc,enc76,old53,6,1,822,0,707.959,710.968,12.5
118,119,enc,enc77,old29,5,1,934,0,723.455,726.464,2.5
119,120,enc,enc78,old21,6,1,1130,0,728.955,731.964,18.5
