,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
42,43,enc,enc30,old42,8,1,984,0,263.065,266.065,2.5
43,44,enc,enc31,old31,6,1,1115,0,268.565,271.564,4.5
44,45,enc,enc32,old13,6,1,1048,0,276.064,279.064,0.5
45,46,ctl,ctl11,,6,1,636,0,279.564,282.563,1
46,47,enc,enc33,old01,9,1,1173,0,283.563,286.563,1.5
47,48,enc,enc34,old59,8,1,1265,0,288.063,291.063,2
48,49,ctl,ctl12,,6,1,554,0,293.062,296.062,4
49,50,enc,enc35,old08,9,1,954,0,300.062,303.061,2
50,51,enc,enc36,old53,8,1,970,0,305.061,308.061,2.5
51,52,enc,enc37,old22,9,1,1006,0,310.561,313.561,2
52,53,enc,enc38,old68,6,1,1071,0,315.56,318.56,14.5
53,54,enc,enc39,old17,5,1,1180,0,333.059,336.059,4
54,55,ctl,ctl13,,5,1,445,0,340.058,343.058,1.5
55,56,enc,enc40,old16,6,1,1369,0,344.558,347.557,1
56,57,ctl,ctl14,,9,1,889,0,348.557,351.557,3
57,58,ctl,ctl15,,8,1,545,0,354.557,357.557,5.5
58,59,ctl,ctl16,,9,1,622,0,363.056,366.056,2
59,60,enc,enc41,old48,6,1,998,0,368.056,371.055,2.5
60,61,enc,enc42,old32,8,1,1035,0,373.555,376.555,3
61,62,enc,enc43,old33,9,1,987,0,379.555,382.554,3
62,63,enc,enc44,old77,5,1,859,0,385.554,388.554,2
63,64,enc,enc45,old58,6,1,995,0,390.554,393.553,5
64,65,enc,enc46,old55,9,1,972,0,398.553,401.553,4.5
65,66,ctl,ctl17,,8,1,577,0,406.052,409.052,10.5
66,67,enc,enc47,old67,6,1,862,0,419.551,422.551,2.5
67,68,enc,enc48,old28,9,1,1089,0,425.051,428.05,2.5
68,69,ctl,ctl18,,5,1,686,0,430.55,433.55,6
69,70,ctl,ctl19,,5,1,551,0,439.549,442.549,3.5
70,71,enc,enc49,old25,6,1,979,0,446.049,449.048,1.5
71,72,ctl,ctl20,,8,1,648,0,450.548,453.548,2.5
72,73,ctl,ctl21,,9,1,500,0,456.048,459.048,4
73,74,enc,enc50,old07,8,1,1116,0,463.047,466.047,2
74,75,enc,enc51,old63,9,1,1108,0,468.047,471.046,3
75,76,ctl,ctl22,,8,1,701,0,474.046,477.046,3
76,77,enc,enc52,old43,8,1,1237,0,480.046,483.045,4
77,78,enc,enc53,old21,9,1,1230,0,487.045,490.045,0.5
78,79,ctl,ctl23,,9,1,858,0,490.545,493.544,8
79,80,ctl,ctl24,,6,1,482,0,501.544,504.543,3
80,81,enc,enc54,old45,5,1,987,0,507.543,510.543,0.5
81,82,enc,enc55,old29,8,1,943,0,511.043,514.043,1.5
82,83,enc,enc56,old37,5,1,1180,0,515.542,518.542,4
83,84,ctl,ctl25,,6,1,588,0,522.542,525.542,5
84,85,enc,enc57,old75,6,1,997,0,530.541,533.541,7.5
85,86,ctl,ctl26,,6,1,593,0,541.04,544.04,1
86,87,ctl,ctl27,,9,1,585,0,545.04,548.04,1.5
87,88,enc,enc58,old15,5,1,1214,0,549.539,552.539,0.5
88,89,enc,enc59,old71,6,1,1058,0,553.039,556.039,1.5
89,90,enc,enc60,old52,8,1,1294,0,557.539,560.538,2
90,91,ctl,ctl28,,5,1,695,0,562.538,565.538,1
91,92,ctl,ctl29,,8,1,719,0,566.538,569.538,5
92,93,ctl,ctl30,,9,1,552,0,574.537,577.537,2
93,94,ctl,ctl31,,6,1,567,0,579.537,582.536,5.5
94,95,enc,enc61,old36,5,1,1756,0,588.036,591.036,0.5
95,96,ctl,ctl32,,5,1,752,0,591.536,594.535,8
96,97,enc,enc62,old57,5,1,993,0,602.535,605.534,1
97,98,ctl,ctl33,,5,1,554,0,606.534,609.534,0.5
98,99,enc,enc63,old05,5,1,1086,0,610.034,613.034,3.5
99,100,enc,enc64,old06,9,1,1203,0,616.533,619.533,1.5
100,101,enc,enc65,old56,9,1,1510,0,621.033,624.033,2.5
101,102,enc,enc66,old78,5,1,1314,0,626.533,629.532,9.5
102,103,enc,enc67,old60,8,1,928,0,639.031,642.031,0.5
103,104,ctl,ctl34,,8,1,660,0,642.531,645.531,1
104,105,enc,enc68,old34,6,1,1275,0,646.531,649.53,3
105,106,enc,enc69,old09,6,1,1268,0,652.53,655.53,1
106,107,ctl,ctl35,,8,1,628,0,656.53,659.53,2
107,108,ctl,ctl36,,6,1,573,0,661.529,664.529,0.5
108,109,enc,enc70,old61,5,1,1249,0,665.029,668.029,2
109,110,ctl,ctl37,,5,1,673,0,670.029,673.028,8.5
110,111,enc,enc71,old51,6,1,606,0,681.528,684.527,1.5
111,112,enc,enc72,old11,8,1,1323,0,686.027,689.027,1
112,113,enc,enc73,old50,9,1,1298,0,690.027,693.027,1
113,114,enc,enc74,old14,8,1,1011,0,694.026,697.026,4
114,115,enc,enc75,old73,9,1,1171,0,701.026,704.026,9.5
115,116,ctl,ctl38,,8,1,576,0,713.525,716.525,4.5
116,117,ctl,ctl39,,9,1,1085,0,721.024,724.024,0.5
117,118,enc,enc76,old54,6,1,1113,0,724.524,727.523,4
118,119,enc,enc77,old39,5,1,1601,0,731.523,734.523,1
119,120,enc,enc78,old24,6,1,521,0,735.523,738.523,11.5
