,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
63,64,enc,enc45,old25,8,4,984,0,379.006,382.005,2.5
64,65,enc,enc46,old34,9,4,484,0,384.505,387.505,8.5
65,66,enc,enc47,old28,6,1,1724,0,396.004,399.004,5.5
66,67,enc,enc48,old06,6,1,489,0,404.504,407.503,2
67,68,enc,enc49,old42,8,2,490,0,409.503,412.503,6
68,69,enc,enc50,old40,9,3,1491,0,418.502,421.502,6
69,70,enc,enc51,old12,6,1,1959,0,427.502,430.501,1.5
70,71,ctl,ctl17,,8,4,490,0,432.001,435.001,2
71,72,enc,enc52,old52,5,4,490,0,437.001,440.001,1.5
72,73,ctl,ctl18,,9,1,694,0,441.5,444.5,4
73,74,ctl,ctl19,,8,1,476,0,448.5,451.5,0.5
74,75,ctl,ctl20,,5,4,493,0,452,454.999,6
75,76,enc,enc53,old61,9,4,1494,0,460.999,463.999,0.5
76,77,enc,enc54,old51,8,2,496,0,464.499,467.498,2.5
77,78,enc,enc55,old64,8,2,3,0,469.998,472.998,1.5
78,79,enc,enc56,old38,6,2,497,0,474.498,477.497,2.5
79,80,ctl,ctl21,,5,1,653,0,479.997,482.997,5.5
80,81,enc,enc57,old63,9,1,1491,0,488.497,491.496,4.5
81,82,ctl,ctl22,,8,1,670,0,495.996,498.996,2.5
82,83,enc,enc58,old71,9,1,992,0,501.495,504.495,6.5
83,84,ctl,ctl23,,9,1,671,0,510.995,513.994,6.5
84,85,ctl,ctl24,,8,1,540,0,520.494,523.494,1.5
85,86,ctl,ctl25,,9,1,2,0,524.994,527.993,4.5
86,87,ctl,ctl26,,5,1,2,0,532.493,535.493,1.5
87,88,enc,enc59,old57,5,1,493,0,536.993,539.992,0.5
88,89,ctl,ctl27,,6,1,774,0,540.492,543.492,10.5
89,90,ctl,ctl28,,6,1,541,0,553.991,556.991,4.5
90,91,enc,enc60,old65,8,1,995,0,561.491,564.49,2
91,92,ctl,ctl29,,9,1,886,0,566.49,569.49,1.5
92,93,enc,enc61,old02,8,1,1495,0,570.99,573.989,12.5
93,94,enc,enc62,old30,5,1,996,0,586.488,589.488,2
94,95,enc,enc63,old77,8,2,996,0,591.488,594.488,1
95,96,ctl,ctl30,,8,1,704,0,595.488,598.487,4
96,97,enc,enc64,old66,9,4,2,0,602.487,605.487,0.5
97,98,enc,enc65,old72,8,2,1497,0,605.987,608.987,4
98,99,enc,enc66,old70,8,1,1833,0,612.986,615.986,3.5
99,100,ctl,ctl31,,8,2,498,0,619.486,622.485,1
100,101,ctl,ctl32,,5,1,543,0,623.485,626.485,0.5
101,102,enc,enc67,old04,5,2,499,0,626.985,629.985,2.5
102,103,ctl,ctl33,,9,4,2,0,632.485,635.484,0.5
103,104,ctl,ctl34,,9,1,489,0,635.984,638.984,9
104,105,ctl,ctl35,,6,1,557,0,647.983,650.983,2
105,106,enc,enc68,old01,9,2,1999,0,652.983,655.983,0.5
106,107,ctl,ctl36,,6,1,886,0,656.483,659.482,2
107,108,ctl,ctl37,,5,1,493,0,661.482,664.482,4.5
108,109,ctl,ctl38,,6,1,523,0,668.982,671.981,4.5
109,110,enc,enc69,old37,5,2,1001,0,676.481,679.481,3.5
110,111,enc,enc70,old45,9,2,2002,0,682.98,685.98,1.5
111,112,enc,enc71,old39,8,2,2,0,687.48,690.48,4.5
112,113,enc,enc72,old15,6,3,2,0,694.979,697.979,0.5
113,114,enc,enc73,old78,9,3,1508,0,698.479,701.479,0.5
114,115,ctl,ctl39,,9,3,502,0,701.979,704.979,5
115,116,enc,enc74,old47,5,3,3,0,709.978,712.978,4.5
116,117,enc,enc75,old48,6,3,12,0,717.478,720.477,5.5
117,118,enc,enc76,old22,5,1,1939,0,725.977,728.977,1
118,119,enc,enc77,old27,5,1,1767,0,729.976,732.976,0.5
119,120,enc,enc78,old20,8,1,1918,0,733.476,736.476,13.5
