,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
29,30,enc,enc20,old72,6,,0,1,139.567,142.567,0.5
30,31,enc,enc21,old62,5,,0,1,143.067,146.067,5.5
31,32,enc,enc22,old67,6,,0,1,151.566,154.566,5.5
32,33,enc,enc23,old12,5,,0,1,160.066,163.066,2
33,34,enc,enc24,old04,8,,0,1,165.065,168.065,1
34,35,enc,enc25,old44,5,,0,1,169.065,172.065,3
35,36,enc,enc26,old53,9,,0,1,175.065,178.064,3.5
36,37,ctl,ctl08,,6,,0,1,181.564,184.564,0.5
37,38,ctl,ctl09,,9,,0,1,185.064,188.064,1.5
38,39,ctl,ctl10,,8,,0,1,189.563,192.563,9.5
39,40,ctl,ctl11,,5,,0,1,202.062,205.062,2
40,41,enc,enc27,old46,8,,0,1,207.062,210.062,2
41,42,ctl,ctl12,,9,,0,1,212.062,215.061,1
42,43,enc,enc28,old21,9,,0,1,216.061,219.061,0.5
43,44,ctl,ctl13,,6,,0,1,219.561,222.561,0.5
44,45,enc,enc29,old28,8,,0,1,223.061,226.06,2
45,46,enc,enc30,old61,6,,0,1,228.06,231.06,4.5
46,47,enc,enc31,old11,9,,0,1,235.56,238.559,3.5
47,48,enc,enc32,old76,6,,0,1,242.059,245.059,8
48,49,enc,enc33,old24,9,,0,1,253.058,256.058,9
49,50,enc,enc34,old25,6,,0,1,265.057,268.057,0.5
50,51,ctl,ctl14,,6,,0,1,268.557,271.557,2.5
51,52,enc,enc35,old78,5,,0,1,274.056,277.056,8.5
52,53,enc,enc36,old07,9,,0,1,285.556,288.555,0.5
53,54,enc,enc37,old01,8,,0,1,289.055,292.055,5.5
54,55,enc,enc38,old47,6,,0,1,297.554,300.554,3
55,56,ctl,ctl15,,6,,0,1,303.554,306.554,4
56,57,ctl,ctl16,,9,,0,1,310.553,313.553,6.5
57,58,enc,enc39,old54,6,,0,1,320.053,323.052,0.5
58,59,enc,enc40,old57,5,,0,1,323.552,326.552,11.5
59,60,enc,enc41,old68,6,,0,1,338.051,341.051,9.5
60,61,ctl,ctl17,,8,,0,1,350.55,353.55,1
61,62,enc,enc42,old60,9,,0,1,354.55,357.55,5.5
62,63,enc,enc43,old14,8,,0,1,363.049,366.049,1.5
63,64,enc,enc44,old39,9,,0,1,367.549,370.548,1
64,65,ctl,ctl18,,9,,0,1,371.548,374.548,2
65,66,enc,enc45,old23,8,,0,1,376.548,379.548,3.5
66,67,enc,enc46,old38,9,,0,1,383.047,386.047,1.5
67,68,ctl,ctl19,,8,,0,1,387.547,390.547,0.5
68,69,ctl,ctl20,,5,,0,1,391.047,394.047,2.5
69,70,ctl,ctl21,,5,,0,1,396.546,399.546,0.5
70,71,ctl,ctl22,,8,,0,1,400.046,403.046,2.5
71,72,ctl,ctl23,,9,,0,1,405.546,408.545,2
72,73,ctl,ctl24,,8,,0,1,410.545,413.545,11
73,74,enc,enc47,old37,6,,0,1,424.544,427.544,1
74,75,enc,enc48,old02,6,,0,1,428.544,431.544,1.5
75,76,enc,enc49,old43,8,,0,1,433.043,436.043,0.5
76,77,enc,enc50,old48,9,,0,1,436.543,439.543,0.5
77,78,enc,enc51,old06,6,,0,1,440.043,443.043,2
78,79,ctl,ctl25,,9,,0,1,445.042,448.042,1
79,80,ctl,ctl26,,5,,0,1,449.042,452.042,2
80,81,enc,enc52,old52,5,,0,1,454.042,457.041,4
81,82,enc,enc53,old59,9,,0,1,461.041,464.041,4.5
82,83,enc,enc54,old40,8,,0,1,468.54,471.54,8.5
83,84,enc,enc55,old64,8,,0,1,480.04,483.039,1
84,85,ctl,ctl27,,6,,0,1,484.039,487.039,6
85,86,enc,enc56,old36,6,,0,1,493.038,496.038,1.5
86,87,ctl,ctl28,,6,,0,1,497.538,500.538,13
87,88,enc,enc57,old58,9,,0,1,513.537,516.537,1.5
88,89,enc,enc58,old71,9,,0,1,518.036,521.036,1.5
89,90,enc,enc59,old65,5,,0,1,522.536,525.536,7.5
90,91,ctl,ctl29,,9,,0,1,533.035,536.035,1.5
91,92,enc,enc60,old56,8,,0,1,537.535,540.535,3.5
92,93,ctl,ctl30,,8,,0,1,544.034,547.034,1
93,94,enc,enc61,old03,8,,0,1,548.034,551.034,1.5
94,95,ctl,ctl31,,8,,0,1,552.534,555.533,3.5
95,96,enc,enc62,old30,5,,0,1,559.033,562.033,4.5
96,97,ctl,ctl32,,5,,0,1,566.532,569.532,3
97,98,enc,enc63,old69,8,,0,1,572.532,575.532,0.5
98,99,enc,enc64,old75,9,,0,1,576.032,579.031,8
99,100,ctl,ctl33,,9,,0,1,587.031,590.03,5
100,101,ctl,ctl34,,9,,0,1,595.03,598.03,0.5
101,102,enc,enc65,old70,8,,0,1,598.53,601.53,1
102,103,enc,enc66,old66,8,,0,1,602.529,605.529,11.5
103,104,ctl,ctl35,,6,,0,1,617.028,620.028,2.5
104,105,enc,enc67,old10,5,,0,1,622.528,625.528,2
105,106,enc,enc68,old09,9,,0,1,627.527,630.527,0.5
106,107,enc,enc69,old27,5,,0,1,631.027,634.027,1
107,108,enc,enc70,old45,9,,0,1,635.027,638.027,1
108,109,enc,enc71,old31,8,,0,1,639.026,642.026,0.5
109,110,ctl,ctl36,,6,,0,1,642.526,645.526,7.5
110,111,enc,enc72,old19,6,,0,1,653.025,656.025,15
111,112,enc,enc73,old77,9,,0,1,671.024,674.024,0.5
112,113,ctl,ctl37,,5,,0,1,674.524,677.523,1
113,114,ctl,ctl38,,6,,0,1,678.523,681.523,0.5
114,115,enc,enc74,old50,5,,0,1,682.023,685.023,9
115,116,enc,enc75,old49,6,,0,1,694.022,697.022,6
116,117,ctl,ctl39,,9,,0,1,703.021,706.021,10.5
117,118,enc,enc76,old15,5,,0,1,716.52,719.52,5
118,119,enc,enc77,old34,5,,0,1,724.519,727.519,1
119,120,enc,enc78,old18,8,,0,1,728.519,731.519,18.5
