,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
40,41,enc,enc30,old62,6,1,897,0,251.089,254.098,1
41,42,ctl,ctl09,,9,1,925,0,255.101,258.11,0.5
42,43,ctl,ctl10,,8,1,815,0,258.611,261.62,1
43,44,enc,enc31,old06,9,1,1515,0,262.607,265.616,0.5
44,45,enc,enc32,old73,6,1,1341,0,266.117,269.126,7
45,46,enc,enc33,old15,9,1,1360,0,276.114,279.123,4
46,47,enc,enc34,old17,6,1,1651,0,283.118,286.127,2
47,48,ctl,ctl11,,5,1,1189,0,288.116,291.125,2.5
48,49,enc,enc35,old72,5,1,1585,0,293.616,296.625,4.5
49,50,enc,enc36,old11,9,1,911,0,301.122,304.131,0.5
50,51,ctl,ctl12,,9,1,889,0,304.632,307.641,3
51,52,enc,enc37,old01,8,1,1479,0,310.634,313.643,2
52,53,ctl,ctl13,,6,1,801,0,315.632,318.641,0.5
53,54,ctl,ctl14,,6,1,707,0,319.142,322.151,1
54,55,ctl,ctl15,,6,1,479,0,323.138,326.147,2.5
55,56,ctl,ctl16,,9,1,546,0,328.638,331.647,6.5
56,57,enc,enc38,old44,6,1,443,0,338.149,341.158,9.5
57,58,enc,enc39,old54,6,1,1403,0,350.653,353.662,3
58,59,enc,enc40,old61,5,1,1785,0,356.655,359.664,3
59,60,enc,enc41,old76,6,1,1352,0,362.656,365.665,1
60,61,enc,enc42,old65,9,1,932,0,366.668,369.677,2
61,62,enc,enc43,old23,8,1,1726,0,371.666,374.675,1
62,63,enc,enc44,old37,9,1,2121,0,375.662,378.671,0.5
63,64,enc,enc45,old25,8,1,2475,0,379.172,382.181,2.5
64,65,enc,enc46,old34,9,1,1831,0,384.672,387.681,8.5
65,66,enc,enc47,old28,6,1,522,0,396.173,399.182,5.5
66,67,enc,enc48,old02,6,1,869,0,404.682,407.691,2
67,68,enc,enc49,old51,8,1,583,0,409.68,412.689,6
68,69,enc,enc50,old49,9,1,1116,0,418.69,421.699,6
69,70,enc,enc51,old12,6,1,1161,0,427.701,430.71,1.5
70,71,ctl,ctl17,,8,1,657,0,432.197,435.206,2
71,72,enc,enc52,old47,5,1,722,0,437.196,440.205,1.5
72,73,ctl,ctl18,,9,1,626,0,441.692,444.701,4
73,74,ctl,ctl19,,8,1,589,0,448.697,451.706,0.5
74,75,ctl,ctl20,,5,1,511,0,452.207,455.216,6
75,76,enc,enc53,old58,9,1,565,0,461.217,464.226,0.5
76,77,enc,enc54,old40,8,1,1693,0,464.728,467.737,2.5
77,78,enc,enc55,old60,8,1,2097,0,470.228,473.237,1.5
78,79,enc,enc56,old33,6,1,1048,0,474.725,477.734,2.5
79,80,ctl,ctl21,,5,1,461,0,480.224,483.233,5.5
80,81,enc,enc57,old57,9,1,1592,0,488.733,491.742,4.5
81,82,ctl,ctl22,,8,1,606,0,496.239,499.248,2.5
82,83,enc,enc58,old71,9,1,1474,0,501.739,504.748,6.5
83,84,ctl,ctl23,,9,1,658,0,511.25,514.259,6.5
84,85,ctl,ctl24,,8,1,651,0,520.745,523.755,1.5
85,86,ctl,ctl25,,9,1,722,0,525.242,528.251,4.5
86,87,ctl,ctl26,,5,1,608,0,532.748,535.757,1.5
87,88,enc,enc59,old59,5,1,1351,0,537.245,540.254,0.5
88,89,ctl,ctl27,,6,1,1137,0,540.755,543.764,10.5
89,90,ctl,ctl28,,6,1,510,0,554.262,557.271,4.5
90,91,enc,enc60,old55,8,1,643,0,561.768,564.777,2
91,92,ctl,ctl29,,9,1,533,0,566.766,569.775,1.5
92,93,enc,enc61,old04,8,1,628,0,571.263,574.272,12.5
93,94,enc,enc62,old32,5,1,755,0,586.76,589.769,2
94,95,enc,enc63,old67,8,1,717,0,591.758,594.767,1
95,96,ctl,ctl30,,8,1,537,0,595.77,598.779,4
96,97,enc,enc64,old75,9,1,988,0,602.774,605.783,0.5
97,98,enc,enc65,old70,8,1,1309,0,606.285,609.294,4
98,99,enc,enc66,old66,8,1,1809,0,613.289,616.298,3.5
99,100,ctl,ctl31,,8,1,674,0,619.792,622.801,1
100,101,ctl,ctl32,,5,1,758,0,623.804,626.813,0.5
101,102,enc,enc67,old09,5,1,1240,0,627.314,630.323,2.5
102,103,ctl,ctl33,,9,1,420,0,632.814,635.823,0.5
103,104,ctl,ctl34,,9,1,1021,0,636.325,639.334,9
104,105,ctl,ctl35,,6,1,714,0,648.327,651.336,2
105,106,enc,enc68,old13,9,1,756,0,653.325,656.334,0.5
106,107,ctl,ctl36,,6,1,829,0,656.836,659.845,2
107,108,ctl,ctl37,,5,1,567,0,661.834,664.843,4.5
108,109,ctl,ctl38,,6,1,613,0,669.34,672.349,4.5
109,110,enc,enc69,old36,5,1,1099,0,676.846,679.855,3.5
110,111,enc,enc70,old48,9,1,508,0,683.349,686.358,1.5
111,112,enc,enc71,old30,8,1,724,0,687.845,690.854,4.5
112,113,enc,enc72,old24,6,1,649,0,695.351,698.36,0.5
113,114,enc,enc73,old69,9,1,738,0,698.862,701.871,0.5
114,115,ctl,ctl39,,9,1,884,0,702.372,705.381,5
115,116,enc,enc74,old46,5,1,653,0,710.379,713.388,4.5
116,117,enc,enc75,old45,6,1,491,0,717.885,720.894,5.5
117,118,enc,enc76,old18,5,1,710,0,726.394,729.403,1
118,119,enc,enc77,old35,5,1,594,0,730.406,733.415,0.5
119,120,enc,enc78,old22,8,1,1212,0,733.916,736.925,13.5
