trialnumber	category	trialcode	oldnumber	correctsource	stim_resp	stim_rt	stim_acc	stim_onset	fix_onset	fix_duration
36	enc	enc25	old51	5	1	745	0	223.572	226.581	3.5
37	enc	enc26	old65	9	1	791	0	230.075	233.084	2
38	enc	enc27	old46	8	1	784	0	235.073	238.082	3
39	enc	enc28	old14	9	1	978	0	241.074	244.083	7
40	enc	enc29	old38	8	1	969	0	251.071	254.08	1
41	enc	enc30	old64	6	1	852	0	255.083	258.092	0.5
42	ctl	ctl09	nan	9	1	2112	0	258.593	261.602	1
43	ctl	ctl10	nan	8	1	698	0	262.589	265.598	0.5
44	enc	enc31	old07	9	1	1046	0	266.099	269.108	7
45	enc	enc32	old72	6	1	919	0	276.096	279.105	4
46	enc	enc33	old21	9	1	770	0	283.1	286.109	2
47	enc	enc34	old20	6	1	822	0	288.098	291.107	2.5
48	ctl	ctl11	nan	5	1	792	0	293.598	296.607	4.5
49	enc	enc35	old74	5	1	596	0	301.104	304.113	0.5
50	enc	enc36	old02	9	1	850	0	304.614	307.623	3
51	ctl	ctl12	nan	9	1	1028	0	310.616	313.625	2
52	enc	enc37	old03	8	1	842	0	315.614	318.623	0.5
53	ctl	ctl13	nan	6	1	659	0	319.125	322.134	1
54	ctl	ctl14	nan	6	1	804	0	323.137	326.146	2.5
55	ctl	ctl15	nan	6	1	616	0	328.636	331.645	6.5
56	ctl	ctl16	nan	9	1	789	0	338.131	341.14	9.5
57	enc	enc38	old47	6	1	726	0	350.635	353.644	3
58	enc	enc39	old54	6	1	950	0	356.637	359.646	3
59	enc	enc40	old56	5	1	1788	0	362.638	365.647	1
60	enc	enc41	old66	6	nan	0	1	366.65	369.659	2
61	enc	enc42	old63	9	1	862	0	371.648	374.657	1
62	enc	enc43	old22	8	1	768	0	375.644	378.653	0.5
63	enc	enc44	old35	9	1	620	0	379.154	382.163	2.5
64	enc	enc45	old24	8	1	1150	0	384.654	387.663	8.5
65	enc	enc46	old27	9	1	722	0	396.155	399.164	5.5
66	enc	enc47	old29	6	1	677	0	404.664	407.673	2
67	enc	enc48	old06	6	1	407	0	409.662	412.671	6
68	enc	enc49	old48	8	1	657	0	418.672	421.681	6
69	enc	enc50	old44	9	1	775	0	427.683	430.692	1.5
70	enc	enc51	old13	6	1	1404	0	432.179	435.188	2
71	ctl	ctl17	nan	8	1	948	0	437.178	440.187	1.5
72	enc	enc52	old43	5	1	541	0	441.674	444.683	4
73	ctl	ctl18	nan	9	1	797	0	448.679	451.688	0.5
74	ctl	ctl19	nan	8	1	615	0	452.189	455.198	6
75	ctl	ctl20	nan	5	1	673	0	461.2	464.209	0.5
76	enc	enc53	old55	9	nan	0	1	464.71	467.719	2.5
77	enc	enc54	old40	8	nan	0	1	470.21	473.219	1.5
78	enc	enc55	old53	8	nan	0	1	474.707	477.716	2.5
79	enc	enc56	old32	6	nan	0	1	480.206	483.215	5.5
80	ctl	ctl21	nan	5	1	720	0	488.715	491.724	4.5
81	enc	enc57	old58	9	1	619	0	496.221	499.23	2.5
82	ctl	ctl22	nan	8	1	776	0	501.721	504.73	6.5
83	enc	enc58	old69	9	1	596	0	511.233	514.242	6.5
84	ctl	ctl23	nan	9	1	644	0	520.744	523.753	1.5
85	ctl	ctl24	nan	8	1	605	0	525.241	528.25	4.5
86	ctl	ctl25	nan	9	1	628	0	532.747	535.756	1.5
87	ctl	ctl26	nan	5	1	554	0	537.244	540.253	0.5
88	enc	enc59	old60	5	1	529	0	540.754	543.763	10.5
89	ctl	ctl27	nan	6	1	842	0	554.261	557.27	4.5
90	ctl	ctl28	nan	6	1	639	0	561.767	564.776	2
91	enc	enc60	old61	8	1	613	0	566.765	569.774	1.5
92	ctl	ctl29	nan	9	1	631	0	571.262	574.271	12.5
93	enc	enc61	old04	8	1	342	0	586.758	589.767	2
94	enc	enc62	old36	5	1	581	0	591.757	594.766	1
95	enc	enc63	old73	8	1	598	0	595.769	598.778	4
96	ctl	ctl30	nan	8	1	882	0	602.773	605.782	0.5
97	enc	enc64	old67	9	1	894	0	606.283	609.292	4
98	enc	enc65	old75	8	1	856	0	613.288	616.297	3.5
99	enc	enc66	old78	8	1	635	0	619.791	622.8	1
100	ctl	ctl31	nan	8	1	1316	0	623.803	626.812	0.5
101	ctl	ctl32	nan	5	1	600	0	627.313	630.322	2.5
102	enc	enc67	old01	5	1	770	0	632.813	635.822	0.5
103	ctl	ctl33	nan	9	1	541	0	636.323	639.332	9
104	ctl	ctl34	nan	9	1	567	0	648.326	651.335	2
105	ctl	ctl35	nan	6	1	532	0	653.324	656.333	0.5
106	enc	enc68	old12	9	1	790	0	656.835	659.844	2
107	ctl	ctl36	nan	6	1	767	0	661.833	664.842	4.5
108	ctl	ctl37	nan	5	1	673	0	669.339	672.348	4.5
109	ctl	ctl38	nan	6	nan	0	1	676.845	679.854	3.5
110	enc	enc69	old31	5	1	604	0	683.347	686.356	1.5
111	enc	enc70	old49	9	1	582	0	687.844	690.853	4.5
112	enc	enc71	old28	8	1	669	0	695.35	698.359	0.5
113	enc	enc72	old26	6	1	547	0	698.86	701.869	0.5
114	enc	enc73	old76	9	1	621	0	702.371	705.38	5
115	ctl	ctl39	nan	9	1	998	0	710.378	713.387	4.5
116	enc	enc74	old45	5	1	607	0	717.884	720.893	5.5
117	enc	enc75	old52	6	1	549	0	726.393	729.402	1
118	enc	enc76	old25	5	1	551	0	730.405	733.414	0.5
119	enc	enc77	old34	5	1	811	0	733.915	736.924	13.5
120	enc	enc78	old19	8	1	925	0			
