,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
71,72,enc,enc52,old50,5,,0,1,437.028,440.028,1.5
72,73,ctl,ctl18,,9,,0,1,441.528,444.527,4
73,74,ctl,ctl19,,8,,0,1,448.527,451.527,0.5
74,75,ctl,ctl20,,5,,0,1,452.027,455.026,6
75,76,enc,enc53,old64,9,,0,1,461.026,464.026,0.5
76,77,enc,enc54,old52,8,,0,1,464.526,467.525,2.5
77,78,enc,enc55,old60,8,,0,1,470.025,473.025,1.5
78,79,enc,enc56,old31,6,,0,1,474.525,477.524,2.5
79,80,ctl,ctl21,,5,,0,1,480.024,483.024,5.5
80,81,enc,enc57,old57,9,2,1365,0,488.523,491.523,4.5
81,82,ctl,ctl22,,8,2,842,0,496.023,499.022,2.5
82,83,enc,enc58,old75,9,2,1047,0,501.522,504.522,6.5
83,84,ctl,ctl23,,9,2,1108,0,511.021,514.021,6.5
84,85,ctl,ctl24,,8,2,929,0,520.52,523.52,1.5
85,86,ctl,ctl25,,9,2,813,0,525.02,528.02,4.5
86,87,ctl,ctl26,,5,2,709,0,532.519,535.519,1.5
87,88,enc,enc59,old58,5,2,1557,0,537.019,540.018,0.5
88,89,ctl,ctl27,,6,2,1078,0,540.518,543.518,10.5
89,90,ctl,ctl28,,6,2,899,0,554.017,557.017,4.5
90,91,enc,enc60,old59,8,2,1275,0,561.516,564.516,2
91,92,ctl,ctl29,,9,2,920,0,566.516,569.516,1.5
92,93,enc,enc61,old01,8,2,1078,0,571.016,574.015,12.5
93,94,enc,enc62,old30,5,2,1387,0,586.514,589.514,2
94,95,enc,enc63,old67,8,2,1348,0,591.514,594.513,1
95,96,ctl,ctl30,,8,2,953,0,595.513,598.513,4
96,97,enc,enc64,old73,9,2,867,0,602.513,605.512,0.5
97,98,enc,enc65,old72,8,2,1364,0,606.012,609.012,4
98,99,enc,enc66,old77,8,2,1028,0,613.012,616.011,3.5
99,100,ctl,ctl31,,8,2,958,0,619.511,622.511,1
100,101,ctl,ctl32,,5,2,760,0,623.511,626.51,0.5
101,102,enc,enc67,old10,5,2,1029,0,627.01,630.01,2.5
102,103,ctl,ctl33,,9,2,816,0,632.51,635.51,0.5
103,104,ctl,ctl34,,9,2,1033,0,636.01,639.009,9
104,105,ctl,ctl35,,6,2,902,0,648.008,651.008,2
105,106,enc,enc68,old02,9,2,1066,0,653.008,656.008,0.5
106,107,ctl,ctl36,,6,2,1036,0,656.508,659.507,2
107,108,ctl,ctl37,,5,2,674,0,661.507,664.507,4.5
108,109,ctl,ctl38,,6,2,572,0,669.006,672.006,4.5
109,110,enc,enc69,old39,5,2,1112,0,676.506,679.505,3.5
110,111,enc,enc70,old49,9,2,1033,0,683.005,686.005,1.5
111,112,enc,enc71,old38,8,2,1089,0,687.505,690.504,4.5
112,113,enc,enc72,old25,6,2,1039,0,695.004,698.004,0.5
113,114,enc,enc73,old70,9,2,777,0,698.504,701.503,0.5
114,115,ctl,ctl39,,9,2,1044,0,702.003,705.003,5
115,116,enc,enc74,old48,5,2,453,0,710.003,713.002,4.5
116,117,enc,enc75,old51,6,2,858,0,717.502,720.502,5.5
117,118,enc,enc76,old20,5,2,688,0,726.001,729.001,1
118,119,enc,enc77,old29,5,2,693,0,730.001,733.001,0.5
119,120,enc,enc78,old17,8,2,1031,0,733.5,736.5,13.5
