,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
89,90,enc,enc59,old58,5,1,2334,0,522.505,525.504,7.5
90,91,ctl,ctl29,,9,1,1158,0,533.004,536.003,1.5
91,92,enc,enc60,old54,8,1,1959,0,537.503,540.503,3.5
92,93,ctl,ctl30,,8,1,697,0,544.003,547.002,1
93,94,enc,enc61,old01,8,4,1978,0,548.002,551.002,1.5
94,95,ctl,ctl31,,8,1,1043,0,552.502,555.502,3.5
95,96,enc,enc62,old33,5,4,979,0,559.001,562.001,4.5
96,97,ctl,ctl32,,5,1,750,0,566.501,569.5,3
97,98,enc,enc63,old66,8,1,1951,0,572.5,575.5,0.5
98,99,enc,enc64,old76,9,4,1478,0,576,578.999,8
99,100,ctl,ctl33,,9,4,479,0,586.999,589.998,5
100,101,ctl,ctl34,,9,1,874,0,594.998,597.998,0.5
101,102,enc,enc65,old70,8,4,1480,0,598.498,601.497,1
102,103,enc,enc66,old74,8,1,2423,0,602.497,605.497,11.5
103,104,ctl,ctl35,,6,4,481,0,616.996,619.996,2.5
104,105,enc,enc67,old07,5,1,2194,0,622.495,625.495,2
105,106,enc,enc68,old02,9,4,2482,0,627.495,630.495,0.5
106,107,enc,enc69,old31,5,4,1482,0,630.995,633.994,1
107,108,enc,enc70,old50,9,4,2483,0,634.994,637.994,1
108,109,enc,enc71,old35,8,4,983,0,638.994,641.994,0.5
109,110,ctl,ctl36,,6,1,909,0,642.494,645.493,7.5
110,111,enc,enc72,old20,6,1,839,0,652.993,655.992,15
111,112,enc,enc73,old77,9,1,1124,0,670.991,673.991,0.5
112,113,ctl,ctl37,,5,4,484,0,674.491,677.491,1
113,114,ctl,ctl38,,6,1,791,0,678.49,681.49,0.5
114,115,enc,enc74,old51,5,4,484,0,681.99,684.99,9
115,116,enc,enc75,old43,6,4,985,0,693.989,696.989,6
116,117,ctl,ctl39,,9,1,934,0,702.988,705.988,10.5
117,118,enc,enc76,old21,5,4,986,0,716.487,719.487,5
118,119,enc,enc77,old29,5,1,1863,0,724.486,727.486,1
119,120,enc,enc78,old23,8,1,1725,0,728.486,731.486,18.5
