,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
59,60,enc,enc39,old26,5,1,1139,0,353.078,356.077,1
60,61,enc,enc40,old22,6,4,411,0,357.077,360.077,9
61,62,enc,enc41,old71,6,4,912,0,369.076,372.076,1.5
62,63,enc,enc42,old29,8,1,1223,0,373.576,376.576,8.5
63,64,enc,enc43,old33,9,1,1103,0,385.075,388.074,8
64,65,ctl,ctl19,,5,1,834,0,396.074,399.073,1.5
65,66,enc,enc44,old50,5,1,1449,0,400.573,403.573,5
66,67,ctl,ctl20,,8,1,707,0,408.573,411.572,1
67,68,ctl,ctl21,,9,1,849,0,412.572,415.572,3
68,69,enc,enc45,old62,6,1,1270,0,418.572,421.571,5
69,70,ctl,ctl22,,8,1,754,0,426.571,429.571,0.5
70,71,enc,enc46,old63,9,1,1045,0,430.071,433.07,1.5
71,72,enc,enc47,old45,6,4,415,0,434.57,437.57,0.5
72,73,enc,enc48,old27,9,1,1073,0,438.07,441.07,2
73,74,enc,enc49,old23,6,1,1327,0,443.069,446.069,1.5
74,75,enc,enc50,old08,8,1,812,0,447.569,450.569,1
75,76,enc,enc51,old60,9,4,915,0,451.569,454.568,2.5
76,77,enc,enc52,old76,8,4,416,0,457.068,460.068,5.5
77,78,ctl,ctl23,,9,1,819,0,465.567,468.567,2.5
78,79,enc,enc53,old21,9,1,1205,0,471.067,474.067,1.5
79,80,ctl,ctl24,,6,1,656,0,475.567,478.566,0.5
80,81,enc,enc54,old67,5,1,754,0,479.066,482.066,3
81,82,enc,enc55,old36,8,1,711,0,485.066,488.065,3.5
82,83,enc,enc56,old38,5,4,917,0,491.565,494.565,7.5
83,84,enc,enc57,old49,6,4,418,0,502.064,505.064,2.5
84,85,ctl,ctl25,,6,1,763,0,507.564,510.563,0.5
85,86,enc,enc58,old14,5,1,1054,0,511.063,514.063,1
86,87,enc,enc59,old43,6,1,2348,0,515.063,518.063,4
87,88,enc,enc60,old74,8,4,420,0,522.062,525.062,11.5
88,89,ctl,ctl26,,6,1,563,0,536.561,539.561,0.5
89,90,ctl,ctl27,,9,1,588,0,540.061,543.06,4
90,91,ctl,ctl28,,5,4,421,0,547.06,550.06,0.5
91,92,enc,enc61,old39,5,1,886,0,550.56,553.559,2.5
92,93,enc,enc62,old64,5,4,1421,0,556.059,559.059,3
93,94,ctl,ctl29,,8,4,421,0,562.059,565.058,1
94,95,enc,enc63,old04,5,1,965,0,566.058,569.058,2
95,96,enc,enc64,old13,9,1,1114,0,571.058,574.058,0.5
96,97,ctl,ctl30,,9,4,421,0,574.558,577.557,7
97,98,enc,enc65,old59,9,4,422,0,584.557,587.556,0.5
98,99,enc,enc66,old52,5,1,1054,0,588.056,591.056,0.5
99,100,ctl,ctl31,,6,1,691,0,591.556,594.556,0.5
100,101,ctl,ctl32,,5,1,618,0,595.056,598.055,1.5
101,102,enc,enc67,old61,8,4,423,0,599.555,602.555,3
102,103,enc,enc68,old37,6,1,1032,0,605.555,608.554,1.5
103,104,ctl,ctl33,,5,1,681,0,610.054,613.054,4.5
104,105,ctl,ctl34,,8,1,651,0,617.554,620.553,0.5
105,106,enc,enc69,old09,6,1,1042,0,621.053,624.053,8
106,107,enc,enc70,old56,5,4,425,0,632.052,635.052,1
107,108,ctl,ctl35,,8,1,716,0,636.052,639.052,4.5
108,109,ctl,ctl36,,6,1,704,0,643.551,646.551,2
109,110,enc,enc71,old70,6,1,1094,0,648.551,651.551,1
110,111,enc,enc72,old05,8,1,885,0,652.55,655.55,2
111,112,ctl,ctl37,,5,1,621,0,657.55,660.55,2
112,113,ctl,ctl38,,8,1,603,0,662.55,665.549,10
113,114,enc,enc73,old69,9,1,649,0,675.548,678.548,3.5
114,115,enc,enc74,old17,8,4,427,0,682.048,685.048,9
115,116,ctl,ctl39,,9,1,727,0,694.047,697.046,0.5
116,117,enc,enc75,old46,9,1,1130,0,697.546,700.546,7
117,118,enc,enc76,old55,6,1,700,0,707.545,710.545,12.5
118,119,enc,enc77,old31,5,1,1070,0,723.044,726.044,2.5
119,120,enc,enc78,old15,6,1,667,0,728.544,731.543,18.5
