,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
71,72,ctl,ctl20,,8,1,904,0,450.701,453.71,2.5
72,73,ctl,ctl21,,9,1,732,0,456.201,459.21,4
73,74,enc,enc50,old11,8,1,936,0,463.205,466.214,2
74,75,enc,enc51,old55,9,1,618,0,468.203,471.212,3
75,76,ctl,ctl22,,8,1,592,0,474.204,477.213,3
76,77,enc,enc52,old41,8,1,918,0,480.206,483.215,4
77,78,enc,enc53,old16,9,1,850,0,487.21,490.219,0.5
78,79,ctl,ctl23,,9,1,516,0,490.72,493.729,8
79,80,ctl,ctl24,,6,1,692,0,501.72,504.729,3
80,81,enc,enc54,old45,5,1,627,0,507.721,510.73,0.5
81,82,enc,enc55,old37,8,1,860,0,511.232,514.241,1.5
82,83,enc,enc56,old30,5,1,554,0,515.729,518.738,4
83,84,ctl,ctl25,,6,1,646,0,522.733,525.742,5
84,85,enc,enc57,old72,6,1,487,0,530.74,533.749,7.5
85,86,ctl,ctl26,,6,1,589,0,541.238,544.247,1
86,87,ctl,ctl27,,9,1,554,0,545.233,548.242,1.5
87,88,enc,enc58,old20,5,1,1177,0,549.73,552.739,0.5
88,89,enc,enc59,old69,6,1,698,0,553.241,556.25,1.5
89,90,enc,enc60,old47,8,1,1369,0,557.737,560.746,2
90,91,ctl,ctl28,,5,1,666,0,562.736,565.745,1
91,92,ctl,ctl29,,8,1,502,0,566.748,569.757,5
92,93,ctl,ctl30,,9,1,959,0,574.755,577.764,2
93,94,ctl,ctl31,,6,1,425,0,579.753,582.762,5.5
94,95,enc,enc61,old33,5,1,476,0,588.262,591.271,0.5
95,96,ctl,ctl32,,5,1,758,0,591.772,594.781,8
96,97,enc,enc62,old56,5,1,485,0,602.772,605.781,1
97,98,ctl,ctl33,,5,1,761,0,606.784,609.793,0.5
98,99,enc,enc63,old05,5,1,795,0,610.294,613.303,3.5
99,100,enc,enc64,old06,9,1,1004,0,616.797,619.806,1.5
100,101,enc,enc65,old64,9,1,1451,0,621.294,624.303,2.5
101,102,enc,enc66,old74,5,1,1119,0,626.794,629.803,9.5
102,103,enc,enc67,old59,8,1,1934,0,639.298,642.307,0.5
103,104,ctl,ctl34,,8,1,1032,0,642.808,645.817,1
104,105,enc,enc68,old36,6,1,996,0,646.804,649.812,3
105,106,enc,enc69,old07,6,1,1963,0,652.805,655.814,1
106,107,ctl,ctl35,,8,1,679,0,656.817,659.826,2
107,108,ctl,ctl36,,6,1,473,0,661.815,664.824,0.5
108,109,enc,enc70,old54,5,1,546,0,665.326,668.335,2
109,110,ctl,ctl37,,5,1,572,0,670.324,673.333,8.5
110,111,enc,enc71,old48,6,1,558,0,681.825,684.834,1.5
111,112,enc,enc72,old08,8,1,949,0,686.322,689.331,1
112,113,enc,enc73,old42,9,1,785,0,690.334,693.343,1
113,114,enc,enc74,old14,8,1,1053,0,694.346,697.355,4
114,115,enc,enc75,old77,9,1,809,0,701.35,704.359,9.5
115,116,ctl,ctl38,,8,1,609,0,713.854,716.863,4.5
116,117,ctl,ctl39,,9,1,534,0,721.36,724.369,0.5
117,118,enc,enc76,old60,6,1,512,0,724.87,727.879,4
118,119,enc,enc77,old38,5,1,940,0,731.874,734.883,1
119,120,enc,enc78,old24,6,1,1048,0,735.87,738.879,11.5
