,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
39,40,enc,enc29,old31,8,3,1429,0,241.066,244.066,7
40,41,enc,enc30,old62,6,3,1430,0,251.065,254.065,1
41,42,ctl,ctl09,,9,3,2429,0,255.065,258.065,0.5
42,43,ctl,ctl10,,8,3,1428,0,258.565,261.564,1
43,44,enc,enc31,old02,9,1,1804,0,262.564,265.564,0.5
44,45,enc,enc32,old67,6,3,1429,0,266.064,269.064,7
45,46,enc,enc33,old23,9,3,1430,0,276.063,279.063,4
46,47,enc,enc34,old26,6,3,1930,0,283.063,286.062,2
47,48,ctl,ctl11,,5,3,1931,0,288.062,291.062,2.5
48,49,enc,enc35,old77,5,3,1431,0,293.562,296.562,4.5
49,50,enc,enc36,old03,9,3,1432,0,301.061,304.061,0.5
50,51,ctl,ctl12,,9,3,432,0,304.561,307.561,3
51,52,enc,enc37,old04,8,1,1488,0,310.561,313.56,2
52,53,ctl,ctl13,,6,3,1932,0,315.56,318.56,0.5
53,54,ctl,ctl14,,6,3,932,0,319.06,322.06,1
54,55,ctl,ctl15,,6,3,1932,0,323.06,326.059,2.5
55,56,ctl,ctl16,,9,3,1433,0,328.559,331.559,6.5
56,57,enc,enc38,old41,6,1,1520,0,338.058,341.058,9.5
57,58,enc,enc39,old54,6,1,1888,0,350.557,353.557,3
58,59,enc,enc40,old53,5,3,934,0,356.557,359.557,3
59,60,enc,enc41,old73,6,1,1896,0,362.556,365.556,1
60,61,enc,enc42,old64,9,3,935,0,366.556,369.556,2
61,62,enc,enc43,old18,8,3,935,0,371.556,374.556,1
62,63,enc,enc44,old37,9,1,1637,0,375.555,378.555,0.5
63,64,enc,enc45,old24,8,3,935,0,379.055,382.055,2.5
64,65,enc,enc46,old30,9,3,435,0,384.555,387.554,8.5
65,66,enc,enc47,old35,6,3,1436,0,396.054,399.054,5.5
66,67,enc,enc48,old12,6,3,437,0,404.553,407.553,2
67,68,enc,enc49,old45,8,3,437,0,409.553,412.553,6
68,69,enc,enc50,old51,9,3,1437,0,418.552,421.552,6
69,70,enc,enc51,old01,6,1,2219,0,427.551,430.551,1.5
70,71,ctl,ctl17,,8,3,438,0,432.051,435.051,2
71,72,enc,enc52,old43,5,3,438,0,437.051,440.05,1.5
72,73,ctl,ctl18,,9,3,938,0,441.55,444.55,4
73,74,ctl,ctl19,,8,3,1438,0,448.55,451.549,0.5
74,75,ctl,ctl20,,5,3,439,0,452.049,455.049,6
75,76,enc,enc53,old59,9,3,1439,0,461.049,464.048,0.5
76,77,enc,enc54,old47,8,3,440,0,464.548,467.548,2.5
77,78,enc,enc55,old60,8,3,2440,0,470.048,473.048,1.5
78,79,enc,enc56,old38,6,3,440,0,474.548,477.547,2.5
79,80,ctl,ctl21,,5,3,2441,0,480.047,483.047,5.5
80,81,enc,enc57,old63,9,3,1441,0,488.547,491.546,4.5
81,82,ctl,ctl22,,8,3,1441,0,496.046,499.046,2.5
82,83,enc,enc58,old68,9,3,942,0,501.545,504.545,6.5
83,84,ctl,ctl23,,9,3,1442,0,511.045,514.044,6.5
84,85,ctl,ctl24,,8,3,1942,0,520.544,523.544,1.5
85,86,ctl,ctl25,,9,3,2442,0,525.044,528.043,4.5
86,87,ctl,ctl26,,5,3,2443,0,532.543,535.543,1.5
87,88,enc,enc59,old61,5,3,443,0,537.043,540.042,0.5
88,89,ctl,ctl27,,6,3,1944,0,540.542,543.542,10.5
89,90,ctl,ctl28,,6,3,945,0,554.041,557.041,4.5
90,91,enc,enc60,old55,8,3,945,0,561.541,564.541,2
91,92,ctl,ctl29,,9,3,945,0,566.54,569.54,1.5
92,93,enc,enc61,old10,8,3,1445,0,571.04,574.04,12.5
93,94,enc,enc62,old27,5,3,945,0,586.539,589.539,2
94,95,enc,enc63,old76,8,3,946,0,591.538,594.538,1
95,96,ctl,ctl30,,8,3,1946,0,595.538,598.538,4
96,97,enc,enc64,old70,9,1,1420,0,602.537,605.537,0.5
97,98,enc,enc65,old72,8,3,1447,0,606.037,609.037,4
98,99,enc,enc66,old71,8,1,1371,0,613.037,616.036,3.5
99,100,ctl,ctl31,,8,3,448,0,619.536,622.536,1
100,101,ctl,ctl32,,5,3,1448,0,623.536,626.536,0.5
101,102,enc,enc67,old09,5,3,448,0,627.036,630.035,2.5
102,103,ctl,ctl33,,9,3,2448,0,632.535,635.535,0.5
103,104,ctl,ctl34,,9,3,1448,0,636.035,639.035,9
104,105,ctl,ctl35,,6,3,1949,0,648.034,651.034,2
105,106,enc,enc68,old05,9,1,1180,0,653.034,656.033,0.5
106,107,ctl,ctl36,,6,3,950,0,656.533,659.533,2
107,108,ctl,ctl37,,5,3,949,0,661.533,664.533,4.5
108,109,ctl,ctl38,,6,3,950,0,669.032,672.032,4.5
109,110,enc,enc69,old36,5,3,950,0,676.532,679.531,3.5
110,111,enc,enc70,old49,9,3,1951,0,683.031,686.031,1.5
111,112,enc,enc71,old33,8,1,1607,0,687.531,690.531,4.5
112,113,enc,enc72,old14,6,1,1412,0,695.03,698.03,0.5
113,114,enc,enc73,old78,9,3,1451,0,698.53,701.53,0.5
114,115,ctl,ctl39,,9,3,451,0,702.03,705.029,5
115,116,enc,enc74,old50,5,1,1932,0,710.029,713.029,4.5
116,117,enc,enc75,old42,6,1,1519,0,717.528,720.528,5.5
117,118,enc,enc76,old15,5,1,1554,0,726.028,729.028,1
118,119,enc,enc77,old39,5,1,2122,0,730.027,733.027,0.5
119,120,enc,enc78,old20,8,1,2240,0,733.527,736.527,13.5
