,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
107,108,enc,enc70,old49,9,,0,1,634.989,637.989,1
108,109,enc,enc71,old36,8,3,1581,0,638.989,641.989,0.5
109,110,ctl,ctl36,,6,3,1035,0,642.489,645.488,7.5
110,111,enc,enc72,old17,6,3,1760,0,652.988,655.988,15
111,112,enc,enc73,old70,9,3,1205,0,670.986,673.986,0.5
112,113,ctl,ctl37,,5,3,1404,0,674.486,677.486,1
113,114,ctl,ctl38,,6,3,664,0,678.486,681.486,0.5
114,115,enc,enc74,old50,5,3,2075,0,681.986,684.985,9
115,116,enc,enc75,old46,6,3,1613,0,693.985,696.984,6
116,117,ctl,ctl39,,9,3,911,0,702.984,705.984,10.5
117,118,enc,enc76,old15,5,3,1320,0,716.483,719.483,5
118,119,enc,enc77,old39,5,3,2020,0,724.482,727.482,1
119,120,enc,enc78,old26,8,3,1919,0,728.482,731.482,18.5
