,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
50,51,enc,enc36,old63,8,,0,1,305.019,308.019,2.5
51,52,enc,enc37,old15,9,3,1593,0,310.518,313.518,2
52,53,enc,enc38,old71,6,3,2703,0,315.518,318.518,14.5
53,54,enc,enc39,old16,5,3,1870,0,333.016,336.016,4
54,55,ctl,ctl13,,5,3,800,0,340.016,343.015,1.5
55,56,enc,enc40,old17,6,3,2986,0,344.515,347.515,1
56,57,ctl,ctl14,,9,3,1391,0,348.515,351.515,3
57,58,ctl,ctl15,,8,3,891,0,354.514,357.514,5.5
58,59,ctl,ctl16,,9,3,749,0,363.014,366.013,2
59,60,enc,enc41,old41,6,3,1356,0,368.013,371.013,2.5
60,61,enc,enc42,old36,8,3,1497,0,373.513,376.512,3
61,62,enc,enc43,old34,9,3,1826,0,379.512,382.512,3
62,63,enc,enc44,old72,5,3,1863,0,385.511,388.511,2
63,64,enc,enc45,old64,6,3,2420,0,390.511,393.511,5
64,65,enc,enc46,old54,9,3,1659,0,398.51,401.51,4.5
65,66,ctl,ctl17,,8,3,915,0,406.01,409.009,10.5
66,67,enc,enc47,old69,6,3,1179,0,419.508,422.508,2.5
67,68,enc,enc48,old38,9,3,2044,0,425.008,428.007,2.5
68,69,ctl,ctl18,,5,3,1045,0,430.507,433.507,6
69,70,ctl,ctl19,,5,3,1017,0,439.506,442.506,3.5
70,71,enc,enc49,old20,6,3,1591,0,446.006,449.006,1.5
71,72,ctl,ctl20,,8,3,840,0,450.505,453.505,2.5
72,73,ctl,ctl21,,9,3,764,0,456.005,459.005,4
73,74,enc,enc50,old10,8,3,2009,0,463.004,466.004,2
74,75,enc,enc51,old59,9,3,2301,0,468.004,471.003,3
75,76,ctl,ctl22,,8,3,737,0,474.003,477.003,3
76,77,enc,enc52,old45,8,3,1685,0,480.003,483.002,4
77,78,enc,enc53,old14,9,3,1551,0,487.002,490.002,0.5
78,79,ctl,ctl23,,9,3,1300,0,490.502,493.501,8
79,80,ctl,ctl24,,6,3,771,0,501.501,504.5,3
80,81,enc,enc54,old44,5,3,2785,0,507.5,510.5,0.5
81,82,enc,enc55,old31,8,3,1825,0,511,513.999,1.5
82,83,enc,enc56,old35,5,3,1431,0,515.499,518.499,4
83,84,ctl,ctl25,,6,3,764,0,522.499,525.498,5
84,85,enc,enc57,old66,6,3,2595,0,530.498,533.498,7.5
85,86,ctl,ctl26,,6,3,794,0,540.997,543.997,1
86,87,ctl,ctl27,,9,3,621,0,544.997,547.996,1.5
87,88,enc,enc58,old23,5,,0,1,549.496,552.496,0.5
88,89,enc,enc59,old77,6,3,2079,0,552.996,555.996,1.5
89,90,enc,enc60,old42,8,3,1970,0,557.495,560.495,2
90,91,ctl,ctl28,,5,3,800,0,562.495,565.495,1
91,92,ctl,ctl29,,8,3,739,0,566.495,569.494,5
92,93,ctl,ctl30,,9,3,850,0,574.494,577.493,2
93,94,ctl,ctl31,,6,3,846,0,579.493,582.493,5.5
94,95,enc,enc61,old28,5,3,2222,0,587.993,590.992,0.5
95,96,ctl,ctl32,,5,3,1296,0,591.492,594.492,8
96,97,enc,enc62,old62,5,3,2066,0,602.491,605.491,1
97,98,ctl,ctl33,,5,3,1015,0,606.491,609.491,0.5
98,99,enc,enc63,old07,5,3,1550,0,609.99,612.99,3.5
99,100,enc,enc64,old08,9,3,1346,0,616.49,619.49,1.5
100,101,enc,enc65,old57,9,3,2543,0,620.989,623.989,2.5
101,102,enc,enc66,old76,5,3,1186,0,626.489,629.489,9.5
102,103,enc,enc67,old56,8,3,2750,0,638.988,641.987,0.5
103,104,ctl,ctl34,,8,3,994,0,642.487,645.487,1
104,105,enc,enc68,old32,6,3,2037,0,646.487,649.487,3
105,106,enc,enc69,old12,6,3,1279,0,652.486,655.486,1
106,107,ctl,ctl35,,8,3,1013,0,656.486,659.486,2
107,108,ctl,ctl36,,6,3,710,0,661.486,664.485,0.5
108,109,enc,enc70,old61,5,3,2507,0,664.985,667.985,2
109,110,ctl,ctl37,,5,3,860,0,669.985,672.985,8.5
110,111,enc,enc71,old51,6,3,2207,0,681.484,684.483,1.5
111,112,enc,enc72,old13,8,3,1442,0,685.983,688.983,1
112,113,enc,enc73,old46,9,3,2617,0,689.983,692.983,1
113,114,enc,enc74,old24,8,3,1776,0,693.983,696.982,4
114,115,enc,enc75,old75,9,3,1714,0,700.982,703.982,9.5
115,116,ctl,ctl38,,8,3,818,0,713.481,716.481,4.5
116,117,ctl,ctl39,,9,3,735,0,720.98,723.98,0.5
117,118,enc,enc76,old60,6,3,2194,0,724.48,727.479,4
118,119,enc,enc77,old33,5,3,1602,0,731.479,734.479,1
119,120,enc,enc78,old21,6,3,2300,0,735.479,738.478,11.5
