,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
76,77,enc,enc54,old48,8,2,532,0,464.563,467.563,2.5
77,78,enc,enc55,old60,8,2,488,0,470.062,473.062,1.5
78,79,enc,enc56,old34,6,2,540,0,474.562,477.562,2.5
79,80,ctl,ctl21,,5,2,459,0,480.061,483.061,5.5
80,81,enc,enc57,old63,9,2,556,0,488.561,491.56,4.5
81,82,ctl,ctl22,,8,2,503,0,496.06,499.06,2.5
82,83,enc,enc58,old76,9,2,509,0,501.559,504.559,6.5
83,84,ctl,ctl23,,9,2,574,0,511.059,514.058,6.5
84,85,ctl,ctl24,,8,2,477,0,520.558,523.558,1.5
85,86,ctl,ctl25,,9,2,495,0,525.057,528.057,4.5
86,87,ctl,ctl26,,5,2,420,0,532.557,535.556,1.5
87,88,enc,enc59,old65,5,2,379,0,537.056,540.056,0.5
88,89,ctl,ctl27,,6,2,444,0,540.556,543.556,10.5
89,90,ctl,ctl28,,6,2,474,0,554.055,557.055,4.5
90,91,enc,enc60,old57,8,2,432,0,561.554,564.554,2
91,92,ctl,ctl29,,9,2,402,0,566.554,569.553,1.5
92,93,enc,enc61,old09,8,2,366,0,571.053,574.053,12.5
93,94,enc,enc62,old29,5,2,486,0,586.552,589.552,2
94,95,enc,enc63,old77,8,2,405,0,591.551,594.551,1
95,96,ctl,ctl30,,8,2,524,0,595.551,598.551,4
96,97,enc,enc64,old69,9,2,516,0,602.55,605.55,0.5
97,98,enc,enc65,old73,8,2,417,0,606.05,609.05,4
98,99,enc,enc66,old67,8,2,456,0,613.05,616.049,3.5
99,100,ctl,ctl31,,8,2,385,0,619.549,622.549,1
100,101,ctl,ctl32,,5,2,490,0,623.549,626.548,0.5
101,102,enc,enc67,old12,5,2,449,0,627.048,630.048,2.5
102,103,ctl,ctl33,,9,2,430,0,632.548,635.548,0.5
103,104,ctl,ctl34,,9,2,761,0,636.047,639.047,9
104,105,ctl,ctl35,,6,2,738,0,648.046,651.046,2
105,106,enc,enc68,old07,9,2,717,0,653.046,656.046,0.5
106,107,ctl,ctl36,,6,2,519,0,656.546,659.545,2
107,108,ctl,ctl37,,5,2,552,0,661.545,664.545,4.5
108,109,ctl,ctl38,,6,2,382,0,669.045,672.044,4.5
109,110,enc,enc69,old39,5,2,593,0,676.544,679.544,3.5
110,111,enc,enc70,old46,9,2,446,0,683.043,686.043,1.5
111,112,enc,enc71,old33,8,2,433,0,687.543,690.543,4.5
112,113,enc,enc72,old25,6,2,491,0,695.042,698.042,0.5
113,114,enc,enc73,old75,9,2,469,0,698.542,701.542,0.5
114,115,ctl,ctl39,,9,2,553,0,702.042,705.041,5
115,116,enc,enc74,old40,5,2,516,0,710.041,713.041,4.5
116,117,enc,enc75,old44,6,,0,1,717.54,720.54,5.5
117,118,enc,enc76,old22,5,2,454,0,726.039,729.039,1
118,119,enc,enc77,old37,5,2,536,0,730.039,733.039,0.5
119,120,enc,enc78,old16,8,2,469,0,733.539,736.538,13.5
