category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	kitchen_big cooking pot.bmp	old28	1	1	1158	9.0	998	
old	vegie_corn02.bmp	old73	1	1	1149	5.0	391	
old	kitchen_peppermill.bmp	old33	1	1	1278	6.0	595	
old	food_croissant01.bmp	old19	1	1	1162	8.0	674	
new	food_bagel01.bmp	new17	1	2	1686	8.0	674	
old	sporting_americanfootball.bmp	old53	1	1	1154	8.0	363	
old	sporting_footballhelmet.bmp	old57	1	1	1307	5.0	342	
old	animal_penguin.bmp	old10	1	1	959	6.0	368	
new	kitchen_fork_old.bmp	new18	1	2	1153	6.0	368	
old	kitchen_ladle.bmp	old31	1	1	1233	6.0	559	
old	musical_acoustic guitar_new.bmp	old42	1	1	1320	8.0	1218	
old	sporting_skipping rope.bmp	old63	1	1	951	9.0	400	
old	musical_xylophone_old.bmp	old52	1	1	1063	9.0	396	
new	sporting_baseball bat_new.bmp	new08	1	2	2282	9.0	396	
new	sporting_flippers.bmp	new02	0	1	1414	6.0	397	
old	animal_frog.bmp	old06	1	1	980	5.0	372	
old	food_bottleofredwine01.bmp	old15	1	1	955	6.0	404	
old	animal_camel_new.bmp	old01	1	1	955	5.0	339	
old	animal_sheep.bmp	old11	1	1	997	9.0	452	
old	musical_harp_new.bmp	old43	1	1	944	6.0	410	
new	sporting_basketball_new.bmp	new14	1	2	1305	6.0	410	
old	musical_double bass.bmp	old45	1	1	972	6.0	364	
new	vegie_broccoli.bmp	new36	0	1	947	8.0	580	
old	sporting_rollerblade.bmp	old62	1	1	1308	8.0	342	
old	musical_violin_old.bmp	old51	1	1	1000	8.0	375	
new	kitchen_toaster_old.bmp	new30	1	2	1176	8.0	375	
old	kitchen_cookie cutter.bmp	old30	1	1	1096	8.0	371	
old	kitchen_apron.bmp	old27	1	1	1180	8.0	387	
new	animal_pigeon.bmp	new32	1	2	1170	8.0	387	
