category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	musical_xylophone_old.bmp	old52	0	2	1080	8	477	
new	kitchen_kettle_new.bmp	new24	1	2	3769	8	477	
old	food_softcheese.bmp	old24	1	1	1721	9	419	
new	musical_zamponia windflute.bmp	new29	1	2	1391	9	419	
old	food_pickle01a.bmp	old22	0	2	1357	9	419	
old	kitchen_martini glass.bmp	old32	1	1	2428	5	538	
old	animal_camel_new.bmp	old01	0	2	962	5	538	
new	animal_gorilla.bmp	new15	1	2	1089	5	538	
old	sporting_rollerblade.bmp	old62	1	1	2267	6	360	
old	vegie_radish.bmp	old77	0	2	1608	6	360	
new	kitchen_fork_old.bmp	new18	1	2	862	6	360	
old	musical_tuba.bmp	old50	0	2	1250	6	360	
old	food_pecan02.bmp	old21	1	1	1854	8	338	
old	food_toast.bmp	old26	0	2	979	8	338	
new	animal_seal.bmp	new38	1	2	755	8	338	
old	musical_double bass.bmp	old45	1	1	1731	5	277	
old	food_cracker02.bmp	old18	1	1	1432	6	310	
old	sporting_fishing rod.bmp	old59	1	1	1783	5	439	
new	animal_horse.bmp	new20	1	2	1075	5	439	
old	kitchen_plate.bmp	old35	0	2	1198	5	439	
new	kitchen_baking spatula.bmp	new01	1	2	868	5	439	
old	musical_acoustic guitar_new.bmp	old42	1	1	3128	9	450	
old	food_frenchfries.bmp	old20	1	1	1071	6	283	
new	musical_tambourine_new.bmp	new06	1	2	1053	6	283	
new	fruit_granny smith apple.bmp	new16	1	2	881	6	283	
new	sporting_weighlifting.bmp	new25	1	2	748	6	283	
old	vegie_cauliflower.bmp	old72	1	1	988	8	610	
old	musical_harmonica_new.bmp	old47	1	1	2582	9	431	
old	animal_farm pig.bmp	old05	0	2	979	9	431	
new	sporting_golf ball.bmp	new19	1	2	8587	9	431	
old	musical_violin_old.bmp	old51	1	1	3772	8	308	
