category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	animal_lion_new.bmp	old07	1	1	1783	9	3247	
old	fruit_pineapple_old.bmp	old70	1	1	1197	9	1979	
old	food_candy.bmp	old16	1	1	3281	6	781	
old	musical_acoustic guitar_new.bmp	old42	1	1	1316	9	3166	
new	musical_tambourine_new.bmp	new06	1	2	1991	9	3166	
old	food_frenchfries.bmp	old20	1	1	1645	8	1138	
old	sporting_footballhelmet.bmp	old57	0	2	4353	8	1138	
old	musical_harmonica_new.bmp	old47	1	1	1259	5	496	
old	sporting_fishing rod.bmp	old59	1	1	1377	6	1240	
old	kitchen_peppermill.bmp	old33	1	1	1780	9	1780	
old	kitchen_big cooking pot.bmp	old28	0	2	1747	9	1780	
new	sporting_windsurf.bmp	new31	1	2	2380	9	1780	
old	food_baguette01.bmp	old14	1	1	3324	6	1406	
old	musical_double bass.bmp	old45	1	1	2931	8	1613	
old	kitchen_ladle.bmp	old31	1	1	3459	6	3689	
old	vegie_radish.bmp	old77	0	2	1515	6	3689	
old	animal_sheep.bmp	old11	0	2	1427	6	3689	
new	fruit_apricot_new.bmp	new04	1	2	1857	6	3689	
old	musical_piano_old.bmp	old48	0	2	1486	6	3689	
old	sporting_mini-trampoline.bmp	old61	1	1	1639	5	589	
new	vegie_broccoli.bmp	new36	0	1	3876	6	2848	
new	musical_bagpipes.bmp	new35	1	2	3046	6	2848	
old	vegie_mushroom.bmp	old76	0	2	1540	6	2848	
old	sporting_americanfootball.bmp	old53	0	2	3818	6	2848	
new	kitchen_spatula_old.bmp	new37	0	1	1937	5	1362	
new	sporting_basketball_new.bmp	new14	0	1	2003	9	2729	
old	animal_zebra_old.bmp	old13	0	2	2394	9	2729	
old	musical_accordion_old.bmp	old41	0	2	1137	9	2729	
old	food_cracker02.bmp	old18	1	1	1281	6	661	
old	food_croissant01.bmp	old19	0	2	1185	6	661	
new	vegie_cucumber.bmp	new33	0	1	1608	5	942	
new	food_bagel01.bmp	new17	0	1	1334	9	3983	
old	animal_camel_new.bmp	old01	1	1	1701	6	744	
old	hard_musical_recorder.bmp	old40	0	2	2248	6	744	
old	kitchen_cookie cutter.bmp	old30	0	2	5691	6	744	
old	vegie_green capsicum.bmp	old75	0	2	1711	6	744	
new	animal_seal.bmp	new38	1	2	1050	6	744	
new	food_cookie01.bmp	new11	0	1	1335	6	1457	
old	kitchen_wooden spoon_old.bmp	old39	1	1	2106	8	1983	
old	kitchen_pitcher.bmp	old34	0	2	2436	8	1983	
new	animal_pigeon.bmp	new32	1	2	841	8	1983	
old	musical_tuba.bmp	old50	1	1	1183	9	2918	
new	animal_horse.bmp	new20	1	2	1287	9	2918	
old	animal_dalmation_old.bmp	old04	1	1	1531	9	573	
old	vegie_carrot.bmp	old78	1	1	1676	6	448	
old	sporting_hockey stick_old.bmp	old58	1	1	2499	6	5047	
old	kitchen_apron.bmp	old27	0	2	1453	6	5047	
new	food_bread.bmp	new28	0	1	1822	6	4340	
old	kitchen_white strainer.bmp	old38	0	2	1461	6	4340	
old	food_bottleofredwine01.bmp	old15	1	1	2385	5	3729	
old	food_shellpasta.bmp	old25	0	2	2194	5	3729	
new	sporting_baseball bat_new.bmp	new08	0	1	3359	6	2953	
old	musical_triangle.bmp	old49	0	2	1416	6	2953	
new	vegie_snowpea01.bmp	new27	1	2	5205	6	2953	
old	sporting_soccer ball_new.bmp	old65	0	2	4653	6	2953	
old	vegie_cauliflower.bmp	old72	1	1	1346	6	3387	
old	fruit_blackberry_new.bmp	old66	0	2	1410	6	3387	
old	kitchen_tea cup and saucer.bmp	old37	1	1	4120	5	2275	
old	sporting_boxing_gloves.bmp	old56	0	2	1392	5	2275	
old	animal_cheetah.bmp	old02	1	1	1741	8	5605	
old	kitchen_martini glass.bmp	old32	1	1	4107	6	511	
old	sporting_badminton racquet.bmp	old54	1	1	1456	5	4052	
new	animal_ostrich.bmp	new26	1	2	2175	5	4052	
new	musical_uculele_new.bmp	new39	1	2	5992	5	4052	
new	sporting_golf ball.bmp	new19	1	2	1622	5	4052	
new	sporting_weighlifting.bmp	new25	1	2	1100	5	4052	
old	fruit_lemon_new.bmp	old69	1	1	1141	9	4446	
new	kitchen_fork_old.bmp	new18	1	2	2252	9	4446	
new	animal_dolphin_old.bmp	new09	1	2	1110	9	4446	
new	fruit_cherry.bmp	old67	0	2	1001	9	4446	
new	musical_french horn_old.bmp	new12	0	1	1399	6	535	
old	sporting_karate clothing.bmp	old60	0	2	1504	6	535	
old	vegie_garlic01a.bmp	old74	1	1	1514	5	2588	
old	kitchen_plate.bmp	old35	1	1	2114	6	1532	
old	food_pickle01a.bmp	old22	1	1	1444	9	1794	
new	fruit_granny smith apple.bmp	new16	0	1	4449	5	1375	
old	animal_penguin.bmp	old10	1	1	1327	6	1128	
old	food_rawchicken.bmp	old23	1	1	3968	5	3113	
new	fruit_rasberry.bmp	new10	1	2	2172	5	3113	
new	kitchen_ramekin.bmp	new13	1	2	1411	5	3113	
old	animal_farm pig.bmp	old05	1	1	1318	9	3024	
old	kitchen_scrubbing brush.bmp	old36	0	2	1375	9	3024	
old	kitchen_coffee pot.bmp	old29	1	1	1293	5	3832	
old	musical_xylophone_old.bmp	old52	1	1	1510	6	856	
