category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	sporting_boxing_gloves.bmp	old56	1	1	2471	9	548	
new	fruit_apricot_new.bmp	new04	1	2	4940	9	548	
new	sporting_basketball_new.bmp	new14	1	2	909	9	548	
old	animal_penguin.bmp	old10	0	2	2520	9	548	
new	kitchen_ramekin.bmp	new13	1	2	1035	9	548	
new	vegie_cucumber.bmp	new33	1	2	1800	9	548	
old	food_bottleofredwine01.bmp	old15	1	1	1759	9	464	
old	animal_camel_new.bmp	old01	0	2	1556	9	464	
old	kitchen_martini glass.bmp	old32	1	1	1421	5	5315	
old	kitchen_wooden spoon_old.bmp	old39	0	2	2574	5	5315	
new	vegie_pumpkin.bmp	new21	1	2	1110	5	5315	
old	sporting_soccer ball_new.bmp	old65	0	2	1097	5	5315	
old	sporting_snow shoes_old.bmp	old64	0	2	1739	5	5315	
new	fruit_rasberry.bmp	new10	1	2	1845	5	5315	
new	sporting_golf ball.bmp	new19	1	2	1266	5	5315	
old	food_frenchfries.bmp	old20	1	1	2494	9	2818	
new	musical_bagpipes.bmp	new35	1	2	2168	9	2818	
old	food_toast.bmp	old26	1	1	5472	8	1381	
old	kitchen_big cooking pot.bmp	old28	0	2	1125	8	1381	
old	food_baguette01.bmp	old14	0	2	951	8	1381	
old	sporting_rollerblade.bmp	old62	0	2	1256	8	1381	
new	food_pizza.bmp	new22	1	2	1237	8	1381	
old	musical_violin_old.bmp	old51	0	2	5594	8	1381	
old	musical_double bass.bmp	old45	1	1	1978	6	3058	
old	musical_piano_old.bmp	old48	1	1	1438	5	1260	
old	animal_monarch_old.bmp	old08	1	1	1377	6	3689	
old	animal_chimpanzee.bmp	old03	0	2	6173	6	3689	
new	food_cookie01.bmp	new11	1	2	1869	6	3689	
old	food_pickle01a.bmp	old22	0	2	9450	6	3689	
old	kitchen_coffee pot.bmp	old29	0	2	1599	6	3689	
old	food_pecan02.bmp	old21	0	2	982	6	3689	
new	vegie_broccoli.bmp	new36	1	2	2006	6	3689	
old	musical_xylophone_old.bmp	old52	0	2	1172	6	3689	
old	food_croissant01.bmp	old19	1	1	3948	6	702	
old	food_rawchicken.bmp	old23	0	2	4617	6	702	
