category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
new	food_walnut01c.bmp	new34	0	1	8823	5	840	
old	sporting_snow shoes_old.bmp	old64	1	1	4213	8	1108	
old	animal_camel_new.bmp	old01	1	1	4238	6	508	
old	kitchen_peppermill.bmp	old33	1	1	2109	6	488	
new	kitchen_kettle_new.bmp	new24	1	2	3432	6	488	
old	kitchen_scrubbing brush.bmp	old36	1	1	4518	5	3313	
old	musical_piano_old.bmp	old48	1	1	5155	8	589	
old	animal_parrot.bmp	old09	1	1	2898	5	398	
new	food_drink.bmp	new05	1	2	1636	5	398	
new	fruit_apricot_new.bmp	new04	1	2	2241	5	398	
old	kitchen_cookie cutter.bmp	old30	1	1	2245	5	395	
old	kitchen_pitcher.bmp	old34	1	1	3449	5	375	
old	kitchen_white strainer.bmp	old38	1	1	4606	6	406	
new	musical_bongo drum.bmp	new23	1	2	2019	6	406	
old	sporting_soccer ball_new.bmp	old65	1	1	2616	8	1047	
new	food_bagel01.bmp	new17	1	2	3987	8	1047	
old	kitchen_tea cup and saucer.bmp	old37	1	1	4155	9	1061	
old	musical_acoustic guitar_new.bmp	old42	1	1	4768	5	7986	
old	musical_drums_old.bmp	old46	1	1	3730	6	452	
new	kitchen_garlic press.bmp	new07	1	2	3631	6	452	
new	sporting_golf ball.bmp	new19	1	2	1454	6	452	
old	animal_lion_new.bmp	old07	1	1	3058	5	3687	
new	vegie_pumpkin.bmp	new21	1	2	1818	5	3687	
old	musical_double bass.bmp	old45	1	1	2342	6	538	
old	food_bottleofredwine01.bmp	old15	1	1	1631	5	333	
new	vegie_broccoli.bmp	new36	1	2	4748	5	333	
old	animal_penguin.bmp	old10	1	1	3214	6	4205	
new	kitchen_ramekin.bmp	new13	1	2	2228	6	4205	
old	food_croissant01.bmp	old19	1	1	1504	5	299	
old	food_pickle01a.bmp	old22	1	1	3051	9	481	
old	sporting_bicycle_old.bmp	old55	1	1	1666	6	431	
old	sporting_boxing_gloves.bmp	old56	1	1	16347	8	377	
old	animal_frog.bmp	old06	1	1	4856	6	405	
old	sporting_footballhelmet.bmp	old57	1	1	1417	5	295	
old	sporting_karate clothing.bmp	old60	1	1	4961	8	7051	
new	animal_pigeon.bmp	new32	1	2	2937	8	7051	
old	musical_harp_new.bmp	old43	1	1	1537	5	322	
old	sporting_americanfootball.bmp	old53	1	1	2347	9	412	
new	musical_bagpipes.bmp	new35	1	2	1842	9	412	
old	vegie_cauliflower.bmp	old72	1	1	4694	9	410	
old	food_rawchicken.bmp	old23	1	1	4464	6	397	
old	kitchen_ladle.bmp	old31	1	1	5699	9	480	
new	food_pizza.bmp	new22	1	2	3066	9	480	
old	animal_sheep.bmp	old11	1	1	4197	8	501	
old	animal_chimpanzee.bmp	old03	1	1	10549	8	305	
old	musical_tuba.bmp	old50	1	1	2075	6	943	
new	animal_ostrich.bmp	new26	1	2	1447	6	943	
old	musical_triangle.bmp	old49	1	1	3747	8	477	
old	food_softcheese.bmp	old24	1	1	4280	6	453	
old	animal_zebra_old.bmp	old13	1	1	3207	5	407	
new	kitchen_toaster_old.bmp	new30	1	2	1499	5	407	
old	food_baguette01.bmp	old14	1	1	2612	6	371	
old	musical_harmonica_new.bmp	old47	1	1	1448	9	350	
new	sporting_weighlifting.bmp	new25	1	2	1414	9	350	
old	sporting_mini-trampoline.bmp	old61	1	1	1331	6	396	
old	animal_monarch_old.bmp	old08	1	1	1290	5	245	
old	vegie_radish.bmp	old77	1	1	1441	6	342	
old	fruit_pineapple_old.bmp	old70	1	1	1133	6	351	
new	food_cookie01.bmp	new11	0	1	12303	8	493	
old	vegie_mushroom.bmp	old76	1	1	1839	6	364	
old	sporting_rollerblade.bmp	old62	1	1	1523	5	261	
old	fruit_blackberry_new.bmp	old66	1	1	4008	6	1175	
new	kitchen_baking spatula.bmp	new01	1	2	5638	6	1175	
old	food_shellpasta.bmp	old25	1	1	1354	5	203	
old	animal_cheetah.bmp	old02	1	1	2999	8	413	
new	sporting_windsurf.bmp	new31	1	2	4365	8	413	
new	vegie_snowpea01.bmp	new27	1	2	1710	8	413	
new	animal_horse.bmp	new20	1	2	2454	8	413	
new	sporting_flippers.bmp	new02	1	2	2002	8	413	
old	vegie_green capsicum.bmp	old75	1	1	1495	5	282	
old	fruit_lemon_new.bmp	old69	1	1	2421	8	307	
old	kitchen_plate.bmp	old35	1	1	4404	5	3068	
old	food_frenchfries.bmp	old20	1	1	1862	6	388	
new	fruit_granny smith apple.bmp	new16	0	1	3506	9	5453	
new	musical_french horn_old.bmp	new12	1	2	5121	9	5453	
old	sporting_hockey stick_old.bmp	old58	1	1	1379	5	227	
