category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
new	kitchen_ramekin.bmp	new13	1	2	8933	6.0	1711	
old	food_softcheese.bmp	old24	1	1	1729	5.0	963	
old	vegie_green capsicum.bmp	old75	1	1	1971	8.0	851	
old	animal_chimpanzee.bmp	old03	0	2	2808	8.0	851	
old	food_pickle01a.bmp	old22	0	2	1375	8.0	851	
new	vegie_broccoli.bmp	new36	1	2	1799	8.0	851	
old	sporting_badminton racquet.bmp	old54	0	2	1270	8.0	851	
new	musical_tambourine_new.bmp	new06	1	2	1714	8.0	851	
old	food_pecan02.bmp	old21	1	1	1597	6.0	2171	
new	food_drink.bmp	new05	1	2	1140	6.0	2171	
old	sporting_karate clothing.bmp	old60	0	2	1596	6.0	2171	
new	animal_horse.bmp	new20	1	2	1251	6.0	2171	
new	kitchen_fork_old.bmp	new18	1	2	832	6.0	2171	
new	sporting_basketball_new.bmp	new14	1	2	1398	6.0	2171	
old	animal_zebra_old.bmp	old13	0	2	2397	6.0	2171	
old	sporting_bicycle_old.bmp	old55	1	1	2188	8.0	1308	
old	sporting_soccer ball_new.bmp	old65	1	1	2222	9.0	1045	
new	musical_uculele_new.bmp	new39	0	1	2698	5.0	2205	
old	food_shellpasta.bmp	old25	0	2	2148	5.0	2205	
old	fruit_lemon_new.bmp	old69	0	2	1006	5.0	2205	
old	vegie_garlic01a.bmp	old74	1	1	2204	6.0	3771	
old	food_baguette01.bmp	old14	0	2	1892	6.0	3771	
new	food_bagel01.bmp	new17	1	2	847	6.0	3771	
new	kitchen_garlic press.bmp	new07	1	2	948	6.0	3771	
new	sporting_golf ball.bmp	new19	1	2	860	6.0	3771	
new	sporting_weighlifting.bmp	new25	1	2	658	6.0	3771	
old	animal_camel_new.bmp	old01	0	2	2533	6.0	3771	
new	fruit_cherry.bmp	old67	1	1	1560	6.0	1024	
old	sporting_footballhelmet.bmp	old57	0	2	2309	6.0	1024	
