trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	CorrectSource	Stim_RT	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	5	1.922	123.075	3.0	126.075	1.5	Old32	Enc16	129.075	3.9990000000000094	4.0	252.14999999999998	False	3.9990000000000094	4.0	126.075
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	5	2.103	127.575	3.0	130.575	8.5	Old19	Enc17	133.575	4.5	4.499999999999986	261.15	False	4.5	4.499999999999986	130.575
21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	5	0.923	139.07399999999998	3.0	142.07399999999998	2.0	Old11	Enc18	145.07399999999998	11.498999999999981	11.498999999999995	284.14799999999997	False	11.49899999999998	11.498999999999995	142.07399999999998
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	8	1.329	152.57299999999998	3.0	155.57299999999998	6.5	Old44	Enc19	158.57299999999998	4.5	4.5	311.14599999999996	False	4.5	4.5	155.57299999999998
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	6	0.425	162.072	3.0	165.072	1.5	Old74	Enc20	168.072	9.499000000000024	9.499000000000024	330.144	False	9.499000000000024	9.499000000000024	165.072
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	5	0.929	166.572	3.0	169.572	6.5	Old56	Enc21	172.572	4.5	4.5	339.144	False	4.5	4.5	169.572
28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	6	1.509	182.571	3.0	185.57	8.0	Old75	Enc22	188.57	6.5	6.498999999999995	371.14099999999996	False	6.5	6.498999999999995	185.57
29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	5	1.425	193.57	3.0	196.57	13.0	Old13	Enc23	199.57	10.998999999999995	11.0	393.14	False	10.998999999999995	11.0	196.57
31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	8	1.421	213.568	3.0	216.568	2.5	Old08	Enc24	219.568	3.9990000000000236	4.0	433.136	False	3.999000000000024	4.0	216.568
32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	5	0.927	219.068	3.0	222.068	1.5	Old40	Enc25	225.068	5.5	5.5	444.136	False	5.5	5.5	222.068
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	9	1.4280000000000002	223.567	3.0	226.567	3.5	Old57	Enc26	229.567	4.498999999999995	4.498999999999995	453.134	False	4.498999999999995	4.498999999999995	226.567
34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	8	1.948	230.067	3.0	233.067	2.0	Old48	Enc27	236.067	6.5	6.5	466.134	False	6.5	6.5	233.067
35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	9	2.428	235.067	3.0	238.066	3.0	Old25	Enc28	241.066	5.0	4.998999999999995	476.13300000000004	False	5.0	4.998999999999995	238.066
36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	8	1.429	241.066	3.0	244.066	7.0	Old31	Enc29	247.066	5.998999999999995	6.0	488.132	False	5.998999999999995	6.0	244.066
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	6	1.43	251.065	3.0	254.065	1.0	Old62	Enc30	257.065	9.998999999999995	9.998999999999995	508.13	False	9.998999999999995	9.998999999999995	254.065
40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	9	1.804	262.564	3.0	265.564	0.5	Old02	Enc31	268.564	3.9990000000000236	4.0	531.128	False	3.999000000000024	4.0	265.564
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	6	1.429	266.064	3.0	269.064	7.0	Old67	Enc32	272.064	3.5	3.5	538.128	False	3.5	3.5	269.064
42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	9	1.43	276.063	3.0	279.063	4.0	Old23	Enc33	282.063	9.998999999999967	9.998999999999967	558.126	False	9.998999999999969	9.998999999999969	279.063
43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	6	1.93	283.063	3.0	286.062	2.0	Old26	Enc34	289.062	7.0	6.999000000000024	572.125	False	7.0	6.999000000000024	286.062
45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	5	1.431	293.562	3.0	296.562	4.5	Old77	Enc35	299.562	5.5	5.5	593.124	False	5.5	5.5	296.562
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	9	1.432	301.061	3.0	304.061	0.5	Old03	Enc36	307.061	7.498999999999967	7.498999999999967	608.122	False	7.498999999999967	7.498999999999967	304.061
48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	8	1.4880000000000002	310.561	3.0	313.56	2.0	Old04	Enc37	316.56	6.0	5.999000000000024	627.121	False	6.0	5.999000000000024	313.56
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	6	1.52	338.05800000000005	3.0	341.05800000000005	9.5	Old41	Enc38	344.05800000000005	9.499000000000024	9.499000000000024	682.1160000000001	False	9.499000000000024	9.499000000000024	341.05800000000005
54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	6	1.888	350.557	3.0	353.557	3.0	Old54	Enc39	356.557	12.498999999999967	12.498999999999967	707.114	False	12.498999999999969	12.498999999999969	353.557
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	5	0.934	356.557	3.0	359.557	3.0	Old53	Enc40	362.557	6.0	6.0	719.114	False	6.0	6.0	359.557
