motion_tx	motion_ty	motion_tz	motion_rx	motion_ry	motion_rz	FD	scrub	slow_drift	slow_drift.1	slow_drift.2	slow_drift.3	slow_drift.4	wm_avg	vent_avg	global_signal_pca	compcor	compcor.1	compcor.2	compcor.3	compcor.4
-0.003214120864868	-0.0028457641601559998	-0.12334251403808599	-0.004818977788091	-0.039077322930097996	-0.004290054552257	0.24557007849216503	0	0.489551067352295	-1.049779176712036	-1.263501286506653	0.15763321518898002	1.35079824924469	-1.9690035581588752	20.833034515380856	0.43247836828231795	-0.042961589992045995	-0.036664590239525	-0.15406131744384802	-0.119420237839222	-0.18769732117652901
-0.026221752166747995	-0.12358856201171901	-0.055898666381836	-0.006192046683282	-0.073743619024754	-0.0009376595844510002	0.28912091255188	0	0.452460914850235	-1.1007295846939091	-1.204757571220398	0.31328409910202	1.3865735530853271	46.52749633789063	263.7052917480469	2.082176685333252	0.035253785550594004	-0.13387332856655101	0.043820917606353996	0.068098172545433	-0.134919926524162
-0.01436710357666	0.049245834350586	-0.119190216064453	0.0029354060534390004	-0.038639076054096	-0.003849003929645	0.117143876850605	0	0.415004909038544	-1.148216724395752	-1.137576699256897	0.464995265007019	1.3948729038238532	4.824148654937744	-38.17353057861328	1.098660588264465	-0.05576857924461401	-0.02004056237638	0.056466262787580004	0.003720298642293	-0.169602856040001
0.0008537769317630001	0.08026885986328099	-0.076202392578125	0.013815827667713002	-0.021556394174695	0.00017286029469699998	0.295316517353058	0	0.37721249461173995	-1.192091107368469	-1.062434196472168	0.6108587980270389	1.3755332231521609	-6.93928861618042	7.507472515106201	-0.43188443779945396	-0.067323215305805	0.036873161792754995	-0.06744068115949599	0.082066982984543	-0.175308093428612
-0.033443927764892994	-0.128196716308594	-0.08587455749511701	0.021726174280047004	-0.054464280605315996	0.008492729626596	0.27571728825569203	0	0.33911341428756697	-1.23221480846405	-0.979861855506897	0.7490404844284059	1.328934192657471	27.61974334716797	210.5366516113281	1.133070349693298	0.033260032534599	-0.177606254816055	0.045234516263008	0.044354449957608996	-0.096590265631676
-0.010122537612915001	-0.033370971679688	-0.19722366333007801	0.010222334414721	-0.013129171915352	0.008619206957519	0.24946166574954998	0	0.30073764920234697	-1.268461465835571	-0.890443921089172	0.8778025507926941	1.255991101264954	10.48452091217041	-19.905281066894528	2.0944261550903316	-0.0515106767416	-0.09789588302373899	0.08463879674673101	-0.066886849701405	-0.23121538758277901
0.005487918853760001	0.08053970336914099	-0.12407684326171901	-0.017915448173881	-0.011833410710096	-0.015568887814879001	0.36394634842872603	0	0.26211541891098	-1.3007169961929321	-0.7948132753372191	0.9955257177352909	1.158136248588562	22.72492027282715	48.06675338745117	0.39413401484489397	-0.032229837030172	-0.023657467216252996	-0.16655665636062603	0.074521340429783	-0.180685207247734
-0.03799629211425799	-0.053037643432617	-0.015625	0.004328398965298999	-0.058248512446879994	0.0056496909819540005	0.28702080249786405	0	0.22327704727649697	-1.3288800716400149	-0.693646728992462	1.1007295846939091	1.037291407585144	37.071510314941406	268.15606689453125	1.483588933944702	0.038914151489735	-0.11589720845222501	0.051708962768316	0.134286314249039	-0.074136771261692
-0.015833854675293	0.043149948120117	-0.11460304260253901	-0.038280066102742996	-0.023044092580676006	0.00769880739972	0.204099878668785	0	0.18425314128398898	-1.352862000465393	-0.587660193443298	1.192091107368469	0.8958295583724979	-9.95723819732666	-65.37167358398439	0.35519573092460605	-0.059289574623108	-0.017270214855671002	0.06404022127389901	-0.021070960909128002	-0.171265989542007
-0.0062687397003169994	0.010688781738281	-0.021387100219727	0.011409132741392	-0.002581321168691	0.016451891511678998	0.127193093299866	0	0.145074367523193	-1.372587323188782	-0.477603733539581	1.268461465835571	0.7365288138389591	15.586892127990724	86.57418060302734	-0.570339858531952	-0.002715016715229	-0.042119953781365994	-0.152960181236267	0.06997194886207599	-0.068291455507278
-0.014366269111633	-0.05622482299804701	-0.046194076538086	0.025920893996953995	-0.014696051366627	0.011708960868418	0.30608296394348106	0	0.10577157884836201	-1.387993931770325	-0.36425623297691295	1.3288800716400149	0.56251734495163	-11.662943840026855	57.746055603027344	0.529768347740173	-0.030558390542865	-0.06392566859722099	0.116453297436237	0.00922001618892	-0.014252817258238997
0.016978263854979997	0.13876914978027302	-0.057518005371094	-0.014247846789658002	-0.003742546075955	-0.015572937205434	0.343179762363434	0	0.06637567281723	-1.3990334272384641	-0.24841988086700398	1.372587323188782	0.37721249461173995	-7.2531166076660165	-154.9324188232422	0.56688779592514	-0.069622121751308	0.069757126271725	-0.05145391076803201	0.075728677213192	-0.006023959256709
-0.005533933639526	-0.048818588256836	0.027870178222656004	0.0023683554027230003	-0.015896826982498002	0.01030717138201	0.160686358809471	0	0.026917666196823	-1.4056711196899407	-0.13091440498828902	1.3990334272384641	0.18425314128398898	30.80335807800293	116.80953216552734	0.697919309139252	0.045594654977322	-0.10446609556675	-0.07274788618087799	0.042159132659435	0.099079579114914
0.003385782241821	-0.002470016479492	-0.049226760864258	0.006887929979712	0.0025778070557860005	0.0008477562223560001	0.11942703276872599	0	-0.012571412138641002	-1.4078859090805047	-0.012571412138641002	1.4078859090805047	-0.012571412138641002	-5.352139472961426	-134.86045837402347	-0.708424150943756	-0.03660565614700299	-0.026485934853554	0.04851114004850401	-0.093344651162624	-0.032166540622711
0.005211830139159999	-0.025970458984375	-0.03901481628418	-0.052921954542397995	-0.024896439164877004	-0.007997366599739	0.044591717422009	0	-0.05206049233675	-1.4056711196899407	0.10577157884836201	1.3990334272384641	-0.20939595997333502	19.923770904541016	71.32659149169922	0.178767129778862	0.016037747263908	-0.06384437531232799	-0.126479536294937	-0.06293477118015299	-0.131248131394386
0.00111722946167	0.00312614440918	-0.03601646423339799	-0.053076520562172	-0.025112677365541	0.001259996904992	0.211098745465279	0	-0.09151849895715701	-1.3990334272384641	0.22327704727649697	1.372587323188782	-0.402355313301086	-9.185559272766113	32.71628189086914	0.698476135730743	-0.0032646083272990004	-0.021666750311852	0.12254019081592599	-0.063886217772961	-0.135300949215889
0.032829761505127	0.06963348388671901	-0.064826965332031	-0.01042127981782	0.017319707199931	-0.009987635537982	0.26510146260261497	0	-0.13091440498828902	-1.387993931770325	0.33911341428756697	1.3288800716400149	-0.587660193443298	-11.020413398742676	-39.87624740600585	-0.16581244766712197	-0.046440877020359005	0.051004536449909	-0.048882920295	0.04670708253979701	-0.18491953611373899
0.0023409128189089998	-0.038906097412109	0.012046813964844	0.0066306083463130005	-0.010426869615911999	0.0015920868609100001	0.19553309679031397	0	-0.17021718621254	-1.372587323188782	0.452460914850235	1.268461465835571	-0.761671602725983	33.855758666992195	200.9112243652344	-0.316146105527878	0.043593153357506007	-0.08031580597162201	-0.016035197302699	0.12738424539566	0.01329624094069
0.001220226287842	0.046854019165039	-0.05290603637695299	0.0038308056537059995	0.022543247789145	0.015898041427135	0.100239209830761	0	-0.20939595997333502	-1.352862000465393	0.56251734495163	1.192091107368469	-0.9209724068641659	-31.60367202758789	-83.80802154541014	0.075241066515446	-0.056239638477564004	0.05304284021258401	0.08057386428117799	-0.027361808344722	-0.00808254443109
-0.000440359115601	0.006231307983398001	-0.016323089599609	0.007022402714938001	0.009252768009900998	0.023907577618957	0.166187927126884	0	-0.24841988086700398	-1.3288800716400149	0.668503940105438	1.1007295846939091	-1.062434196472168	6.048041343688965	-1.285001873970032	0.17420144379138902	-0.0064942082390189995	-0.042726587504148	-0.129182666540146	-0.07161183655262	0.015416748821735
-0.011752128601074	-0.05312538146972701	-0.067394256591797	-0.023485448211432003	-0.0028477131854740007	0.015581911429763002	0.300258219242096	0	-0.2872582376003269	-1.3007169961929321	0.769670486450195	0.9955257177352909	-1.183279156684875	8.263809204101562	33.72893524169921	1.4933885335922241	0.00236256653443	-0.08755858987569799	0.15070305764675102	-0.120271779596806	-0.11226740479469301
0.0061917304992680005	0.14704895019531197	-0.01399040222168	-0.032462786883116004	0.007814361713827	0.002292102901265	0.28191030025482205	0	-0.325880497694016	-1.268461465835571	0.865301132202148	0.8778025507926941	-1.281134009361267	12.803071975708008	-40.3145866394043	1.318333268165588	-0.025394203141332	0.089570365846157	-0.104344241321087	0.14122426509857197	-0.168043971061707
-0.003429889678955	-0.03858566284179701	0.04100227355957	-0.007968068122864	-0.0023828931152819997	0.0038813976570959995	0.17571493983268696	0	-0.36425623297691295	-1.23221480846405	0.9547190070152279	0.7490404844284059	-1.3540771007537842	49.50849914550781	244.25343322753903	0.410874873399734	0.07680711150169399	-0.104547716677189	0.019021203741431	0.174732327461243	-0.00649777520448
-0.005296468734741	0.040313720703125	-0.016746520996094	-0.034092348068953	0.013437258079648002	0.004565243143588	0.098057091236115	0	-0.402355313301086	-1.192091107368469	1.037291407585144	0.6108587980270389	-1.4006760120391852	30.75876235961914	-42.261138916015625	0.200185030698776	-0.0053929337300359995	-0.004505885764955999	0.031887806952	0.129821687936783	-0.009951451793313
0.015060663223267	0.078161239624023	-0.010713577270508002	-0.020262479782104	0.0034309658221900003	-0.01035288721323	0.198183596134186	0	-0.44014772772789	-1.148216724395752	1.112433910369873	0.464995265007019	-1.4200156927108758	-19.775697708129886	-46.80584335327149	-0.9417567849159241	-0.032780230045319	0.04061162471771201	-0.006069695577024999	-0.017773523926735	0.012211282737553002
0.008820056915283	0.009397506713866998	-0.024387359619141003	-0.05110099911689799	0.05264469236135501	0.035078886896372	0.143626227974892	0	-0.477603733539581	-1.1007295846939091	1.179614782333374	0.31328409910202	-1.4117164611816408	-3.679038524627686	102.96105194091795	-0.26250854134559604	0.010175752453506002	0.009020825847983	-0.11718748509883901	-0.07168731838464701	-0.14426505565643302
0.001823782920837	0.0015296936035160001	0.016256332397461	-0.028135754168034	0.014206650666892999	-0.004494127351791	0.23718549311161	0	-0.514693915843964	-1.049779176712036	1.2383584976196291	0.15763321518898002	-1.375941038131714	0.13632604479789698	115.6022186279297	-0.017037814483047	0.032802052795887	-0.012818024493754	0.096152722835541	0.085524827241898	0.013652010820806
0.029501080513	0.099910736083984	-0.043968200683594	-0.046246632933617	0.036785021424294	-0.022134983912110003	0.27119669318199197	0	-0.55138897895813	-0.9955257177352909	1.288249254226685	0.0	-1.313392162322998	-30.58539390563965	-35.346229553222656	-0.44157260656356795	-0.046538744121789995	0.06692556291818601	0.012551621533930002	-0.08211027085781099	-0.057626113295555004
-0.0012373924255369999	0.008569717407227	0.058084487915039	-0.055387999862431994	0.042960532009602	0.016480110585690003	0.051583174616098	0	-0.587660193443298	-0.938139975070953	1.328934192657471	-0.15763321518898002	-1.225298047065735	10.865952491760254	109.89205932617188	0.26755678653717	0.057024989277124	-0.034596774727106004	-0.131676286458969	-0.039744049310683996	-0.09735011309385301
-0.003926515579224001	0.017370223999023	0.05238342285156201	-0.034417357295752	0.027103452011943	0.013896955177188	0.258859783411026	0	-0.623478949069977	-0.8778025507926941	1.3601253032684328	-0.31328409910202	-1.113388776779175	-12.6558837890625	77.1236801147461	0.009391212835908002	0.032756004482508	0.037419956177473	0.119519047439098	0.029303247109055998	-0.037280973047018
0.021436095237732	0.15684509277343803	0.064254760742188	-0.07155726104974701	0.078058339655399	0.019940255209804	0.413175493478775	0	-0.6588170528411871	-0.8147031664848331	1.381601810455322	-0.464995265007019	-0.979861855506897	-1.9023025035858148	-109.39868927001952	-0.060133460909128	0.001158398808911	0.12378427386283901	-0.051694732159376	0.12440240383148199	0.026157962158322005
-0.002935886383057	-0.069452285766602	0.149208068847656	-0.069147534668446	0.001236112089828	0.010303199291229	0.142453670501709	1	-0.693646728992462	-0.7490404844284059	1.3932117223739617	-0.6108587980270389	-0.82733952999115	154.43865966796875	388.49066162109375	2.353334188461304	0.226942181587219	-0.220213904976845	-0.234795168042183	0.174083739519119	0.048250682651997
-0.013375759124756002	-0.12570762634277302	0.12302398681640599	-0.086928643286228	-0.021558528766036002	-0.0059291073121130015	0.541975200176239	1	-0.727940559387207	-0.6810210347175601	1.3948729038238532	-0.7490404844284059	-0.6588170528411871	105.80242919921876	91.54352569580078	3.608638763427734	0.15903331339359303	-0.16620960831642198	0.13213261961936998	0.08745464682578999	0.011832094751297999
