trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	231.021	3.0	234.021	1.0	Old40	Enc25	8	1.472	237.021	7.0	7.0	468.042	False	7.0	7.0	234.021
35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	235.02	3.0	238.02	6.0	Old21	Enc26	9	2.032	241.02	3.9990000000000236	3.9990000000000236	476.04	False	3.999000000000024	3.999000000000024	238.02
36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	244.02	3.0	247.019	6.5	Old51	Enc27	5	0.973	250.019	9.0	8.998999999999995	494.039	False	9.0	8.998999999999995	247.019
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	253.519	3.0	256.519	2.0	Old38	Enc28	6	1.254	259.519	9.498999999999995	9.5	513.038	False	9.498999999999995	9.5	256.519
38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	258.518	3.0	261.518	1.5	Old46	Enc29	9	1.474	264.518	4.998999999999967	4.998999999999967	523.036	False	4.998999999999967	4.998999999999967	261.518
39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	263.018	3.0	266.018	2.5	Old47	Enc30	8	1.724	269.018	4.5	4.5	532.036	False	4.5	4.5	266.018
40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	268.518	3.0	271.517	4.5	Old31	Enc31	6	1.394	274.517	5.5	5.499000000000024	543.035	False	5.5	5.499000000000024	271.517
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	276.017	3.0	279.017	0.5	Old01	Enc32	6	1.477	282.017	7.499000000000024	7.5	558.034	False	7.499000000000024	7.5	279.017
43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	283.516	3.0	286.516	1.5	Old10	Enc33	9	0.8079999999999999	289.516	3.9990000000000236	4.0	573.032	False	3.999000000000024	4.0	286.516
44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	288.016	3.0	291.016	2.0	Old59	Enc34	8	1.785	294.016	4.5	4.5	582.032	False	4.5	4.5	291.016
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	300.015	3.0	303.015	2.0	Old06	Enc35	9	1.305	306.015	7.0	7.0	606.03	False	7.0	7.0	303.015
47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	305.014	3.0	308.014	2.5	Old60	Enc36	8	2.025	311.014	4.999000000000024	4.999000000000024	616.028	False	4.999000000000024	4.999000000000024	308.014
48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	310.514	3.0	313.514	2.0	Old17	Enc37	9	1.689	316.514	5.5	5.5	627.028	False	5.5	5.5	313.514
49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	315.513	3.0	318.513	14.0	Old75	Enc38	6	1.977	321.513	4.998999999999967	4.998999999999967	637.026	False	4.998999999999967	4.998999999999967	318.513
50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	333.0119999999999	3.0	336.0119999999999	4.0	Old26	Enc39	5	0.733	339.0119999999999	17.49899999999991	17.49899999999991	672.0239999999998	False	17.49899999999991	17.49899999999991	336.0119999999999
52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	344.511	3.0	347.511	1.0	Old16	Enc40	6	0.478	350.511	4.5	4.5	695.022	False	4.5	4.5	347.511
