trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	285.69	3.0	288.699	0.5	Old04	Enc36	9	1.031	291.699	11.500999999999976	11.501000000000033	577.389	False	11.500999999999976	11.501000000000031	288.699
50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	289.2	3.0	292.209	5.5	Old09	Enc37	8	1.041	295.209	3.509999999999991	3.509999999999991	584.409	False	3.509999999999991	3.509999999999991	292.209
51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	297.709	3.0	300.718	3.0	Old51	Enc38	6	1.084	303.718	8.509000000000015	8.509000000000015	601.427	False	8.509000000000015	8.509000000000015	300.718
54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	320.226	3.0	323.235	0.5	Old63	Enc39	6	0.638	326.235	9.511000000000024	9.511000000000024	646.461	False	9.511000000000024	9.511000000000024	323.235
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	323.737	3.0	326.746	11.0	Old62	Enc40	5	0.855	329.746	3.511000000000024	3.5109999999999673	653.483	False	3.511000000000024	3.510999999999968	326.746
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	338.247	3.0	341.256	9.5	Old72	Enc41	6	0.993	344.256	14.509999999999991	14.509999999999991	682.5029999999999	False	14.509999999999993	14.509999999999993	341.256
58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	354.76300000000003	3.0	357.772	5.5	Old53	Enc42	9	1.068	360.772	4.012000000000057	4.0120000000000005	715.5350000000001	False	4.012000000000057	4.0120000000000005	357.772
59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	363.272	3.0	366.281	1.5	Old26	Enc43	8	1.071	369.281	8.508999999999958	8.509000000000015	732.553	False	8.508999999999958	8.509000000000015	366.281
60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	367.768	3.0	370.777	1.0	Old34	Enc44	9	1.031	373.777	4.495999999999981	4.495999999999981	741.545	False	4.495999999999981	4.495999999999981	370.777
62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	376.76199999999983	3.0	379.771	3.5	Old24	Enc45	8	1.053	382.771	4.99799999999982	4.9979999999999905	759.5329999999999	False	4.99799999999982	4.997999999999991	379.771
63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	383.265	3.0	386.274	1.5	Old31	Enc46	9	0.47	389.274	6.503000000000156	6.502999999999986	772.539	False	6.503000000000156	6.502999999999986	386.274
