category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	animal_dalmation_old.bmp	old04	1	1	1379	9	627	
old	sporting_boxing_gloves.bmp	old56	1	1	1953	8	850	
old	kitchen_cookie cutter.bmp	old30	1	1	1334	8	696	
old	musical_accordion_old.bmp	old41	1	1	5467	8	704	
old	musical_harp_new.bmp	old43	1	1	1371	6	2459	
old	sporting_snow shoes_old.bmp	old64	1	1	3464	5	1429	
old	sporting_rollerblade.bmp	old62	1	1	1187	5	626	
old	food_toast.bmp	old26	0	2	4584	5	626	
new	vegie_pumpkin.bmp	new21	1	2	2327	5	626	
old	vegie_mushroom.bmp	old76	0	2	3858	5	626	
old	animal_cheetah.bmp	old02	1	1	1623	8	605	
old	animal_camel_new.bmp	old01	1	1	1116	6	655	
old	musical_drums_old.bmp	old46	1	1	1316	5	702	
new	sporting_baseball bat_new.bmp	new08	1	2	3065	5	702	
old	vegie_green capsicum.bmp	old75	1	1	2574	8	630	
new	kitchen_ramekin.bmp	new13	1	2	2163	8	630	
new	food_bread.bmp	new28	1	2	1412	8	630	
old	kitchen_tea cup and saucer.bmp	old37	0	2	6530	8	630	
old	animal_siamese cat.bmp	old12	1	1	1467	9	663	
new	food_walnut01c.bmp	new34	1	2	2084	9	663	
new	vegie_snowpea01.bmp	new27	1	2	1255	9	663	
new	musical_uculele_new.bmp	new39	0	1	3764	5	853	
old	animal_farm pig.bmp	old05	1	1	1218	6	657	
new	musical_bagpipes.bmp	new35	1	2	1422	6	657	
old	musical_tuba.bmp	old50	1	1	1260	8	609	
old	kitchen_pitcher.bmp	old34	1	1	1952	6	1393	
old	musical_triangle.bmp	old49	1	1	1665	9	2206	
old	fruit_lemon_new.bmp	old69	0	2	5764	9	2206	
old	sporting_bicycle_old.bmp	old55	1	1	2228	9	547	
old	musical_harmonica_new.bmp	old47	1	1	1395	9	2002	
old	food_rawchicken.bmp	old23	1	1	3537	5	2923	
new	food_cookie01.bmp	new11	1	2	1933	5	2923	
old	animal_lion_new.bmp	old07	1	1	1559	5	896	
new	food_drink.bmp	new05	1	2	1795	5	896	
old	musical_violin_old.bmp	old51	1	1	2626	8	529	
new	vegie_cucumber.bmp	new33	1	2	7810	8	529	
new	kitchen_spatula_old.bmp	new37	1	2	1953	8	529	
new	fruit_granny smith apple.bmp	new16	1	2	3050	8	529	
old	food_candy.bmp	old16	1	1	3183	8	536	
old	food_pecan02.bmp	old21	1	1	1665	8	534	
old	animal_chimpanzee.bmp	old03	1	1	2512	6	755	
old	kitchen_white strainer.bmp	old38	1	1	2155	8	444	
old	musical_clarinet_new.bmp	old44	1	1	1690	9	605	
