category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	sporting_boxing_gloves.bmp	old56	1	1	7654	9.0	5635	
old	fruit_blackberry_new.bmp	old66	0	2	4865	9.0	5635	
old	musical_acoustic guitar_new.bmp	old42	1	1	2668	6.0	2393	
old	kitchen_tea cup and saucer.bmp	old37	1	1	8600	9.0	4304	
old	animal_chimpanzee.bmp	old03	1	1	3216	9.0	5471	
old	sporting_hockey stick_old.bmp	old58	1	1	1650	8.0	2263	
old	vegie_radish.bmp	old77	1	1	2747	5.0	5756	
new	animal_ostrich.bmp	new26	1	2	2364	5.0	5756	
old	animal_monarch_old.bmp	old08	1	1	1787	8.0	10267	
old	animal_zebra_old.bmp	old13	1	1	1559	5.0	6255	
old	vegie_carrot.bmp	old78	0	2	2795	5.0	6255	
old	kitchen_apron.bmp	old27	1	1	3089	9.0	6421	
old	sporting_mini-trampoline.bmp	old61	1	1	1530	9.0	2364	
new	animal_seal.bmp	new38	1	2	1861	9.0	2364	
new	sporting_basketball_new.bmp	new14	1	2	8592	9.0	2364	
old	kitchen_ladle.bmp	old31	0	2	8295	9.0	2364	
old	sporting_karate clothing.bmp	old60	1	1	1979	9.0	3811	
old	musical_clarinet_new.bmp	old44	1	1	2497	8.0	6996	
new	sporting_baseball bat_new.bmp	new08	1	2	2659	8.0	6996	
