category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	animal_cheetah.bmp	old02	1	1	6737	6	16123	
new	musical_tambourine_new.bmp	new06	1	2	1570	6	16123	
old	animal_dalmation_old.bmp	old04	1	1	1674	6	590	
new	musical_bagpipes.bmp	new35	1	2	2677	6	590	
old	vegie_mushroom.bmp	old76	1	1	2833	8	296	
old	sporting_badminton racquet.bmp	old54	0	2	2234	8	296	
new	sporting_windsurf.bmp	new31	1	2	1768	8	296	
new	food_pizza.bmp	new22	1	2	1584	8	296	
new	animal_seal.bmp	new38	1	2	3480	8	296	
old	food_rawchicken.bmp	old23	1	1	1965	5	2477	
old	musical_harp_new.bmp	old43	1	1	2146	9	1795	
new	kitchen_spatula_old.bmp	new37	0	1	2194	5	409	
old	kitchen_pitcher.bmp	old34	1	1	2488	5	347	
new	sporting_golf ball.bmp	new19	1	2	2172	5	347	
old	food_chocolatemilk.bmp	old17	1	1	2180	9	420	
new	vegie_cucumber.bmp	new33	0	1	3049	5	647	
old	food_frenchfries.bmp	old20	0	2	2436	5	647	
old	musical_drums_old.bmp	old46	1	1	1834	8	272	
old	sporting_skipping rope.bmp	old63	1	1	1651	6	1048	
old	fruit_pineapple_old.bmp	old70	1	1	2278	9	370	
new	animal_dolphin_old.bmp	new09	1	2	1809	9	370	
old	kitchen_apron.bmp	old27	1	1	2552	5	442	
old	food_baguette01.bmp	old14	0	2	2190	5	442	
old	sporting_mini-trampoline.bmp	old61	1	1	2038	5	443	
old	animal_zebra_old.bmp	old13	1	1	3128	8	3955	
new	kitchen_baking spatula.bmp	new01	1	2	1651	8	3955	
old	musical_acoustic guitar_new.bmp	old42	1	1	2793	9	448	
old	vegie_green capsicum.bmp	old75	1	1	1868	9	417	
old	animal_chimpanzee.bmp	old03	1	1	2863	6	2620	
new	fruit_apricot_new.bmp	new04	1	2	1547	6	2620	
old	animal_frog.bmp	old06	1	1	2516	8	2271	
old	animal_penguin.bmp	old10	1	1	2043	5	2057	
old	musical_violin_old.bmp	old51	1	1	2453	9	522	
old	kitchen_tea cup and saucer.bmp	old37	1	1	1636	6	361	
new	fruit_cherry.bmp	old67	1	1	1881	5	1333	
old	food_toast.bmp	old26	1	1	3639	9	1301	
old	kitchen_white strainer.bmp	old38	0	2	3056	9	1301	
old	kitchen_ladle.bmp	old31	1	1	3094	5	921	
new	vegie_snowpea01.bmp	new27	1	2	1466	5	921	
new	animal_ostrich.bmp	new26	1	2	1319	5	921	
old	musical_piano_old.bmp	old48	1	1	5377	6	314	
old	musical_double bass.bmp	old45	1	1	1964	9	437	
old	musical_accordion_old.bmp	old41	0	2	1402	9	437	
old	kitchen_coffee pot.bmp	old29	1	1	1912	8	1659	
old	sporting_snow shoes_old.bmp	old64	1	1	2024	5	406	
old	food_shellpasta.bmp	old25	1	1	1860	8	289	
old	vegie_radish.bmp	old77	1	1	1939	5	1221	
old	vegie_carrot.bmp	old78	1	1	2915	9	662	
old	animal_siamese cat.bmp	old12	0	2	1434	9	662	
new	vegie_pumpkin.bmp	new21	1	2	1416	9	662	
new	animal_giraffe.bmp	new03	1	2	3558	9	662	
old	fruit_watermelon_old.bmp	old71	1	1	2230	5	437	
new	animal_pigeon.bmp	new32	0	1	4297	9	805	
old	food_pickle01a.bmp	old22	1	1	2220	6	1930	
old	kitchen_big cooking pot.bmp	old28	1	1	2908	8	351	
old	vegie_cauliflower.bmp	old72	1	1	1720	9	1002	
old	hard_musical_recorder.bmp	old40	1	1	2032	5	334	
old	sporting_karate clothing.bmp	old60	1	1	1360	9	352	
new	musical_french horn_old.bmp	new12	1	2	1993	9	352	
old	animal_parrot.bmp	old09	0	2	1632	9	352	
old	sporting_soccer ball_new.bmp	old65	1	1	2518	5	321	
new	kitchen_ramekin.bmp	new13	1	2	2626	5	321	
new	sporting_flippers.bmp	new02	1	2	2369	5	321	
