0	1	2	3	4	5	6	7	8
111	enc	enc70	old51	encoding	683.007	fixation	686.007	1.5
112	enc	enc71	old28	encoding	687.506	fixation	690.506	4.5
113	enc	enc72	old17	encoding	695.006	fixation	698.005	0.5
114	enc	enc73	old72	encoding	698.505	fixation	701.505	0.5
115	ctl	ctl39	nan	control	702.005	fixation	705.005	5
116	enc	enc74	old49	encoding	710.004	fixation	713.004	4.5
117	enc	enc75	old50	encoding	717.504	fixation	720.503	5.5
118	enc	enc76	old14	encoding	726.003	fixation	729.003	1
119	enc	enc77	old27	encoding	730.002	fixation	733.002	0.5
120	enc	enc78	old15	encoding	733.502	fixation	736.502	13.5
