0	1	2	3	4	5	6	7	8
33	enc	enc23	old07	encoding	193.558	fixation	196.558	13
34	ctl	ctl08	nan	control	209.557	fixation	212.556	1
35	enc	enc24	old09	encoding	213.556	fixation	216.556	2.5
36	enc	enc25	old40	encoding	219.056	fixation	222.055	1.5
37	enc	enc26	old62	encoding	223.555	fixation	226.555	3.5
38	enc	enc27	old48	encoding	230.055	fixation	233.054	2
39	enc	enc28	old18	encoding	235.054	fixation	238.054	3
40	enc	enc29	old29	encoding	241.054	fixation	244.053	7
41	enc	enc30	old65	encoding	251.053	fixation	254.052	1
42	ctl	ctl09	nan	control	255.052	fixation	258.052	0.5
43	ctl	ctl10	nan	control	258.552	fixation	261.552	1
44	enc	enc31	old01	encoding	262.552	fixation	265.551	0.5
45	enc	enc32	old75	encoding	266.051	fixation	269.051	7
46	enc	enc33	old20	encoding	276.05	fixation	279.05	4
47	enc	enc34	old17	encoding	283.05	fixation	286.049	2
48	ctl	ctl11	nan	control	288.049	fixation	291.049	2.5
49	enc	enc35	old70	encoding	293.549	fixation	296.548	4.5
50	enc	enc36	old06	encoding	301.048	fixation	304.048	0.5
51	ctl	ctl12	nan	control	304.548	fixation	307.547	3
52	enc	enc37	old04	encoding	310.547	fixation	313.547	2
53	ctl	ctl13	nan	control	315.547	fixation	318.546	0.5
54	ctl	ctl14	nan	control	319.046	fixation	322.046	1
55	ctl	ctl15	nan	control	323.046	fixation	326.046	2.5
56	ctl	ctl16	nan	control	328.546	fixation	331.545	6.5
57	enc	enc38	old47	encoding	338.045	fixation	341.044	9.5
58	enc	enc39	old57	encoding	350.543	fixation	353.543	3
59	enc	enc40	old63	encoding	356.543	fixation	359.543	3
60	enc	enc41	old71	encoding	362.542	fixation	365.542	1
61	enc	enc42	old59	encoding	366.542	fixation	369.542	2
62	enc	enc43	old25	encoding	371.541	fixation	374.541	1
63	enc	enc44	old32	encoding	375.541	fixation	378.541	0.5
64	enc	enc45	old26	encoding	379.041	fixation	382.041	2.5
65	enc	enc46	old37	encoding	384.54	fixation	387.54	8.5
66	enc	enc47	old35	encoding	396.039	fixation	399.039	5.5
67	enc	enc48	old08	encoding	404.538	fixation	407.538	2
68	enc	enc49	old41	encoding	409.538	fixation	412.538	6
69	enc	enc50	old45	encoding	418.537	fixation	421.537	6
70	enc	enc51	old02	encoding	427.536	fixation	430.536	1.5
71	ctl	ctl17	nan	control	432.036	fixation	435.036	2
72	enc	enc52	old43	encoding	437.035	fixation	440.035	1.5
73	ctl	ctl18	nan	control	441.535	fixation	444.535	4
74	ctl	ctl19	nan	control	448.534	fixation	451.534	0.5
75	ctl	ctl20	nan	control	452.034	fixation	455.034	6
76	enc	enc53	old55	encoding	461.033	fixation	464.033	0.5
77	enc	enc54	old46	encoding	464.533	fixation	467.533	2.5
78	enc	enc55	old64	encoding	470.032	fixation	473.032	1.5
79	enc	enc56	old27	encoding	474.532	fixation	477.532	2.5
80	ctl	ctl21	nan	control	480.031	fixation	483.031	5.5
81	enc	enc57	old56	encoding	488.531	fixation	491.53	4.5
82	ctl	ctl22	nan	control	496.03	fixation	499.03	2.5
83	enc	enc58	old67	encoding	501.529	fixation	504.529	6.5
84	ctl	ctl23	nan	control	511.028	fixation	514.028	6.5
85	ctl	ctl24	nan	control	520.528	fixation	523.527	1.5
86	ctl	ctl25	nan	control	525.027	fixation	528.027	4.5
87	ctl	ctl26	nan	control	532.526	fixation	535.526	1.5
88	enc	enc59	old60	encoding	537.026	fixation	540.026	0.5
89	ctl	ctl27	nan	control	540.526	fixation	543.525	10.5
90	ctl	ctl28	nan	control	554.024	fixation	557.024	4.5
91	enc	enc60	old61	encoding	561.524	fixation	564.523	2
92	ctl	ctl29	nan	control	566.523	fixation	569.523	1.5
93	enc	enc61	old03	encoding	571.023	fixation	574.023	12.5
94	enc	enc62	old33	encoding	586.521	fixation	589.521	2
95	enc	enc63	old78	encoding	591.521	fixation	594.521	1
96	ctl	ctl30	nan	control	595.521	fixation	598.52	4
97	enc	enc64	old66	encoding	602.52	fixation	605.52	0.5
98	enc	enc65	old74	encoding	606.02	fixation	609.019	4
99	enc	enc66	old77	encoding	613.019	fixation	616.019	3.5
100	ctl	ctl31	nan	control	619.518	fixation	622.518	1
101	ctl	ctl32	nan	control	623.518	fixation	626.518	0.5
102	enc	enc67	old12	encoding	627.018	fixation	630.017	2.5
103	ctl	ctl33	nan	control	632.517	fixation	635.517	0.5
104	ctl	ctl34	nan	control	636.017	fixation	639.017	9
105	ctl	ctl35	nan	control	648.016	fixation	651.015	2
106	enc	enc68	old10	encoding	653.015	fixation	656.015	0.5
107	ctl	ctl36	nan	control	656.515	fixation	659.515	2
108	ctl	ctl37	nan	control	661.514	fixation	664.514	4.5
109	ctl	ctl38	nan	control	669.014	fixation	672.013	4.5
110	enc	enc69	old38	encoding	676.513	fixation	679.513	3.5
111	enc	enc70	old42	encoding	683.012	fixation	686.012	1.5
112	enc	enc71	old30	encoding	687.512	fixation	690.512	4.5
113	enc	enc72	old14	encoding	695.011	fixation	698.011	0.5
114	enc	enc73	old73	encoding	698.511	fixation	701.511	0.5
115	ctl	ctl39	nan	control	702.011	fixation	705.01	5
116	enc	enc74	old49	encoding	710.01	fixation	713.01	4.5
117	enc	enc75	old51	encoding	717.509	fixation	720.509	5.5
118	enc	enc76	old15	encoding	726.008	fixation	729.008	1
119	enc	enc77	old28	encoding	730.008	fixation	733.008	0.5
120	enc	enc78	old24	encoding	733.508	fixation	736.508	13.5
