0	1	2	3	4	5	6	7	8
84	ctl	ctl25	nan	control	522.709	fixation	525.718	5
85	enc	enc57	old67	encoding	530.717	fixation	533.726	7.5
86	ctl	ctl26	nan	control	541.215	fixation	544.223	1
87	ctl	ctl27	nan	control	545.226	fixation	548.235	1.5
88	enc	enc58	old25	encoding	549.723	fixation	552.732	0.5
89	enc	enc59	old69	encoding	553.234	fixation	556.243	1.5
90	enc	enc60	old51	encoding	557.73	fixation	560.739	2
91	ctl	ctl28	nan	control	562.729	fixation	565.737	1
92	ctl	ctl29	nan	control	566.74	fixation	569.749	5
93	ctl	ctl30	nan	control	574.748	fixation	577.757	2
94	ctl	ctl31	nan	control	579.746	fixation	582.755	5.5
95	enc	enc61	old28	encoding	588.254	fixation	591.263	0.5
96	ctl	ctl32	nan	control	591.765	fixation	594.774	8
97	enc	enc62	old60	encoding	602.764	fixation	605.773	1
98	ctl	ctl33	nan	control	606.76	fixation	609.769	0.5
99	enc	enc63	old04	encoding	610.27	fixation	613.279	3.5
100	enc	enc64	old01	encoding	616.773	fixation	619.782	1.5
101	enc	enc65	old65	encoding	621.269	fixation	624.278	2.5
102	enc	enc66	old76	encoding	626.769	fixation	629.778	9.5
103	enc	enc67	old54	encoding	639.273	fixation	642.282	0.5
104	ctl	ctl34	nan	control	642.783	fixation	645.792	1
105	enc	enc68	old34	encoding	646.779	fixation	649.788	3
106	enc	enc69	old06	encoding	652.78	fixation	655.789	1
107	ctl	ctl35	nan	control	656.792	fixation	659.801	2
108	ctl	ctl36	nan	control	661.79	fixation	664.799	0.5
109	enc	enc70	old62	encoding	665.3	fixation	668.309	2
110	ctl	ctl37	nan	control	670.299	fixation	673.308	8.5
111	enc	enc71	old48	encoding	681.8	fixation	684.809	1.5
112	enc	enc72	old12	encoding	686.296	fixation	689.305	1
113	enc	enc73	old47	encoding	690.291	fixation	693.3	1
114	enc	enc74	old26	encoding	694.287	fixation	697.296	4
115	enc	enc75	old77	encoding	701.291	fixation	704.3	9.5
116	ctl	ctl38	nan	control	713.795	fixation	716.804	4.5
117	ctl	ctl39	nan	control	721.3	fixation	724.309	0.5
118	enc	enc76	old57	encoding	724.811	fixation	727.82	4
119	enc	enc77	old33	encoding	731.815	fixation	734.824	1
120	enc	enc78	old15	encoding	735.827	fixation	738.836	11.5
