trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	111.614	3.0	114.613	1.0	Old34	Enc16	5	0.0	117.613	6.016000000000005	6.016000000000005	229.227	False	6.016000000000005	6.016000000000005	114.613
21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	115.613	3.0	118.613	1.5	Old17	Enc17	5	0.0	121.613	3.9989999999999952	4.0	237.226	False	3.9989999999999952	4.0	118.613
23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	124.613	3.0	127.612	1.0	Old10	Enc18	5	0.0	130.612	4.5	4.498999999999995	255.225	False	4.5	4.498999999999995	127.612
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	128.612	3.0	131.612	2.5	Old43	Enc19	8	0.0	134.612	3.9989999999999952	4.0	263.224	False	3.9989999999999952	4.0	131.612
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	139.611	3.0	142.611	0.5	Old66	Enc20	6	0.0	145.611	5.498999999999995	5.5	285.222	False	5.498999999999995	5.5	142.611
27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	143.111	3.0	146.111	5.5	Old60	Enc21	5	0.0	149.111	3.5	3.5	292.222	False	3.5	3.5	146.111
28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	151.61	3.0	154.61	5.5	Old68	Enc22	6	0.0	157.61	8.499000000000024	8.499000000000024	309.22	False	8.499000000000024	8.499000000000024	154.61
29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	160.109	3.0	163.109	2.0	Old01	Enc23	5	0.0	166.109	8.498999999999995	8.498999999999995	326.218	False	8.498999999999995	8.498999999999995	163.109
30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	165.109	3.0	168.109	1.0	Old05	Enc24	8	0.0	171.109	5.0	5.0	336.218	False	5.0	5.0	168.109
31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	169.109	3.0	172.108	3.0	Old47	Enc25	5	0.0	175.108	4.0	3.9989999999999952	344.217	False	4.0	3.9989999999999952	172.108
32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	175.108	3.0	178.108	3.5	Old54	Enc26	9	0.0	181.108	5.998999999999995	6.0	356.216	False	5.998999999999995	6.0	178.108
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	207.105	3.0	210.105	2.0	Old51	Enc27	8	0.0	213.105	4.998999999999995	5.0	420.21	False	4.998999999999995	5.0	210.105
39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	216.104	3.0	219.104	0.5	Old20	Enc28	9	0.0	222.104	3.9990000000000236	4.0	438.208	False	3.999000000000024	4.0	219.104
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	223.104	3.0	226.103	2.0	Old28	Enc29	8	0.0	229.103	3.5	3.4989999999999952	452.207	False	3.5	3.4989999999999952	226.103
42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	228.103	3.0	231.103	4.5	Old55	Enc30	6	0.0	234.103	4.998999999999995	5.0	462.206	False	4.998999999999995	5.0	231.103
43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	235.603	3.0	238.602	3.5	Old08	Enc31	9	0.0	241.602	7.5	7.498999999999995	477.20500000000004	False	7.5	7.498999999999995	238.602
44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	242.102	3.0	245.102	8.0	Old74	Enc32	6	0.0	248.102	6.498999999999995	6.5	490.204	False	6.498999999999995	6.5	245.102
45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	253.101	3.0	256.101	9.0	Old15	Enc33	9	0.0	259.101	10.998999999999995	10.998999999999995	512.202	False	10.998999999999995	10.998999999999995	256.101
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	265.1	3.0	268.1	0.5	Old14	Enc34	6	0.0	271.1	11.999000000000024	11.999000000000024	536.2	False	11.999000000000024	11.999000000000024	268.1
48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	274.099	3.0	277.099	8.5	Old78	Enc35	5	0.0	280.099	5.498999999999967	5.5	554.198	False	5.498999999999967	5.5	277.099
49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	285.598	3.0	288.598	0.5	Old03	Enc36	9	0.0	291.598	11.499000000000024	11.499000000000024	577.196	False	11.499000000000024	11.499000000000024	288.598
50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	289.098	3.0	292.098	5.5	Old07	Enc37	8	0.0	295.098	3.5	3.5	584.196	False	3.5	3.5	292.098
51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	297.597	3.0	300.597	3.0	Old49	Enc38	6	0.0	303.597	8.498999999999967	8.498999999999967	601.194	False	8.498999999999967	8.498999999999967	300.597
54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	320.095	3.0	323.095	0.5	Old53	Enc39	6	0.0	326.095	9.499000000000024	9.499000000000024	646.19	False	9.499000000000024	9.499000000000024	323.095
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	323.595	3.0	326.595	11.0	Old58	Enc40	5	0.0	329.595	3.5	3.5	653.19	False	3.5	3.5	326.595
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	338.093	3.0	341.093	9.5	Old67	Enc41	6	0.0	344.093	14.49799999999999	14.49799999999999	682.186	False	14.49799999999999	14.49799999999999	341.093
58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	354.596	3.0	357.608	5.5	Old62	Enc42	9	0.0	360.608	4.004000000000019	4.0160000000000196	715.204	False	4.004000000000019	4.01600000000002	357.608
59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	363.108	3.0	366.108	1.5	Old18	Enc43	8	0.0	369.108	8.512	8.5	732.216	False	8.512	8.5	366.108
60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	367.608	3.0	370.607	1.0	Old38	Enc44	9	0.0	373.607	4.5	4.499000000000024	741.215	False	4.5	4.499000000000024	370.607
62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	376.607	3.0	379.606	3.5	Old21	Enc45	8	0.0	382.606	5.0	4.998999999999967	759.213	False	5.0	4.998999999999967	379.606
63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	383.106	3.0	386.106	1.5	Old27	Enc46	9	0.0	389.106	6.498999999999967	6.5	772.212	False	6.498999999999967	6.5	386.106
