	category	Stim	OldNumber	Recognition_ACC	Recognition_RESP	Recognition_RT	Spatial_RESP	Spatial_RT	Condition	CorrectSource	Stim_RT
85	OLD	musical_double bass.bmp	Old45	1	1	2.412	6.0	3715	1	9	0.43700000000000006
86	New	musical_bagpipes.bmp	New35	0	1	4.046	9.0	2108	1	5	0.62
87	New	musical_tambourine_new.bmp	New06	1	2	6.263	9.0	2108	0	9	0.5539999999999999
88	OLD	sporting_footballhelmet.bmp	Old57	0	2	2.765	9.0	2108	1	8	0.6890000000000001
89	OLD	Kitchen_apron.bmp	Old27	1	1	2.334	8.0	1768	0	8	0.578
90	OLD	food_croissant01.bmp	Old19	1	1	2.24	6.0	678	1	8	0.573
91	OLD	sporting_karate clothing.bmp	Old60	0	2	2.986	6.0	678	0	8	0.557
92	New	sporting_weighlifting.bmp	New25	1	2	10.776	6.0	678	1	5	0.614
93	OLD	sporting_americanfootball.bmp	Old53	0	2	2.596	6.0	678	0	5	0.7879999999999999
94	OLD	musical_xylophone_old.bmp	Old52	1	1	2.523	5.0	2566	1	8	0.45799999999999996
95	New	sporting_baseball bat_new.bmp	New08	1	2	4.215	5.0	2566	1	9	0.852
96	OLD	sporting_mini-trampoline.bmp	Old61	1	1	4.126	9.0	2025	0	9	0.556
97	OLD	vegie_corn02.bmp	Old73	0	2	3.247	9.0	2025	0	9	0.429
98	New	sporting_windsurf.bmp	New31	1	2	4.373	9.0	2025	1	8	0.7340000000000001
99	OLD	musical_clarinet_new.bmp	Old44	0	2	6.053	9.0	2025	1	8	0.5539999999999999
100	New	vegie_pumpkin.bmp	New21	1	2	3.572	9.0	2025	0	6	0.629
101	New	fruit_rasberry.bmp	New10	1	2	2.372	9.0	2025	1	5	0.873
102	OLD	animal_chimpanzee.bmp	Old03	1	1	1.653	5.0	4066	1	9	0.578
103	OLD	musical_harp_new.bmp	Old43	0	2	2.7510000000000003	5.0	4066	1	5	0.715
104	OLD	musical_piano_old.bmp	Old48	1	1	2.017	8.0	2495	1	9	0.703
105	OLD	animal_lion_new.bmp	Old07	0	2	4.026	8.0	2495	1	8	1.051
106	OLD	kitchen_wooden spoon_old.bmp	Old39	0	2	6.305	8.0	2495	0	6	0.877
107	OLD	musical_violin_old.bmp	Old51	1	1	3.6689999999999996	9.0	3306	1	6	0.594
108	OLD	food_baguette01.bmp	Old14	1	1	2.3890000000000002	5.0	2285	1	9	0.7659999999999999
109	New	musical_zamponia windflute.bmp	New29	1	2	6.5760000000000005	5.0	2285	0	5	0.664
110	OLD	food_toast.bmp	Old26	1	1	4.354	8.0	3363	0	6	0.636
111	New	vegie_broccoli.bmp	New36	0	1	3.005	6.0	2732	1	5	0.485
112	OLD	food_bottleofredwine01.bmp	Old15	0	2	7.742000000000001	6.0	2732	1	6	0.858
113	OLD	kitchen_big cooking pot.bmp	Old28	0	2	8.785	6.0	2732	0	9	0.784
114	New	animal_ostrich.bmp	New26	1	2	2.387	6.0	2732	1	5	0.7559999999999999
115	OLD	vegie_green capsicum.bmp	Old75	0	2	5.507000000000001	6.0	2732	1	5	0.8370000000000001
116	OLD	animal_camel_new.bmp	Old01	1	1	1.7990000000000002	9.0	3254	1	8	1.145
