trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
45	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	293.152	3.0	296.161	4.0	CTL12	6.0	1.028	9.997999999999934	4.998999999999967	4.998999999999967	303.1499999999999	0.0	4.998999999999967	4.998999999999967	296.161
51	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	340.158	3.0	343.167	1.5	CTL13	5.0	0.868	14.00799999999998	7.004000000000019	7.003999999999962	354.166	0.0	7.004000000000019	7.003999999999962	343.167
53	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	348.667	3.0	351.676	3.0	CTL14	9.0	0.823	8.024000000000001	4.0120000000000005	4.0120000000000005	356.691	0.0	4.0120000000000005	4.0120000000000005	351.676
54	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	354.668	3.0	357.677	5.5	CTL15	8.0	0.982	12.002000000000066	6.001000000000033	6.001000000000033	366.6700000000001	0.0	6.001000000000033	6.001000000000033	357.677
55	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	363.176	3.0	366.185	2.0	CTL16	9.0	0.705	17.015999999999963	8.507999999999981	8.507999999999981	380.192	0.0	8.507999999999981	8.507999999999981	366.185
62	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	406.1880000000001	3.0	409.19699999999983	10.0	CTL17	8.0	0.6759999999999999	15.011999999999944	7.506000000000085	7.505999999999858	421.2000000000001	0.0	7.506000000000085	7.505999999999858	409.19699999999983
65	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	430.694	3.0	433.703	6.0	CTL18	5.0	1.025	11.0	5.5	5.5	441.694	0.0	5.5	5.5	433.703
66	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	439.704	3.0	442.713	3.5	CTL19	5.0	0.782	18.02000000000004	9.009999999999993	9.010000000000048	457.7240000000001	0.0	9.009999999999993	9.010000000000048	442.713
68	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	450.703	3.0	453.712	2.5	CTL20	8.0	1.079	8.991999999999962	4.495999999999981	4.495999999999981	459.695	0.0	4.495999999999981	4.495999999999981	453.712
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	456.203	3.0	459.212	4.0	CTL21	9.0	0.867	11.0	5.5	5.5	467.203	0.0	5.5	5.5	459.212
72	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	474.207	3.0	477.215	3.0	CTL22	8.0	1.166	12.002999999999986	6.0020000000000095	6.000999999999976	486.21	0.0	6.0020000000000095	6.000999999999976	477.215
75	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	490.722	3.0	493.731	8.0	CTL23	9.0	1.0659999999999998	7.019999999999982	3.509999999999991	3.509999999999991	497.742	0.0	3.509999999999991	3.509999999999991	493.731
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	501.722	3.0	504.731	3.0	CTL24	6.0	0.674	22.0	11.0	11.0	523.722	0.0	11.0	11.0	504.731
80	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	522.734	3.0	525.743	5.0	CTL25	6.0	0.733	14.008000000000038	7.004000000000019	7.004000000000019	536.7420000000001	0.0	7.004000000000019	7.004000000000019	525.743
82	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	541.239	3.0	544.248	1.0	CTL26	6.0	0.8109999999999999	20.99600000000009	10.498000000000047	10.498000000000047	562.2350000000001	0.0	10.498000000000047	10.498000000000047	544.248
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	545.234	3.0	548.243	1.5	CTL27	9.0	0.928	7.990000000000009	3.995000000000005	3.995000000000005	553.224	0.0	3.995000000000005	3.995000000000005	548.243
87	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	562.736	3.0	565.745	1.0	CTL28	5.0	2.049	9.99599999999998	4.997999999999934	4.998000000000047	572.732	0.0	4.997999999999934	4.998000000000047	565.745
88	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	566.732	3.0	569.741	5.0	CTL29	8.0	0.733	7.991999999999962	3.995999999999981	3.995999999999981	574.7239999999999	0.0	3.995999999999981	3.995999999999981	569.741
89	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	574.739	3.0	577.748	2.0	CTL30	9.0	0.67	16.014000000000124	8.007000000000062	8.007000000000062	590.7530000000002	0.0	8.007000000000062	8.007000000000062	577.748
90	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	579.737	3.0	582.746	5.5	CTL31	6.0	0.696	9.995999999999867	4.997999999999934	4.997999999999934	589.7329999999998	0.0	4.997999999999934	4.997999999999934	582.746
92	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	591.756	3.0	594.765	8.0	CTL32	5.0	2.564	7.019999999999982	3.509999999999991	3.509999999999991	598.776	0.0	3.509999999999991	3.509999999999991	594.765
94	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	606.751	3.0	609.76	0.5	CTL33	5.0	1.833	7.991999999999962	3.995999999999981	3.995999999999981	614.7429999999999	0.0	3.995999999999981	3.995999999999981	609.76
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	642.774	3.0	645.783	1.0	CTL34	8.0	1.344	7.019999999999982	3.509999999999991	3.509999999999991	649.794	0.0	3.509999999999991	3.509999999999991	645.783
103	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	656.783	3.0	659.7919999999998	2.0	CTL35	8.0	0.911	8.023999999999887	4.012000000000057	4.01199999999983	664.8069999999999	0.0	4.012000000000057	4.01199999999983	659.7919999999998
104	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	661.7810000000002	3.0	664.79	0.5	CTL36	6.0	0.936	9.996000000000322	4.998000000000161	4.998000000000161	671.7770000000005	0.0	4.998000000000161	4.998000000000161	664.79
106	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	670.29	3.0	673.298	8.5	CTL37	5.0	0.787	9.996999999999955	4.99899999999991	4.998000000000047	680.2869999999999	0.0	4.99899999999991	4.998000000000047	673.298
112	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	713.819	3.0	716.828	4.5	CTL38	8.0	0.8	25.007999999999925	12.503999999999904	12.50400000000002	738.8269999999999	0.0	12.503999999999904	12.50400000000002	716.828
113	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	721.325	3.0	724.334	0.5	CTL39	9.0	0.654	15.012000000000056	7.506000000000085	7.505999999999972	736.3370000000001	0.0	7.506000000000085	7.505999999999972	724.334
