trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	100.575	3.0	103.575	5.0	Old25	Enc12	8	1.143	106.575	10.49900000000001	10.49900000000001	207.15	False	10.49900000000001	10.49900000000001	103.575
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	108.574	3.0	111.574	1.5	Old78	Enc13	5	1.481	114.574	7.998999999999995	7.998999999999995	223.148	False	7.998999999999995	7.998999999999995	111.574
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	113.074	3.0	116.074	3.0	Old21	Enc14	9	1.78	119.074	4.5	4.5	232.148	False	4.5	4.5	116.074
18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	119.073	3.0	122.073	1.0	Old36	Enc15	9	1.266	125.073	5.998999999999995	5.998999999999995	244.146	False	5.998999999999995	5.998999999999995	122.073
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	123.073	3.0	126.073	1.5	Old35	Enc16	5	1.815	129.07299999999998	4.0	4.0	252.14599999999996	False	4.0	4.0	126.073
20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	127.572	3.0	130.572	8.5	Old16	Enc17	5	0.267	133.572	4.499000000000009	4.499000000000009	261.144	False	4.499000000000009	4.499000000000009	130.572
21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	139.071	3.0	142.071	2.0	Old11	Enc18	5	1.268	145.071	11.498999999999995	11.498999999999995	284.142	False	11.498999999999995	11.498999999999995	142.071
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	152.57	3.0	155.57	6.5	Old52	Enc19	8	0.2689999999999999	158.57	4.498999999999995	4.5	311.14	False	4.498999999999995	4.5	155.57
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	162.069	3.0	165.06900000000002	1.5	Old77	Enc20	6	0.769	168.06900000000002	9.498999999999995	9.499000000000024	330.13800000000003	False	9.498999999999995	9.499000000000024	165.06900000000002
26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	166.56900000000002	3.0	169.56900000000002	6.5	Old60	Enc21	5	1.269	172.56900000000002	4.500000000000028	4.5	339.13800000000003	False	4.500000000000028	4.5	169.56900000000002
28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	182.567	3.0	185.567	8.0	Old66	Enc22	6	0.27	188.567	6.499000000000024	6.499000000000024	371.134	False	6.499000000000024	6.499000000000024	185.567
29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	193.566	3.0	196.566	13.0	Old10	Enc23	5	1.116	199.566	10.998999999999995	10.998999999999995	393.132	False	10.998999999999995	10.998999999999995	196.566
31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	213.565	3.0	216.564	2.5	Old03	Enc24	8	1.443	219.564	4.0	3.9989999999999952	433.129	False	4.0	3.9989999999999952	216.564
32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	219.064	3.0	222.064	1.5	Old42	Enc25	5	1.272	225.064	5.498999999999995	5.5	444.128	False	5.498999999999995	5.5	222.064
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	223.564	3.0	226.563	3.5	Old54	Enc26	9	1.771	229.563	4.5	4.498999999999995	453.12699999999995	False	4.5	4.498999999999995	226.563
34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	230.063	3.0	233.063	2.0	Old45	Enc27	8	0.272	236.063	6.498999999999995	6.5	466.126	False	6.498999999999995	6.5	233.063
35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	235.063	3.0	238.062	3.0	Old20	Enc28	9	0.272	241.062	5.0	4.999000000000024	476.125	False	5.0	4.999000000000024	238.062
36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	241.062	3.0	244.062	7.0	Old31	Enc29	8	1.483	247.062	5.999000000000024	6.0	488.124	False	5.999000000000024	6.0	244.062
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	251.061	3.0	254.061	1.0	Old61	Enc30	6	1.591	257.06100000000004	9.998999999999995	9.998999999999995	508.12200000000007	False	9.998999999999995	9.998999999999995	254.061
40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	262.56	3.0	265.56	0.5	Old09	Enc31	9	0.273	268.56	3.9990000000000236	4.0	531.12	False	3.999000000000024	4.0	265.56
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	266.06	3.0	269.06	7.0	Old72	Enc32	6	1.639	272.06	3.5	3.5	538.12	False	3.5	3.5	269.06
42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	276.059	3.0	279.059	4.0	Old18	Enc33	9	1.241	282.059	9.999000000000024	9.999000000000024	558.118	False	9.999000000000024	9.999000000000024	279.059
43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	283.058	3.0	286.058	2.0	Old15	Enc34	6	1.571	289.058	6.998999999999967	6.998999999999967	572.116	False	6.998999999999967	6.998999999999967	286.058
45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	293.557	3.0	296.557	4.5	Old71	Enc35	5	1.607	299.557	5.499000000000024	5.499000000000024	593.114	False	5.499000000000024	5.499000000000024	296.557
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	301.057	3.0	304.056	0.5	Old08	Enc36	9	1.145	307.056	7.5	7.498999999999967	608.113	False	7.5	7.498999999999967	304.056
48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	310.556	3.0	313.556	2.0	Old01	Enc37	8	1.547	316.556	6.0	6.0	627.112	False	6.0	6.0	313.556
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	338.0530000000001	3.0	341.0530000000001	9.5	Old40	Enc38	6	1.965	344.0530000000001	9.49900000000008	9.49900000000008	682.1060000000002	False	9.49900000000008	9.49900000000008	341.0530000000001
54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	54	350.552	3.0	353.552	3.0	Old53	Enc39	6	1.618	356.552	12.49899999999991	12.49899999999991	707.104	False	12.49899999999991	12.49899999999991	353.552
55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	55	356.552	3.0	359.551	3.0	Old62	Enc40	5	1.278	362.551	6.0	5.998999999999967	719.1030000000001	False	6.0	5.998999999999967	359.551
