trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
88	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	566.555	3.0	569.555	5.0	CTL29	8.0	0.777	7.99899999999991	3.99899999999991	4.0	574.5539999999999	0.0	3.99899999999991	4.0	569.555
89	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	574.555	3.0	577.555	2.0	CTL30	9.0	0.6759999999999999	16.0	8.0	8.0	590.555	0.0	8.0	8.0	577.555
90	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	579.554	3.0	582.554	5.5	CTL31	6.0	0.948	9.998000000000047	4.999000000000024	4.999000000000024	589.552	0.0	4.999000000000024	4.999000000000024	582.554
92	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	591.553	3.0	594.553	8.0	CTL32	5.0	0.999	6.999000000000024	3.499000000000024	3.5	598.552	0.0	3.499000000000024	3.5	594.553
94	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	606.552	3.0	609.552	0.5	CTL33	5.0	0.942	7.999000000000024	3.999000000000024	4.0	614.551	0.0	3.999000000000024	4.0	609.552
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	642.549	3.0	645.549	1.0	CTL34	8.0	0.959	6.999000000000024	3.499000000000024	3.5	649.548	0.0	3.499000000000024	3.5	645.549
103	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	656.548	3.0	659.548	2.0	CTL35	8.0	1.033	7.999000000000024	3.999000000000024	4.0	664.547	0.0	3.999000000000024	4.0	659.548
104	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	661.548	3.0	664.548	0.5	CTL36	6.0	0.8109999999999999	10.0	5.0	5.0	671.548	0.0	5.0	5.0	664.548
106	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	670.047	3.0	673.047	8.5	CTL37	5.0	0.912	9.999000000000024	4.999000000000024	5.0	680.046	0.0	4.999000000000024	5.0	673.047
112	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	713.544	3.0	716.544	4.5	CTL38	8.0	0.8079999999999999	24.998000000000047	12.499000000000024	12.499000000000024	738.542	0.0	12.499000000000024	12.499000000000024	716.544
113	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	721.043	3.0	724.043	0.5	CTL39	9.0	0.957	14.998000000000047	7.499000000000024	7.499000000000024	736.041	0.0	7.499000000000024	7.499000000000024	724.043
