0	1	2	3	4	5	6	7	8
95	enc	enc61	old37	encoding	588.307	fixation	591.316	0.5
96	ctl	ctl32	nan	control	591.818	fixation	594.827	8
97	enc	enc62	old60	encoding	602.817	fixation	605.826	1
98	ctl	ctl33	nan	control	606.829	fixation	609.838	0.5
99	enc	enc63	old03	encoding	610.339	fixation	613.348	3.5
100	enc	enc64	old11	encoding	616.842	fixation	619.851	1.5
101	enc	enc65	old65	encoding	621.339	fixation	624.348	2.5
102	enc	enc66	old68	encoding	626.839	fixation	629.848	9.5
103	enc	enc67	old53	encoding	639.343	fixation	642.352	0.5
104	ctl	ctl34	nan	control	642.853	fixation	645.862	1
105	enc	enc68	old38	encoding	646.848	fixation	649.857	3
106	enc	enc69	old10	encoding	652.85	fixation	655.859	1
107	ctl	ctl35	nan	control	656.862	fixation	659.871	2
108	ctl	ctl36	nan	control	661.86	fixation	664.869	0.5
109	enc	enc70	old63	encoding	665.37	fixation	668.379	2
110	ctl	ctl37	nan	control	670.368	fixation	673.377	8.5
111	enc	enc71	old47	encoding	681.869	fixation	684.878	1.5
112	enc	enc72	old07	encoding	686.366	fixation	689.375	1
113	enc	enc73	old51	encoding	690.361	fixation	693.37	1
114	enc	enc74	old23	encoding	694.357	fixation	697.366	4
115	enc	enc75	old76	encoding	701.361	fixation	704.37	9.5
116	ctl	ctl38	nan	control	713.865	fixation	716.874	4.5
117	ctl	ctl39	nan	control	721.371	fixation	724.38	0.5
118	enc	enc76	old58	encoding	724.881	fixation	727.89	4
119	enc	enc77	old29	encoding	731.885	fixation	734.894	1
120	enc	enc78	old24	encoding	735.881	fixation	738.889	11.5
