0	1	2	3	4	5	6	7	8
89	enc	enc58	old67	encoding	518.065	fixation	521.065	1.5
90	enc	enc59	old64	encoding	522.565	fixation	525.564	7.5
91	ctl	ctl29	nan	control	533.064	fixation	536.063	1.5
92	enc	enc60	old55	encoding	537.563	fixation	540.563	3.5
93	ctl	ctl30	nan	control	544.063	fixation	547.063	1
94	enc	enc61	old11	encoding	548.062	fixation	551.062	1.5
95	ctl	ctl31	nan	control	552.562	fixation	555.562	3.5
96	enc	enc62	old32	encoding	559.062	fixation	562.061	4.5
97	ctl	ctl32	nan	control	566.561	fixation	569.561	3
98	enc	enc63	old78	encoding	572.56	fixation	575.56	0.5
99	enc	enc64	old74	encoding	576.06	fixation	579.06	8
100	ctl	ctl33	nan	control	587.059	fixation	590.059	5
101	ctl	ctl34	nan	control	595.059	fixation	598.058	0.5
102	enc	enc65	old71	encoding	598.558	fixation	601.558	1
103	enc	enc66	old66	encoding	602.558	fixation	605.558	11.5
104	ctl	ctl35	nan	control	617.057	fixation	620.057	2.5
105	enc	enc67	old06	encoding	622.556	fixation	625.556	2
106	enc	enc68	old02	encoding	627.556	fixation	630.556	0.5
107	enc	enc69	old34	encoding	631.056	fixation	634.055	1
108	enc	enc70	old46	encoding	635.055	fixation	638.055	1
109	enc	enc71	old27	encoding	639.055	fixation	642.055	0.5
110	ctl	ctl36	nan	control	642.555	fixation	645.554	7.5
111	enc	enc72	old21	encoding	653.054	fixation	656.054	15
112	enc	enc73	old76	encoding	671.052	fixation	674.052	0.5
113	ctl	ctl37	nan	control	674.552	fixation	677.552	1
114	ctl	ctl38	nan	control	678.552	fixation	681.551	0.5
115	enc	enc74	old41	encoding	682.051	fixation	685.051	9
116	enc	enc75	old52	encoding	694.05	fixation	697.05	6
117	ctl	ctl39	nan	control	703.05	fixation	706.049	10.5
118	enc	enc76	old23	encoding	716.549	fixation	719.548	5
119	enc	enc77	old28	encoding	724.548	fixation	727.548	1
120	enc	enc78	old19	encoding	728.548	fixation	731.564	18.5
