0	1	2	3	4	5	6	7	8
89	ctl	ctl27	nan	control	540.501	fixation	543.501	10.5
90	ctl	ctl28	nan	control	554	fixation	557	4.5
91	enc	enc60	old63	encoding	561.499	fixation	564.499	2
92	ctl	ctl29	nan	control	566.499	fixation	569.499	1.5
93	enc	enc61	old10	encoding	570.999	fixation	573.998	12.5
94	enc	enc62	old31	encoding	586.497	fixation	589.497	2
95	enc	enc63	old74	encoding	591.497	fixation	594.497	1
96	ctl	ctl30	nan	control	595.497	fixation	598.496	4
97	enc	enc64	old69	encoding	602.496	fixation	605.496	0.5
98	enc	enc65	old77	encoding	605.996	fixation	608.995	4
99	enc	enc66	old66	encoding	612.995	fixation	615.995	3.5
100	ctl	ctl31	nan	control	619.495	fixation	622.494	1
101	ctl	ctl32	nan	control	623.494	fixation	626.494	0.5
102	enc	enc67	old12	encoding	626.994	fixation	629.994	2.5
103	ctl	ctl33	nan	control	632.493	fixation	635.493	0.5
104	ctl	ctl34	nan	control	635.993	fixation	638.993	9
105	ctl	ctl35	nan	control	647.992	fixation	650.992	2
106	enc	enc68	old03	encoding	652.992	fixation	655.992	0.5
107	ctl	ctl36	nan	control	656.492	fixation	659.491	2
108	ctl	ctl37	nan	control	661.491	fixation	664.491	4.5
109	ctl	ctl38	nan	control	668.991	fixation	671.99	4.5
110	enc	enc69	old30	encoding	676.49	fixation	679.49	3.5
111	enc	enc70	old50	encoding	682.989	fixation	685.989	1.5
112	enc	enc71	old27	encoding	687.489	fixation	690.489	4.5
113	enc	enc72	old25	encoding	694.988	fixation	697.988	0.5
114	enc	enc73	old73	encoding	698.488	fixation	701.488	0.5
115	ctl	ctl39	nan	control	701.988	fixation	704.988	5
116	enc	enc74	old51	encoding	709.987	fixation	712.987	4.5
117	enc	enc75	old44	encoding	717.486	fixation	720.486	5.5
118	enc	enc76	old20	encoding	725.986	fixation	728.986	1
119	enc	enc77	old32	encoding	729.985	fixation	732.985	0.5
120	enc	enc78	old17	encoding	733.485	fixation	736.485	13.5
