trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	ImageID	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	253.661	3.0	256.67	2.0	Old33	Enc28	6	2.053	259.67	9.510999999999996	9.511000000000024	513.331	False	9.510999999999996	9.511000000000024	256.67
38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	258.66	3.0	261.66900000000004	1.5	Old45	Enc29	9	2.694	264.66900000000004	4.999000000000024	4.999000000000024	523.3290000000001	False	4.999000000000024	4.999000000000024	261.66900000000004
39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	263.156	3.0	266.165	2.5	Old47	Enc30	8	2.814	269.165	4.495999999999981	4.495999999999981	532.321	False	4.495999999999981	4.495999999999981	266.165
40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	268.656	3.0	271.665	4.5	Old31	Enc31	6	2.162	274.665	5.5	5.5	543.321	False	5.5	5.5	271.665
41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	276.16200000000003	3.0	279.171	0.5	Old11	Enc32	6	1.423	282.171	7.506000000000029	7.505999999999972	558.3330000000001	False	7.506000000000029	7.505999999999972	279.171
43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	43	283.668	3.0	286.677	1.5	Old12	Enc33	9	2.797	289.677	3.995999999999981	3.9960000000000377	573.345	False	3.995999999999981	3.9960000000000377	286.677
44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	288.164	3.0	291.173	2.0	Old58	Enc34	8	2.405	294.173	4.495999999999981	4.495999999999981	582.337	False	4.495999999999981	4.495999999999981	291.173
46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	300.16700000000003	3.0	303.176	2.0	Old04	Enc35	9	1.938	306.176	7.004000000000019	7.003999999999962	606.3430000000001	False	7.004000000000019	7.003999999999962	303.176
47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	305.165	3.0	308.17400000000004	2.5	Old55	Enc36	8	1.7480000000000002	311.17400000000004	4.9979999999999905	4.998000000000047	616.339	False	4.997999999999991	4.998000000000047	308.17400000000004
48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48	310.665	3.0	313.67400000000004	2.0	Old19	Enc37	9	2.087	316.67400000000004	5.5	5.5	627.339	False	5.5	5.5	313.67400000000004
49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	49	315.663	3.0	318.672	14.0	Old74	Enc38	6	2.001	321.672	4.9979999999999905	4.9979999999999905	637.335	False	4.997999999999991	4.997999999999991	318.672
50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	333.166	3.0	336.175	4.0	Old17	Enc39	5	1.69	339.175	17.502999999999986	17.502999999999986	672.341	False	17.502999999999986	17.502999999999986	336.175
52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	344.667	3.0	347.676	1.0	Old14	Enc40	6	1.325	350.676	4.496999999999957	4.496999999999957	695.343	False	4.496999999999957	4.496999999999957	347.676
56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	56	368.187	3.0	371.196	2.5	Old44	Enc41	6	1.764	374.196	4.9979999999999905	4.998000000000047	742.383	False	4.997999999999991	4.998000000000047	371.196
57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	57	373.687	3.0	376.696	3.0	Old34	Enc42	8	1.824	379.696	5.5	5.5	753.383	False	5.5	5.5	376.696
58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	379.6880000000001	3.0	382.69699999999983	3.0	Old32	Enc43	9	2.215	385.69699999999983	6.00100000000009	6.000999999999806	765.385	False	6.00100000000009	6.000999999999806	382.69699999999983
