trial_num	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	onset	stimDurSec	fixOnsetSec	fixlen	trial_type	CorrectSource	Stim_RT	duration	isi	isiFix	trial_end	unscanned	stimDur	fixDur	fixcross
45	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	45.0	293.163	3.0	296.172	4.0	CTL12	6.0	0.0	9.998000000000047	4.999000000000024	4.999000000000024	303.16100000000006	0.0	4.999000000000024	4.999000000000024	296.172
51	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	51.0	340.17	3.0	343.17900000000003	1.5	CTL13	5.0	0.0	14.008000000000038	7.004000000000019	7.004000000000019	354.17800000000005	0.0	7.004000000000019	7.004000000000019	343.17900000000003
53	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	53.0	348.67900000000003	3.0	351.68800000000005	3.0	CTL14	9.0	0.0	8.024000000000115	4.012000000000057	4.012000000000057	356.70300000000015	0.0	4.012000000000057	4.012000000000057	351.68800000000005
54	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	54.0	354.68	3.0	357.689	5.5	CTL15	8.0	0.0	12.001999999999953	6.000999999999976	6.000999999999976	366.682	0.0	6.000999999999976	6.000999999999976	357.689
55	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	55.0	363.189	3.0	366.198	2.0	CTL16	9.0	0.0	17.017999999999972	8.509000000000015	8.508999999999958	380.207	0.0	8.509000000000015	8.508999999999958	366.198
62	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	62.0	406.201	3.0	409.21	10.0	CTL17	8.0	0.0	15.012	7.506000000000029	7.505999999999972	421.213	0.0	7.506000000000029	7.505999999999972	409.21
65	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	65.0	430.707	3.0	433.716	6.0	CTL18	5.0	0.0	11.0	5.5	5.5	441.707	0.0	5.5	5.5	433.716
66	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	66.0	439.717	3.0	442.726	3.5	CTL19	5.0	0.0	18.019999999999985	9.009999999999993	9.009999999999993	457.737	0.0	9.009999999999993	9.009999999999993	442.726
68	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	68.0	450.717	3.0	453.726	2.5	CTL20	8.0	0.0	8.993999999999971	4.496999999999957	4.497000000000014	459.711	0.0	4.496999999999957	4.497000000000014	453.726
69	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	69.0	456.217	3.0	459.226	4.0	CTL21	9.0	0.0	11.0	5.5	5.5	467.217	0.0	5.5	5.5	459.226
72	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	72.0	474.22	3.0	477.229	3.0	CTL22	8.0	0.0	12.00200000000001	6.001000000000033	6.000999999999976	486.222	0.0	6.001000000000033	6.000999999999976	477.229
75	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	490.736	3.0	493.745	8.0	CTL23	9.0	0.0	7.019999999999982	3.509999999999991	3.509999999999991	497.756	0.0	3.509999999999991	3.509999999999991	493.745
76	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	76.0	501.736	3.0	504.745	3.0	CTL24	6.0	0.0	22.0	11.0	11.0	523.736	0.0	11.0	11.0	504.745
80	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	522.749	3.0	525.758	5.0	CTL25	6.0	0.0	14.008000000000038	7.004000000000019	7.004000000000019	536.7570000000001	0.0	7.004000000000019	7.004000000000019	525.758
82	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	82.0	541.254	3.0	544.263	1.0	CTL26	6.0	0.0	20.99600000000009	10.498000000000047	10.498000000000047	562.2500000000001	0.0	10.498000000000047	10.498000000000047	544.263
83	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	83.0	545.249	3.0	548.258	1.5	CTL27	9.0	0.0	7.990000000000009	3.995000000000005	3.995000000000005	553.239	0.0	3.995000000000005	3.995000000000005	548.258
87	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	87.0	562.752	3.0	565.761	1.0	CTL28	5.0	0.0	9.997999999999934	4.99899999999991	4.999000000000024	572.7499999999999	0.0	4.99899999999991	4.999000000000024	565.761
88	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	566.764	3.0	569.773	5.0	CTL29	8.0	0.0	8.024000000000115	4.012000000000057	4.012000000000057	574.7880000000001	0.0	4.012000000000057	4.012000000000057	569.773
89	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	89.0	574.771	3.0	577.78	2.0	CTL30	9.0	0.0	16.013999999999896	8.006999999999948	8.006999999999948	590.7849999999999	0.0	8.006999999999948	8.006999999999948	577.78
90	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	90.0	579.769	3.0	582.778	5.5	CTL31	6.0	0.0	9.996000000000096	4.998000000000047	4.998000000000047	589.7650000000001	0.0	4.998000000000047	4.998000000000047	582.778
92	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	92.0	591.788	3.0	594.797	8.0	CTL32	5.0	0.0	7.020000000000209	3.509999999999991	3.5100000000002183	598.8080000000002	0.0	3.509999999999991	3.5100000000002183	594.797
94	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	94.0	606.8	3.0	609.809	0.5	CTL33	5.0	0.0	8.023999999999887	4.011999999999944	4.011999999999944	614.8239999999998	0.0	4.011999999999944	4.011999999999944	609.809
100	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	642.8240000000002	3.0	645.8330000000002	1.0	CTL34	8.0	0.0	7.020000000000437	3.5100000000002183	3.5100000000002183	649.8440000000006	0.0	3.5100000000002183	3.5100000000002183	645.8330000000002
103	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	103.0	656.8330000000002	3.0	659.842	2.0	CTL35	8.0	0.0	8.024000000000115	4.012000000000171	4.011999999999944	664.8570000000003	0.0	4.012000000000171	4.011999999999944	659.842
104	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	104.0	661.831	3.0	664.84	0.5	CTL36	6.0	0.0	9.995999999999867	4.99799999999982	4.998000000000047	671.8269999999999	0.0	4.99799999999982	4.998000000000047	664.84
106	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	106.0	670.34	3.0	673.3489999999998	8.5	CTL37	5.0	0.0	9.995999999999754	4.998000000000047	4.997999999999706	680.3359999999998	0.0	4.998000000000047	4.997999999999706	673.3489999999998
112	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	112.0	713.87	3.0	716.8789999999998	4.5	CTL38	8.0	0.0	25.007999999999697	12.503999999999904	12.503999999999792	738.8779999999997	0.0	12.503999999999904	12.503999999999792	716.8789999999998
113	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	113.0	721.3760000000002	3.0	724.385	0.5	CTL39	9.0	0.0	15.012000000000398	7.506000000000199	7.506000000000199	736.3880000000006	0.0	7.506000000000199	7.506000000000199	724.385
