0	1	2	3	4	5	6	7	8
110	enc	enc69	old35	encoding	676.866	fixation	679.875	3.5
111	enc	enc70	old52	encoding	683.368	fixation	686.377	1.5
112	enc	enc71	old33	encoding	687.865	fixation	690.874	4.5
113	enc	enc72	old21	encoding	695.371	fixation	698.38	0.5
114	enc	enc73	old73	encoding	698.881	fixation	701.89	0.5
115	ctl	ctl39	nan	control	702.392	fixation	705.401	5
116	enc	enc74	old42	encoding	710.399	fixation	713.408	4.5
117	enc	enc75	old41	encoding	717.905	fixation	720.914	5.5
118	enc	enc76	old20	encoding	726.414	fixation	729.423	1
119	enc	enc77	old38	encoding	730.426	fixation	733.435	0.5
120	enc	enc78	old16	encoding	733.936	fixation	736.945	13.5
