0	1	2	3	4	5	6	7	8
89	ctl	ctl26	nan	control	536.521	fixation	539.52	0.5
90	ctl	ctl27	nan	control	540.02	fixation	543.02	4
91	ctl	ctl28	nan	control	547.02	fixation	550.02	0.5
92	enc	enc61	old39	encoding	550.52	fixation	553.519	2.5
93	enc	enc62	old64	encoding	556.019	fixation	559.019	3
94	ctl	ctl29	nan	control	562.019	fixation	565.018	1
95	enc	enc63	old02	encoding	566.018	fixation	569.018	2
96	enc	enc64	old13	encoding	571.018	fixation	574.018	0.5
97	ctl	ctl30	nan	control	574.518	fixation	577.517	7
98	enc	enc65	old60	encoding	584.517	fixation	587.517	0.5
99	enc	enc66	old43	encoding	588.017	fixation	591.016	0.5
100	ctl	ctl31	nan	control	591.516	fixation	594.516	0.5
101	ctl	ctl32	nan	control	595.016	fixation	598.016	1.5
102	enc	enc67	old53	encoding	599.516	fixation	602.516	3
103	enc	enc68	old34	encoding	605.515	fixation	608.515	1.5
104	ctl	ctl33	nan	control	610.015	fixation	613.015	4.5
105	ctl	ctl34	nan	control	617.514	fixation	620.514	0.5
106	enc	enc69	old08	encoding	621.014	fixation	624.014	8
107	enc	enc70	old65	encoding	632.013	fixation	635.013	1
108	ctl	ctl35	nan	control	636.013	fixation	639.013	4.5
109	ctl	ctl36	nan	control	643.512	fixation	646.512	2
110	enc	enc71	old73	encoding	648.512	fixation	651.512	1
111	enc	enc72	old04	encoding	652.512	fixation	655.511	2
112	ctl	ctl37	nan	control	657.511	fixation	660.511	2
113	ctl	ctl38	nan	control	662.511	fixation	665.511	10
114	enc	enc73	old74	encoding	675.51	fixation	678.51	3.5
115	enc	enc74	old25	encoding	682.009	fixation	685.009	9
116	ctl	ctl39	nan	control	694.008	fixation	697.008	0.5
117	enc	enc75	old48	encoding	697.508	fixation	700.508	7
118	enc	enc76	old58	encoding	707.507	fixation	710.507	12.5
119	enc	enc77	old31	encoding	723.006	fixation	726.006	2.5
120	enc	enc78	old18	encoding	728.506	fixation	731.505	18.5
