0	1	2	3	4	5	6	7	8
95	enc	enc61	old36	encoding	588.036	fixation	591.036	0.5
96	ctl	ctl32	nan	control	591.536	fixation	594.535	8
97	enc	enc62	old57	encoding	602.535	fixation	605.534	1
98	ctl	ctl33	nan	control	606.534	fixation	609.534	0.5
99	enc	enc63	old05	encoding	610.034	fixation	613.034	3.5
100	enc	enc64	old06	encoding	616.533	fixation	619.533	1.5
101	enc	enc65	old56	encoding	621.033	fixation	624.033	2.5
102	enc	enc66	old78	encoding	626.533	fixation	629.532	9.5
103	enc	enc67	old60	encoding	639.031	fixation	642.031	0.5
104	ctl	ctl34	nan	control	642.531	fixation	645.531	1
105	enc	enc68	old34	encoding	646.531	fixation	649.53	3
106	enc	enc69	old09	encoding	652.53	fixation	655.53	1
107	ctl	ctl35	nan	control	656.53	fixation	659.53	2
108	ctl	ctl36	nan	control	661.529	fixation	664.529	0.5
109	enc	enc70	old61	encoding	665.029	fixation	668.029	2
110	ctl	ctl37	nan	control	670.029	fixation	673.028	8.5
111	enc	enc71	old51	encoding	681.528	fixation	684.527	1.5
112	enc	enc72	old11	encoding	686.027	fixation	689.027	1
113	enc	enc73	old50	encoding	690.027	fixation	693.027	1
114	enc	enc74	old14	encoding	694.026	fixation	697.026	4
115	enc	enc75	old73	encoding	701.026	fixation	704.026	9.5
116	ctl	ctl38	nan	control	713.525	fixation	716.525	4.5
117	ctl	ctl39	nan	control	721.024	fixation	724.024	0.5
118	enc	enc76	old54	encoding	724.524	fixation	727.523	4
119	enc	enc77	old39	encoding	731.523	fixation	734.523	1
120	enc	enc78	old24	encoding	735.523	fixation	738.523	11.5
