0	1	2	3	4	5	6	7	8
105	ctl	ctl34	nan	control	617.844	fixation	620.853	0.5
106	enc	enc69	old11	encoding	621.354	fixation	624.363	8
107	enc	enc70	old65	encoding	632.354	fixation	635.363	1
108	ctl	ctl35	nan	control	636.366	fixation	639.375	4.5
109	ctl	ctl36	nan	control	643.872	fixation	646.881	2
110	enc	enc71	old71	encoding	648.87	fixation	651.879	1
111	enc	enc72	old06	encoding	652.882	fixation	655.891	2
112	ctl	ctl37	nan	control	657.88	fixation	660.889	2
113	ctl	ctl38	nan	control	662.879	fixation	665.888	10
114	enc	enc73	old74	encoding	675.884	fixation	678.893	3.5
115	enc	enc74	old21	encoding	682.387	fixation	685.396	9
116	ctl	ctl39	nan	control	694.389	fixation	697.398	0.5
117	enc	enc75	old51	encoding	697.9	fixation	700.909	7
118	enc	enc76	old54	encoding	707.896	fixation	710.905	12.5
119	enc	enc77	old29	encoding	723.393	fixation	726.402	2.5
120	enc	enc78	old22	encoding	728.892	fixation	731.901	18.5
