0	1	2	3	4	5	6	7	8
104	ctl	ctl35	nan	control	617.428	fixation	620.437	2.5
105	enc	enc67	old03	encoding	622.928	fixation	625.937	2
106	enc	enc68	old07	encoding	627.926	fixation	630.935	0.5
107	enc	enc69	old38	encoding	631.437	fixation	634.446	1
108	enc	enc70	old45	encoding	635.449	fixation	638.458	1
109	enc	enc71	old28	encoding	639.461	fixation	642.47	0.5
110	ctl	ctl36	nan	control	642.971	fixation	645.98	7.5
111	enc	enc72	old19	encoding	653.469	fixation	656.478	15
112	enc	enc73	old72	encoding	671.473	fixation	674.482	0.5
113	ctl	ctl37	nan	control	674.983	fixation	677.992	1
114	ctl	ctl38	nan	control	678.995	fixation	682.004	0.5
115	enc	enc74	old40	encoding	682.505	fixation	685.514	9
116	enc	enc75	old49	encoding	694.508	fixation	697.517	6
117	ctl	ctl39	nan	control	703.518	fixation	706.527	10.5
118	enc	enc76	old21	encoding	717.025	fixation	720.034	5
119	enc	enc77	old37	encoding	725.032	fixation	728.041	1
120	enc	enc78	old25	encoding	729.044	fixation	732.053	18.5
