0	1	2	3	4	5	6	7	8
89	enc	enc58	old74	encoding	517.998	fixation	520.998	1.5
90	enc	enc59	old58	encoding	522.498	fixation	525.498	7.5
91	ctl	ctl29	nan	control	532.997	fixation	535.997	1.5
92	enc	enc60	old63	encoding	537.497	fixation	540.496	3.5
93	ctl	ctl30	nan	control	543.996	fixation	546.996	1
94	enc	enc61	old06	encoding	547.996	fixation	550.995	1.5
95	ctl	ctl31	nan	control	552.495	fixation	555.495	3.5
96	enc	enc62	old32	encoding	558.995	fixation	561.994	4.5
97	ctl	ctl32	nan	control	566.494	fixation	569.494	3
98	enc	enc63	old67	encoding	572.493	fixation	575.493	0.5
99	enc	enc64	old77	encoding	575.993	fixation	578.993	8
100	ctl	ctl33	nan	control	586.992	fixation	589.992	5
101	ctl	ctl34	nan	control	594.991	fixation	597.991	0.5
102	enc	enc65	old78	encoding	598.491	fixation	601.491	1
103	enc	enc66	old73	encoding	602.491	fixation	605.49	11.5
104	ctl	ctl35	nan	control	616.989	fixation	619.989	2.5
105	enc	enc67	old04	encoding	622.489	fixation	625.488	2
106	enc	enc68	old08	encoding	627.488	fixation	630.488	0.5
107	enc	enc69	old31	encoding	630.988	fixation	633.988	1
108	enc	enc70	old51	encoding	634.988	fixation	637.987	1
109	enc	enc71	old37	encoding	638.987	fixation	641.987	0.5
110	ctl	ctl36	nan	control	642.487	fixation	645.487	7.5
111	enc	enc72	old25	encoding	652.986	fixation	655.986	15
112	enc	enc73	old66	encoding	670.984	fixation	673.984	0.5
113	ctl	ctl37	nan	control	674.484	fixation	677.484	1
114	ctl	ctl38	nan	control	678.483	fixation	681.483	0.5
115	enc	enc74	old46	encoding	681.983	fixation	684.983	9
116	enc	enc75	old47	encoding	693.982	fixation	696.982	6
117	ctl	ctl39	nan	control	702.981	fixation	705.981	10.5
118	enc	enc76	old18	encoding	716.48	fixation	719.48	5
119	enc	enc77	old38	encoding	724.479	fixation	727.479	1
120	enc	enc78	old19	encoding	728.479	fixation	731.479	18.5
