0	1	2	3	4	5	6	7	8
74	ctl	ctl19	nan	control	448.492	fixation	451.492	0.5
75	ctl	ctl20	nan	control	451.992	fixation	454.991	6
76	enc	enc53	old62	encoding	460.991	fixation	463.99	0.5
77	enc	enc54	old48	encoding	464.49	fixation	467.49	2.5
78	enc	enc55	old54	encoding	469.99	fixation	472.99	1.5
79	enc	enc56	old37	encoding	474.49	fixation	477.489	2.5
80	ctl	ctl21	nan	control	479.989	fixation	482.989	5.5
81	enc	enc57	old65	encoding	488.488	fixation	491.488	4.5
82	ctl	ctl22	nan	control	495.988	fixation	498.987	2.5
83	enc	enc58	old76	encoding	501.487	fixation	504.487	6.5
84	ctl	ctl23	nan	control	510.986	fixation	513.986	6.5
85	ctl	ctl24	nan	control	520.485	fixation	523.485	1.5
86	ctl	ctl25	nan	control	524.985	fixation	527.985	4.5
87	ctl	ctl26	nan	control	532.484	fixation	535.484	1.5
88	enc	enc59	old61	encoding	536.984	fixation	539.984	0.5
89	ctl	ctl27	nan	control	540.484	fixation	543.483	10.5
90	ctl	ctl28	nan	control	553.982	fixation	556.982	4.5
91	enc	enc60	old56	encoding	561.482	fixation	564.481	2
92	ctl	ctl29	nan	control	566.481	fixation	569.481	1.5
93	enc	enc61	old13	encoding	570.981	fixation	573.981	12.5
94	enc	enc62	old29	encoding	586.48	fixation	589.479	2
95	enc	enc63	old71	encoding	591.479	fixation	594.479	1
96	ctl	ctl30	nan	control	595.479	fixation	598.478	4
97	enc	enc64	old69	encoding	602.478	fixation	605.478	0.5
98	enc	enc65	old78	encoding	605.978	fixation	608.978	4
99	enc	enc66	old72	encoding	612.977	fixation	615.977	3.5
100	ctl	ctl31	nan	control	619.477	fixation	622.476	1
101	ctl	ctl32	nan	control	623.476	fixation	626.476	0.5
102	enc	enc67	old10	encoding	626.976	fixation	629.976	2.5
103	ctl	ctl33	nan	control	632.475	fixation	635.475	0.5
104	ctl	ctl34	nan	control	635.975	fixation	638.975	9
105	ctl	ctl35	nan	control	647.974	fixation	650.974	2
106	enc	enc68	old12	encoding	652.974	fixation	655.973	0.5
107	ctl	ctl36	nan	control	656.473	fixation	659.473	2
108	ctl	ctl37	nan	control	661.473	fixation	664.473	4.5
109	ctl	ctl38	nan	control	668.972	fixation	671.972	4.5
110	enc	enc69	old28	encoding	676.471	fixation	679.471	3.5
111	enc	enc70	old49	encoding	682.971	fixation	685.971	1.5
112	enc	enc71	old36	encoding	687.47	fixation	690.47	4.5
113	enc	enc72	old14	encoding	694.97	fixation	697.97	0.5
114	enc	enc73	old67	encoding	698.47	fixation	701.469	0.5
115	ctl	ctl39	nan	control	701.969	fixation	704.969	5
116	enc	enc74	old40	encoding	709.968	fixation	712.968	4.5
117	enc	enc75	old45	encoding	717.468	fixation	720.468	5.5
118	enc	enc76	old16	encoding	725.967	fixation	728.967	1
119	enc	enc77	old30	encoding	729.967	fixation	732.966	0.5
120	enc	enc78	old23	encoding	733.466	fixation	736.466	13.5
