,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
96,old,kitchen_apron.bmp,old27,1,1,2987,9,378,
97,old,animal_farm pig.bmp,old05,1,1,1496,9,475,
98,old,sporting_snow shoes_old.bmp,old64,1,1,1365,9,557,
99,old,fruit_blackberry_new.bmp,old66,1,1,1867,5,783,
100,old,food_rawchicken.bmp,old23,0,2,1725,5,783,
101,old,kitchen_peppermill.bmp,old33,1,1,1653,9,361,
102,old,musical_double bass.bmp,old45,1,1,1455,9,323,
103,new,animal_horse.bmp,new20,1,2,1474,9,323,
104,old,animal_cheetah.bmp,old02,1,1,2266,8,359,
105,old,musical_xylophone_old.bmp,old52,1,1,1694,9,752,
106,new,fruit_cherry.bmp,old67,0,2,2728,9,752,
107,old,food_frenchfries.bmp,old20,1,1,1799,9,622,
108,old,food_cracker02.bmp,old18,1,1,1290,8,404,
109,old,musical_tuba.bmp,old50,1,1,1224,9,454,
110,new,sporting_basketball_new.bmp,new14,0,1,1297,5,436,
111,old,fruit_watermelon_old.bmp,old71,1,1,1831,5,356,
112,old,sporting_soccer ball_new.bmp,old65,1,1,835,5,521,
113,old,kitchen_scrubbing brush.bmp,old36,1,1,1544,9,473,
114,new,kitchen_ramekin.bmp,new13,1,2,1692,9,473,
115,old,musical_accordion_old.bmp,old41,1,1,1248,6,434,
116,old,musical_triangle.bmp,old49,1,1,1662,8,306,
