category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
new	musical_bongo drum.bmp	new23	1	2	1392	9	728	
new	animal_giraffe.bmp	new03	0	1	1455	8	836	
old	food_cracker02.bmp	old18	1	1	1969	6	770	
new	food_pizza.bmp	new22	1	2	1536	6	770	
old	fruit_pineapple_old.bmp	old70	1	1	1120	5	506	
old	kitchen_scrubbing brush.bmp	old36	1	1	1267	6	544	
new	musical_uculele_new.bmp	new39	0	1	2152	5	1681	
new	vegie_broccoli.bmp	new36	1	2	1277	5	1681	
old	musical_tuba.bmp	old50	1	1	2175	5	1687	
new	vegie_pumpkin.bmp	new21	0	1	2641	5	894	
new	musical_zamponia windflute.bmp	new29	1	2	1777	5	894	
old	kitchen_plate.bmp	old35	0	2	2664	5	894	
old	kitchen_ladle.bmp	old31	1	1	1388	8	891	
old	animal_camel_new.bmp	old01	1	1	1494	9	681	
old	sporting_hockey stick_old.bmp	old58	1	1	1660	9	696	
old	kitchen_peppermill.bmp	old33	1	1	3281	8	886	
old	kitchen_big cooking pot.bmp	old28	1	1	1304	6	507	
old	kitchen_martini glass.bmp	old32	1	1	1485	6	505	
old	vegie_cauliflower.bmp	old72	1	1	1186	5	521	
new	food_drink.bmp	new05	1	2	1497	5	521	
new	food_bagel01.bmp	new17	1	2	1419	5	521	
new	kitchen_toaster_old.bmp	new30	1	2	1281	5	521	
new	musical_french horn_old.bmp	new12	0	1	2243	8	496	
old	musical_harp_new.bmp	old43	1	1	1331	6	477	
old	fruit_green grapes.bmp	old68	1	1	1408	9	535	
new	food_walnut01c.bmp	new34	1	2	2055	9	535	
new	sporting_basketball_new.bmp	new14	0	1	1332	5	1022	
old	kitchen_apron.bmp	old27	0	2	2090	5	1022	
new	kitchen_kettle_new.bmp	new24	1	2	1356	5	1022	
old	food_candy.bmp	old16	1	1	1243	9	641	
old	food_softcheese.bmp	old24	1	1	1476	8	528	
old	sporting_americanfootball.bmp	old53	1	1	1440	5	733	
old	sporting_karate clothing.bmp	old60	1	1	1550	6	663	
old	kitchen_coffee pot.bmp	old29	1	1	1315	6	637	
old	sporting_badminton racquet.bmp	old54	1	1	1570	9	1130	
new	fruit_rasberry.bmp	new10	1	2	2403	9	1130	
old	vegie_carrot.bmp	old78	1	1	1385	8	1009	
new	kitchen_baking spatula.bmp	new01	1	2	3048	8	1009	
old	sporting_soccer ball_new.bmp	old65	1	1	1437	5	482	
old	animal_lion_new.bmp	old07	1	1	1572	8	524	
old	sporting_mini-trampoline.bmp	old61	1	1	1206	8	491	
old	food_frenchfries.bmp	old20	1	1	1790	9	510	
old	food_pecan02.bmp	old21	1	1	1423	5	444	
old	kitchen_tea cup and saucer.bmp	old37	0	2	1216	5	444	
new	animal_ostrich.bmp	new26	1	2	1319	5	444	
old	kitchen_wooden spoon_old.bmp	old39	1	1	1351	5	1048	
old	sporting_snow shoes_old.bmp	old64	1	1	1581	5	413	
old	animal_penguin.bmp	old10	1	1	1362	8	915	
old	sporting_skipping rope.bmp	old63	0	2	1364	8	915	
old	hard_musical_recorder.bmp	old40	1	1	1628	5	490	
old	musical_violin_old.bmp	old51	1	1	1419	5	1313	
new	sporting_windsurf.bmp	new31	1	2	2914	5	1313	
old	sporting_fishing rod.bmp	old59	0	2	1333	5	1313	
old	vegie_radish.bmp	old77	1	1	1934	9	456	
new	animal_dolphin_old.bmp	new09	1	2	1275	9	456	
old	kitchen_cookie cutter.bmp	old30	1	1	1374	8	462	
old	musical_piano_old.bmp	old48	1	1	1745	6	1027	
new	sporting_golf ball.bmp	new19	1	2	1841	6	1027	
new	kitchen_spatula_old.bmp	new37	1	2	2429	6	1027	
old	food_rawchicken.bmp	old23	1	1	1218	8	545	
new	fruit_cherry.bmp	old67	1	1	1240	6	565	
old	animal_chimpanzee.bmp	old03	1	1	1051	6	562	
new	vegie_snowpea01.bmp	new27	1	2	1969	6	562	
new	fruit_apricot_new.bmp	new04	1	2	1448	6	562	
old	vegie_garlic01a.bmp	old74	1	1	1156	9	485	
new	musical_bagpipes.bmp	new35	1	2	1407	9	485	
new	animal_pigeon.bmp	new32	1	2	1380	9	485	
