category	stim	oldnumber	recognition_acc	recognition_resp	recognition_rt	spatial_resp	spatial_rt	spatial_acc( corriger voir output-encodage)
old	food_shellpasta.bmp	old25	0	2	3413	5	2673	
old	kitchen_apron.bmp	old27	0	2	1844	5	2673	
new	fruit_cherry.bmp	old67	1	1	1809	5	3551	
old	kitchen_white strainer.bmp	old38	1	1	2224	9	3510	
old	musical_drums_old.bmp	old46	0	2	2569	9	3510	
old	vegie_carrot.bmp	old78	1	1	1416	6	3007	
new	animal_pigeon.bmp	new32	1	2	5510	6	3007	
old	vegie_green capsicum.bmp	old75	1	1	2136	8	2505	
old	vegie_radish.bmp	old77	1	1	5779	9	2388	
new	fruit_rasberry.bmp	new10	1	2	1729	9	2388	
new	animal_seal.bmp	new38	1	2	1475	9	2388	
new	sporting_flippers.bmp	new02	1	2	1606	9	2388	
new	musical_uculele_new.bmp	new39	0	1	1188	6	3139	
old	kitchen_martini glass.bmp	old32	0	2	4252	6	3139	
old	sporting_soccer ball_new.bmp	old65	1	1	1737	6	2994	
new	food_walnut01c.bmp	new34	1	2	2130	6	2994	
old	food_cracker02.bmp	old18	0	2	1515	6	2994	
old	sporting_fishing rod.bmp	old59	0	2	1629	6	2994	
new	vegie_cucumber.bmp	new33	0	1	2906	8	2365	
old	animal_chimpanzee.bmp	old03	0	2	3374	8	2365	
old	musical_piano_old.bmp	old48	0	2	2238	8	2365	
old	sporting_mini-trampoline.bmp	old61	1	1	1651	6	2544	
old	vegie_garlic01a.bmp	old74	1	1	3417	9	1928	
old	animal_frog.bmp	old06	1	1	1321	8	2235	
old	animal_camel_new.bmp	old01	0	2	2288	8	2235	
new	food_cookie01.bmp	new11	1	2	3642	8	2235	
old	vegie_corn02.bmp	old73	1	1	1175	8	3367	
old	food_toast.bmp	old26	0	2	3663	8	3367	
