,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
85,old,food_rawchicken.bmp,old23,1,1,4181,8,398,
86,old,fruit_pineapple_old.bmp,old70,1,1,6472,6,302,
87,old,animal_dalmation_old.bmp,old04,1,1,2949,5,271,
88,new,vegie_pumpkin.bmp,new21,1,2,1818,5,271,
89,new,food_bread.bmp,new28,1,2,2269,5,271,
90,new,kitchen_ramekin.bmp,new13,1,2,1809,5,271,
91,old,food_chocolatemilk.bmp,old17,1,1,1462,6,291,
92,new,sporting_weighlifting.bmp,new25,1,2,1244,6,291,
93,old,sporting_hockey stick_old.bmp,old58,1,1,3072,6,812,
94,new,kitchen_baking spatula.bmp,new01,1,2,1706,6,812,
95,new,vegie_cucumber.bmp,new33,0,1,3691,9,471,
96,old,animal_chimpanzee.bmp,old03,0,2,5211,9,471,
97,old,vegie_green capsicum.bmp,old75,0,2,2785,9,471,
98,old,kitchen_big cooking pot.bmp,old28,1,1,1887,5,298,
99,old,food_frenchfries.bmp,old20,1,1,3052,5,321,
100,old,fruit_green grapes.bmp,old68,0,2,3024,5,321,
101,old,musical_triangle.bmp,old49,1,1,1350,8,376,
102,new,kitchen_toaster_old.bmp,new30,1,2,1415,8,376,
103,new,musical_zamponia windflute.bmp,new29,1,2,1379,8,376,
104,old,animal_camel_new.bmp,old01,1,1,1779,6,371,
105,old,food_baguette01.bmp,old14,0,2,1370,6,371,
106,new,sporting_golf ball.bmp,new19,1,2,1432,6,371,
107,new,food_walnut01c.bmp,new34,1,2,1404,6,371,
108,old,food_cracker02.bmp,old18,0,2,1225,6,371,
109,old,vegie_carrot.bmp,old78,0,2,4340,6,371,
110,old,kitchen_white strainer.bmp,old38,1,1,4222,9,469,
111,old,food_bottleofredwine01.bmp,old15,1,1,1407,9,454,
112,old,sporting_snow shoes_old.bmp,old64,1,1,1602,9,376,
113,old,sporting_footballhelmet.bmp,old57,1,1,4495,5,243,
114,new,food_pizza.bmp,new22,1,2,4248,5,243,
115,old,kitchen_ladle.bmp,old31,0,2,5173,5,243,
116,old,musical_piano_old.bmp,old48,1,1,7685,6,955,
