,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
87,old,animal_monarch_old.bmp,old08,1,1,1523,5,1357,
88,old,fruit_blackberry_new.bmp,old66,1,1,1876,9,2183,
89,old,vegie_corn02.bmp,old73,1,1,3422,5,1252,
90,old,vegie_carrot.bmp,old78,1,1,2216,5,2007,
91,old,sporting_karate clothing.bmp,old60,1,1,1693,6,2016,
92,old,musical_violin_old.bmp,old51,1,1,2934,5,5424,
93,old,musical_acoustic guitar_new.bmp,old42,1,1,1957,8,918,
94,old,animal_farm pig.bmp,old05,1,1,1727,6,2553,
95,new,food_drink.bmp,new05,1,2,1688,6,2553,
96,old,kitchen_ladle.bmp,old31,1,1,2282,8,2486,
97,new,animal_pigeon.bmp,new32,1,2,6057,8,2486,
98,old,animal_chimpanzee.bmp,old03,1,1,1797,6,3604,
99,new,kitchen_spatula_old.bmp,new37,1,2,1594,6,3604,
100,old,musical_double bass.bmp,old45,1,1,3688,6,532,
101,old,musical_xylophone_old.bmp,old52,1,1,3251,8,784,
102,old,kitchen_big cooking pot.bmp,old28,0,2,3423,8,784,
103,new,musical_french horn_old.bmp,new12,0,1,5092,6,4000,
104,new,musical_zamponia windflute.bmp,new29,1,2,1501,6,4000,
105,old,vegie_radish.bmp,old77,1,1,1680,6,1596,
106,new,sporting_windsurf.bmp,new31,1,2,2130,6,1596,
107,new,vegie_broccoli.bmp,new36,1,2,1866,6,1596,
108,old,sporting_badminton racquet.bmp,old54,1,1,2220,8,2658,
109,new,animal_giraffe.bmp,new03,1,2,2086,8,2658,
110,old,sporting_hockey stick_old.bmp,old58,1,1,1688,6,604,
111,old,kitchen_peppermill.bmp,old33,0,2,3217,6,604,
112,old,musical_harmonica_new.bmp,old47,1,1,2940,6,871,
113,old,food_baguette01.bmp,old14,0,2,1450,6,871,
114,new,kitchen_baking spatula.bmp,new01,1,2,1863,6,871,
115,new,kitchen_ramekin.bmp,new13,1,2,4985,6,871,
116,new,sporting_weighlifting.bmp,new25,1,2,1199,6,871,
