,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
89,new,vegie_broccoli.bmp,new36,1,2,1481,8,425,
90,old,animal_siamese cat.bmp,old12,0,2,1298,8,425,
91,old,food_pecan02.bmp,old21,0,2,1468,8,425,
92,old,musical_violin_old.bmp,old51,1,1,2136,8,473,
93,new,kitchen_baking spatula.bmp,new01,1,2,3939,8,473,
94,old,kitchen_tea cup and saucer.bmp,old37,0,2,2017,8,473,
95,old,animal_lion_new.bmp,old07,1,1,1581,9,373,
96,new,kitchen_kettle_new.bmp,new24,1,2,3115,9,373,
97,old,animal_cheetah.bmp,old02,1,1,1964,8,516,
98,old,food_toast.bmp,old26,0,2,1788,8,516,
99,old,sporting_fishing rod.bmp,old59,0,2,2936,8,516,
100,new,food_walnut01c.bmp,new34,1,2,2336,8,516,
101,old,fruit_pineapple_old.bmp,old70,1,1,2239,5,412,
102,old,food_cracker02.bmp,old18,1,1,3542,6,1039,
103,old,animal_zebra_old.bmp,old13,1,1,2226,5,367,
104,old,food_croissant01.bmp,old19,1,1,1845,8,2433,
105,old,kitchen_ladle.bmp,old31,0,2,2205,8,2433,
106,new,food_bagel01.bmp,new17,0,1,4481,5,277,
107,old,kitchen_apron.bmp,old27,0,2,1638,5,277,
108,old,musical_drums_old.bmp,old46,0,2,1448,5,277,
109,new,musical_bagpipes.bmp,new35,1,2,2275,5,277,
110,old,kitchen_wooden spoon_old.bmp,old39,0,2,4596,5,277,
111,new,musical_tambourine_new.bmp,new06,1,2,5065,5,277,
112,new,animal_horse.bmp,new20,1,2,1291,5,277,
113,old,sporting_bicycle_old.bmp,old55,1,1,1933,9,1174,
114,old,food_candy.bmp,old16,1,1,1588,5,546,
115,new,animal_dolphin_old.bmp,new09,1,2,1728,5,546,
116,old,sporting_snow shoes_old.bmp,old64,0,2,2361,5,546,
