,category,stim,oldnumber,recognition_acc,recognition_resp,recognition_rt,spatial_resp,spatial_rt,spatial_acc( corriger voir output-encodage)
35,old,sporting_boxing_gloves.bmp,old56,1,1,3119,9,1281,
36,old,vegie_green capsicum.bmp,old75,1,1,1683,8,695,
37,new,vegie_cucumber.bmp,new33,0,1,2849,8,3447,
38,old,vegie_cauliflower.bmp,old72,1,1,1441,9,522,
39,old,sporting_soccer ball_new.bmp,old65,1,1,2432,5,782,
40,old,kitchen_peppermill.bmp,old33,1,1,1844,5,1554,
41,old,animal_cheetah.bmp,old02,1,1,2699,9,2742,
42,old,vegie_mushroom.bmp,old76,1,1,1959,9,527,
43,new,fruit_cherry.bmp,old67,1,1,2024,8,2567,
44,old,sporting_snow shoes_old.bmp,old64,1,1,4438,6,667,
45,old,animal_dalmation_old.bmp,old04,0,2,3950,6,667,
46,old,food_pickle01a.bmp,old22,1,1,1381,8,597,
47,old,kitchen_cookie cutter.bmp,old30,1,1,2683,9,783,
48,new,musical_uculele_new.bmp,new39,0,1,3317,8,2783,
49,old,vegie_garlic01a.bmp,old74,1,1,1134,9,1456,
50,new,kitchen_spatula_old.bmp,new37,1,2,2324,9,1456,
51,old,kitchen_apron.bmp,old27,1,1,2349,8,1518,
52,old,musical_double bass.bmp,old45,1,1,3007,5,2934,
53,old,sporting_karate clothing.bmp,old60,1,1,1279,9,2163,
54,new,sporting_weighlifting.bmp,new25,1,2,2073,9,2163,
55,old,sporting_bicycle_old.bmp,old55,1,1,2940,8,805,
56,old,animal_farm pig.bmp,old05,1,1,1331,5,1309,
57,old,sporting_mini-trampoline.bmp,old61,1,1,2183,6,719,
58,old,musical_accordion_old.bmp,old41,1,1,1280,9,684,
59,new,animal_horse.bmp,new20,1,2,2214,9,684,
60,old,sporting_footballhelmet.bmp,old57,1,1,1747,9,1573,
61,new,vegie_broccoli.bmp,new36,1,2,2852,9,1573,
62,new,kitchen_garlic press.bmp,new07,1,2,2961,9,1573,
63,old,vegie_corn02.bmp,old73,1,1,1296,6,476,
64,old,fruit_pineapple_old.bmp,old70,1,1,1934,5,1071,
65,new,animal_ostrich.bmp,new26,1,2,1714,5,1071,
66,old,food_shellpasta.bmp,old25,1,1,1563,9,1228,
67,new,food_cookie01.bmp,new11,1,2,1616,9,1228,
68,old,kitchen_white strainer.bmp,old38,1,1,2421,5,1115,
69,old,kitchen_martini glass.bmp,old32,1,1,972,5,732,
70,old,animal_parrot.bmp,old09,1,1,1755,8,524,
71,new,kitchen_fork_old.bmp,new18,1,2,1693,8,524,
72,old,food_frenchfries.bmp,old20,1,1,2415,6,574,
73,new,fruit_granny smith apple.bmp,new16,1,2,2812,6,574,
74,old,sporting_fishing rod.bmp,old59,1,1,2521,8,1075,
75,old,animal_monarch_old.bmp,old08,1,1,1350,8,2255,
76,old,musical_acoustic guitar_new.bmp,old42,1,1,2747,6,2020,
77,old,fruit_lemon_new.bmp,old69,0,2,2329,6,2020,
78,new,food_pizza.bmp,new22,1,2,2986,6,2020,
79,new,animal_pigeon.bmp,new32,1,2,1561,6,2020,
80,new,animal_seal.bmp,new38,1,2,3169,6,2020,
81,old,animal_sheep.bmp,old11,1,1,1952,5,2072,
82,old,food_croissant01.bmp,old19,1,1,2931,9,2269,
83,old,musical_tuba.bmp,old50,1,1,2017,6,2455,
84,new,sporting_baseball bat_new.bmp,new08,1,2,2650,6,2455,
85,new,vegie_snowpea01.bmp,new27,1,2,1582,6,2455,
86,old,sporting_badminton racquet.bmp,old54,1,1,2310,9,1409,
87,new,food_walnut01c.bmp,new34,1,2,1694,9,1409,
88,new,food_bagel01.bmp,new17,1,2,1489,9,1409,
89,new,vegie_pumpkin.bmp,new21,1,2,2148,9,1409,
90,old,food_rawchicken.bmp,old23,1,1,2315,9,510,
91,new,animal_dolphin_old.bmp,new09,1,2,1535,9,510,
92,old,sporting_americanfootball.bmp,old53,1,1,1136,9,1314,
93,old,kitchen_plate.bmp,old35,1,1,2355,6,996,
94,old,musical_xylophone_old.bmp,old52,0,2,2491,6,996,
95,new,fruit_rasberry.bmp,new10,1,2,1509,6,996,
96,new,musical_bongo drum.bmp,new23,1,2,1167,6,996,
97,old,vegie_carrot.bmp,old78,1,1,1101,6,520,
98,new,food_drink.bmp,new05,1,2,1441,6,520,
99,new,animal_gorilla.bmp,new15,1,2,1781,6,520,
100,new,musical_tambourine_new.bmp,new06,1,2,1460,6,520,
101,old,musical_violin_old.bmp,old51,1,1,3504,9,1499,
102,old,food_baguette01.bmp,old14,0,2,1340,9,1499,
103,old,sporting_skipping rope.bmp,old63,0,2,1269,9,1499,
104,new,musical_french horn_old.bmp,new12,1,2,7496,9,1499,
105,old,animal_frog.bmp,old06,1,1,2074,6,854,
106,old,vegie_radish.bmp,old77,0,2,2217,6,854,
107,old,food_bottleofredwine01.bmp,old15,1,1,1407,5,829,
108,old,animal_siamese cat.bmp,old12,0,2,2114,5,829,
109,old,animal_penguin.bmp,old10,1,1,1291,9,934,
110,old,musical_triangle.bmp,old49,1,1,1728,6,3809,
111,old,kitchen_scrubbing brush.bmp,old36,1,1,3183,9,3615,
112,new,musical_zamponia windflute.bmp,new29,1,2,1540,9,3615,
113,old,musical_drums_old.bmp,old46,1,1,2629,6,979,
114,new,sporting_basketball_new.bmp,new14,1,2,1378,6,979,
115,old,food_softcheese.bmp,old24,1,1,2848,8,2365,
116,old,food_cracker02.bmp,old18,1,1,2828,6,2531,
